selected_timetable_id,stage_d_input_id,scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,public_route_count,public_route_ids_json,selected_phase_vector_json,robust_min_transfer_quality,robust_unweighted_mean_transfer_quality,exact_daily_bus_km,explicit_public_trip_count,exact_fleet_recovery5,exact_fleet_recovery10,exact_fleet_recovery15,s8_target_selection_semantics,phase_selection_rule,exact_timetable_constructed
D3RT1_019a421ab015d783,D4I2_d9543ae0cc9b06ad,P2_33027610613f3414,blank_slate,20,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_ca5f953f2dad9a77a68c""]",[18],0.364532782590,0.512088607544,382.920700848,56,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01a1752f2df11d9d,D4I2_1b4e6d729190a712,P2_d9dbbf7d79e68e72,blank_slate,30,CORE_0600_2200,360,1320,1,"[""R2_1a646e9faa3558dac561""]",[6],0.423629750048,0.637536775363,322.342591008,32,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01a9fb6064c55828,D4I2_80ef945fc9766bef,P2_582ecaecba75cce0,interlined_figure8,60,CORE_0600_2200,360,1320,2,"[""R2_235ca1ecac202beb00df"",""R2_8c12b57f15614f4ec362""]","[36,36]",0.212877523681,0.474469735972,443.927044288,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01ab1bbd57767f3e,D4I2_179638ccfae29535,P2_468021847fbd1f0e,trunk_plus_branches,30,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_f70a72e564a80eca50c5"",""R2_aa55a7c2d202553e0c3f""]","[6,6]",0.443714097269,0.653356353559,461.197355911,74,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01abc896cc50a6fd,D4I2_e51c00e9af40cf6f,P2_8b0421a33dcb77b2,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_235ca1ecac202beb00df"",""R2_ee13da0e6a2cac68a14e""]","[36,6]",0.212877523681,0.470895543655,492.977757284,37,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01dc096fbd35016f,D4I2_1fbc031decfc4291,P2_39bcc08da4c20197,blank_slate,30,CORE_0600_2200,360,1320,1,"[""R2_d1a4ca26cf5831c30ecd""]",[16],0.108898919588,0.365678651034,447.646063712,32,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01e62684b186b428,D4I2_1feda23d6b2803c5,P2_81de0dea55a2d6d6,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_2445fa55f8d55eea495b""]",[35],0.257277376861,0.511727368714,469.737044574,19,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01e6619b38482fef,D4I2_6fbec0664dc4ca30,P2_bcd8af140e58607d,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_87862bc4023808337a0d"",""R2_07aea21b96bea678df92""]","[35,35]",0.257277376861,0.343976709204,126.799958722,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01e935a41791b53b,D4I2_b9203483a7d93a43,P2_58a154a2163ba7f3,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_111bca1495da90b445bb"",""R2_b7a5efc38a6dae7aec81""]","[33,39]",0.147952325655,0.411625026614,551.895801816,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01eb9f54604f5d76,D4I2_c48aaacc246fdc65,P2_f596f5e60c12ac6b,single_compact_loop,20,CORE_0600_2200,360,1320,1,"[""R2_d5b88996263739686b4e""]",[11],0.366356684656,0.513342029064,398.429674992,48,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01ed3bc288fddfc7,D4I2_1d7e22a07aa7ca60,P2_8f31a00cd09eba83,hybrid_interlined,15,CORE_0600_2200,360,1320,2,"[""R2_3fefc0a4235e6c4bfa00"",""R2_d05b6c17763780d8102f""]","[13,5]",0.304780451900,0.520402994803,370.320383424,128,3,3,4,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01eeeb5543e35734,D4I2_88b6617fddc470c9,P2_7d009cdb51335845,blank_slate,30,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_3a6d56bd9bbe985cb296""]",[4],0.270519710209,0.574809683928,351.638911061,37,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01f14da83aa0a76c,D4I2_cfb57ad42a827266,P2_b62bfa12f5cac2aa,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_3fefc0a4235e6c4bfa00""]",[13],0.306785594897,0.516875417877,313.947684794,74,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_01fd4572c21663cc,D4I2_a18c9ae424aa76d7,P2_80c5ce032b58b781,scheduled_extensions,15,CORE_0600_2200,360,1320,1,"[""R2_ab5110a74d88f6a5a5dd""]",[4],0.326196194091,0.511224498196,178.507550464,64,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_020bf46771debf4e,D4I2_bda9c369a21cae74,P2_dc57f74a29259570,blank_slate,30,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_3587257dc376cababe4c""]",[8],0.345587251746,0.675332052862,251.532615859,37,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_0225337b2ba30673,D4I2_770c0a609d8b81a4,P2_01e5c4fbbdc65326,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_dc9151068433d4bb84ad"",""R2_8c12b57f15614f4ec362""]","[37,8]",0.097503923157,0.406925219757,361.985015724,37,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_023792ff3cdb9117,D4I2_dda173920e2e0789,P2_40bc976b62fc311f,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_b2032eeb31cba06561f0"",""R2_dc9151068433d4bb84ad""]","[7,7]",0.097090098777,0.405187180345,358.499417814,36,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_024082a6a363e383,D4I2_439897141292d8aa,P2_e66cf45d5e816d61,single_compact_loop,15,CORE_0600_2200,360,1320,1,"[""R2_3fa739d314237ccb0def""]",[7],0.317687283769,0.552334028372,531.643212928,64,2,2,3,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_0256f49c421f1149,D4I2_b6d7489c23323d27,P2_f6f962256ce7d46b,single_compact_loop,15,CORE_0600_2200,360,1320,1,"[""R2_67d15920379d0855bcaa""]",[8],0.325032123709,0.552409154287,542.233002816,64,2,2,3,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_025efb9f2a2d4741,D4I2_42d1d052de9f1652,P2_12bcda005c696fc7,two_radial_out_and_back_feeders,30,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_402252e80c7dedf5b246"",""R2_b622c0c9482a8b5ac700""]","[8,10]",0.269145979741,0.655327810987,391.556908587,74,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_025f669b748c60e9,D4I2_3bc0dc003007cf11,P2_6ded4bb6b68ed26f,hybrid_interlined,30,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_fedae7e1b14941808593"",""R2_24b9da7fb1469e8bb4e0""]","[9,10]",0.251141365994,0.623950385918,363.094391965,74,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_027474686714d6e9,D4I2_e96001ab69e1c17e,P2_47e23028263a62c3,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_a26e62522a95b8526b5e""]",[38],0.099484859002,0.288097848969,270.347382533,19,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_0277de1978e251ec,D4I2_2c687482fc24467d,P2_90d75aa39d9d2dc4,bidirectional_loop_pair,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_957e61a8530a0bbbd91a"",""R2_6971b0675b9906338444""]","[39,39]",0.093053143839,0.285310226651,497.277416552,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_028a8e6019c77f78,D4I2_ea259ffd2a2e5e2a,P2_10a63201e522d629,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_3a530ead46411707bc5f""]",[43],0.094665866416,0.307255295197,220.941246445,19,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_029296598f245c99,D4I2_b70d562a595238f5,P2_cc79728089fa5e61,blank_slate,60,CORE_0600_2200,360,1320,1,"[""R2_6833db3b71bb55dfcae4""]",[36],0.092249300326,0.290373627995,222.138773920,16,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_02990a6610f815dc,D4I2_015d0ca49352a8aa,P2_d9e6da2c9e5f6b51,two_radial_out_and_back_feeders,15,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_9f12445b4b9e77e7a878"",""R2_ab5110a74d88f6a5a5dd""]","[4,4]",0.310774174939,0.515635984756,339.512385614,148,2,2,4,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_029e653794c719bb,D4I2_5feb076d920ac560,P2_1ad19dd7f1945e88,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_931841a8e679d367b600"",""R2_f5bb76b0bd5e4103bbab""]","[41,7]",0.121553326781,0.442940412084,412.581613890,37,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_02a47cb80d44d143,D4I2_6cd7c6e4fbca9d6b,P2_cf4440f9f0f6c134,scheduled_extensions,15,CORE_0600_2200,360,1320,1,"[""R2_36a767ee3b33149a43c5""]",[4],0.308194667037,0.509773085338,138.025307648,64,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_02a5785fb1c8fcdf,D4I2_5ac33fe9fcb4a9da,P2_787c964e296f957a,two_independent_loops,60,CORE_0600_2200,360,1320,2,"[""R2_931841a8e679d367b600"",""R2_e0e4b8b9c7a360c2587c""]","[41,41]",0.121378769695,0.372173169407,516.775393952,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_02b05f090fc6ead0,D4I2_45edf64c8024e77d,P2_4c9fd0fd4a655a57,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_d6c4f07e4182bf0d5719""]",[1],0.290090035216,0.546979810534,190.060405640,74,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_02b7bce3616035e9,D4I2_4eb2e5ed5105fb40,P2_f6f962256ce7d46b,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_67d15920379d0855bcaa""]",[4],0.356556000179,0.481086324870,465.981486795,55,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_02ce28f9270d123e,D4I2_37cc59f840aac655,P2_0abb5e7919cbdbf6,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_b2032eeb31cba06561f0"",""R2_15d22f924f45a431bfee""]","[7,33]",0.147952325655,0.463904327131,361.899347491,37,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_02dd9635a628ac56,D4I2_bf9c5d35b39d0b30,P2_13d73c756c992c84,single_compact_loop,60,CORE_0600_2200,360,1320,1,"[""R2_03767691e71f14c957c7""]",[38],0.176603398957,0.441071621809,297.394070544,16,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_02f9a526fd6d2619,D4I2_3bc2774d7be89004,P2_e2787ff38b76e465,single_compact_loop,30,CORE_0600_2200,360,1320,1,"[""R2_9257696f911db099929f""]",[15],0.139561886035,0.429967428462,464.432338912,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_02fb7d7954f9cd23,D4I2_371307ff11c7f459,P2_d880158af90cc2c3,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_d42b480792f4ea5841ae"",""R2_4716097658a414389bf7""]","[38,7]",0.176857383618,0.476047314666,213.628532327,37,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_0309aab90ef31468,D4I2_2ff2b735b2698512,P2_975f4957dae062ac,blank_slate,15,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_4967ef566d5c58f3ea5f""]",[13],0.319663018235,0.514735015555,421.898523452,74,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_030e6b2cda3ddb02,D4I2_14a6a534d3e70191,P2_db816bf577a4b0e7,trunk_plus_branches,30,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_0f1a22f0bdf227a40f58"",""R2_1e7a3f6d9101b5b1bc03""]","[6,6]",0.443714097269,0.653356353559,489.371171560,74,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_031f9f8e3e6ee8fa,D4I2_4e696dc89eb23f15,P2_0da38c8dc1dd6bed,blank_slate,30,CORE_0600_2200,360,1320,1,"[""R2_34673e022ea301200913""]",[7],0.344893732664,0.675319187928,247.763316320,32,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_032bd3a2cfe311d4,D4I2_60bdfa42603f7978,P2_5d10764900c45ae2,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_b2032eeb31cba06561f0"",""R2_2276139f60033c9532e7""]","[7,7]",0.087876628416,0.408779146711,384.540442254,36,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_032e5e4b30ef335b,D4I2_717cce0a91651655,P2_409eff85e9049aa8,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_23d58cd05658247380d7"",""R2_74423348f2c3cbe03644""]","[9,9]",0.088961308905,0.278228376936,462.612369582,36,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_032fa12876792f5d,D4I2_dfca919b89650e68,P2_baf39d87082d34b2,interlined_figure8,60,CORE_0600_2200,360,1320,2,"[""R2_235ca1ecac202beb00df"",""R2_bc1d42637314bce3aa9b""]","[36,34]",0.212877523681,0.469527475303,483.700680240,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_033901331a0f2869,D4I2_fe88067ad4960276,P2_8f0795a4fe1e1e66,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_19c6f304f923ca2c5f5f"",""R2_ab5110a74d88f6a5a5dd""]","[39,39]",0.156077069698,0.427614957752,133.795330158,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_0347817bfa1caf41,D4I2_09ce272060d3398c,P2_a4d7e3db835a11d8,two_independent_loops,60,CORE_0600_2200,360,1320,2,"[""R2_111bca1495da90b445bb"",""R2_80bd9be699d7d840b690""]","[33,36]",0.096082793960,0.350005533432,443.662077264,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_0348a061d5813ecb,D4I2_717cce0a91651655,P2_409eff85e9049aa8,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_23d58cd05658247380d7"",""R2_74423348f2c3cbe03644""]","[39,39]",0.094182056571,0.282313307447,488.313056781,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_0352f40ae111a961,D4I2_3b9a558b74298eef,P2_06bfc52b8159434b,two_independent_loops,60,CORE_0600_2200,360,1320,2,"[""R2_c5047e55806cf91866a9"",""R2_3f47a733db9c25cf6175""]","[33,33]",0.147952325655,0.437917942599,358.056665920,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
