plan_id,scenario_id,topology_family,frontier_basis,uniform_headway_min,span_id,span_start_min,span_end_min,span_minutes,calendar_id,annual_service_days,extension_share,public_population_covered_10min,public_population_coverage_share_10min,public_worst_municipality_10min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_od_relation_count,public_structurally_addressable_worker_od_mass_upper_bound,public_plus_extensions_population_covered_10min,public_plus_extensions_population_coverage_share_10min,public_plus_extensions_worst_municipality_10min,public_plus_extensions_worst_municipality_coverage_share_10min,public_plus_extensions_structurally_addressable_od_relation_count,public_plus_extensions_structurally_addressable_worker_od_mass_upper_bound,expected_pattern_set_cycle_distance_km,expected_pattern_set_cycle_runtime_min,annual_bus_km,fleet_lower_bound_recovery5,fleet_lower_bound_recovery10,fleet_lower_bound_recovery15,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,public_explicit_field_check_pending_count,s8_public_route_count,s8_public_complete_match_route_count,s8_public_complete_match_route_share,s8_public_all_routes_have_some_complete_match_phase,s8_public_any_route_has_some_complete_match_phase,s8_public_roundtrip_route_count,s8_public_roundtrip_complete_match_route_share,s8_public_roundtrip_best_complete_gap_min_min,s8_public_roundtrip_best_complete_gap_min_max,s8_public_roundtrip_worst_complete_gap_min_min,s8_public_roundtrip_worst_complete_gap_min_max,s8_public_rail_to_bus_only_route_count,s8_public_rail_to_bus_only_complete_match_route_share,s8_extension_route_count,s8_extension_complete_match_route_share,s8_extension_all_routes_have_some_complete_match_phase,s8_extension_any_route_has_some_complete_match_phase,reference_budget_robust_all_recoveries,structural_shortlist,frequent_service_30min_or_better,extension_access_realised,weighted_composite_score_used,worker_reference_assigned_to_routes,s8_phase_selected,joint_vehicle_block_timetable_feasibility_evaluated,exact_timetable_constructed,topology_ranked,service_policy_selected,primary_selected,runner_up_selected,plan_level_frontier_classes,base_access_realised,extension_upper_bound_only,plan_level_ranked,exact_timetable_required_next,candidate_route_phases_json,phase_vector_count_evaluated,exact_budget_feasible_phase_vector_count,exact_daily_bus_km,exact_annual_bus_km,continuous_model_annual_bus_km,exact_minus_continuous_annual_bus_km,exact_vehicle_cycle_hours_per_service_day,exact_fleet_recovery5,exact_fleet_recovery10,exact_fleet_recovery15,exact_fleet_minus_lower_bound_recovery15,explicit_trip_count_per_service_day,connection_margin_sensitivity_min_json,candidate_timetable_phase_selection_rule,candidate_s8_phases_materialised,final_service_policy_selected,final_topology_selected,margin0_complete_route_count,margin0_incomplete_route_count,margin0_unmatched_event_count,margin0_route_unweighted_mean_gap_min,margin0_worst_route_weighted_mean_gap_min,margin2_complete_route_count,margin2_incomplete_route_count,margin2_unmatched_event_count,margin2_route_unweighted_mean_gap_min,margin2_worst_route_weighted_mean_gap_min,margin5_complete_route_count,margin5_incomplete_route_count,margin5_unmatched_event_count,margin5_route_unweighted_mean_gap_min,margin5_worst_route_weighted_mean_gap_min
P2PLAN_9dd6bba7a97bcf9c,P2_62301db72bc6e899,blank_slate,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,5574.479414711163,0.244271439176,La Valletta Brianza,0.009189912991,6,490.000000000,5574.479414711163,0.244271439176,La Valletta Brianza,0.009189912991,6,490.000000000,10.773093832,18.307958974,107558.568819,1,1,2,2,2,2,1,1,1.000000000,true,true,1,1.000000000,14.883214987,14.883214987,14.883214987,14.883214987,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_e49df5a7f4542c2b9f1d"":7}",30,30,344.739002624,107558.568819,107558.568819,-0.000000,9.764244786,1,1,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,5.438475348,5.438475348,0,1,1,14.883214987,14.883214987,0,1,1,14.883214987,14.883214987
P2PLAN_9e3a4d2bed1ea086,P2_017387704e90dfa7,interlined_figure8,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,8376.450829737198,0.367052696251,Calco,0.171996948300,12,567.000000000,8376.450829737198,0.367052696251,Calco,0.171996948300,12,567.000000000,19.348490861,36.400255707,96587.666378,1,1,2,1,4,1,2,2,1.000000000,true,true,2,1.000000000,20.336570784,24.537690310,20.336570784,24.537690310,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_2ffb6743b10bb3f0a97d"":39,""R2_b2032eeb31cba06561f0"":37}",3600,3600,309.575853776,96587.666378,96587.666378,0.000000,9.706734855,2,2,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,2,2,17.625159754,20.246969810,0,2,2,20.402789935,25.802230172,0,2,2,20.402789935,25.802230172
P2PLAN_9e493ea9a54ae6f8,P2_4dc90710cb9ea40a,hybrid_interlined,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,4756.236167303790,0.208416350158,Brivio,0.000465712767,0,0.000000000,4756.236167303790,0.208416350158,Brivio,0.000465712767,0,0.000000000,5.697547748,12.969824297,99821.036545,2,2,3,1,1,1,2,2,1.000000000,true,true,2,1.000000000,10.971105895,11.173631266,12.822859349,14.321877812,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_40023c3a09f861e4df2b"":10,""R2_89faf7404f5ba6502188"":12}",400,400,273.482291904,99821.036545,99821.036545,-0.000000,10.375859438,2,2,3,0,96,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,2,2,11.954585836,12.792992357,0,2,2,15.102832383,15.941238904,0,2,2,15.989310100,16.037381296
P2PLAN_9ec50a3a79b14b03,P2_067e6c7ae6cb14c4,blank_slate,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,4634.226113818080,0.203069918834,La Valletta Brianza,0.000000000000,6,490.000000000,4634.226113818080,0.203069918834,La Valletta Brianza,0.000000000000,6,490.000000000,5.699126388,10.510258833,99848.694318,1,2,2,1,1,1,1,1,1.000000000,true,true,1,1.000000000,9.985571965,9.985571965,13.133818511,13.133818511,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_717987377cd99367dc20"":10}",20,20,273.558066624,99848.694318,99848.694318,-0.000000,8.408207066,1,2,2,0,48,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,13.076366561,13.076366561,0,1,1,13.076366561,13.076366561,0,1,1,14.849321995,14.849321995
P2PLAN_9f606ab210bd3fb5,P2_edf8841736cce165,blank_slate,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,8307.040811946410,0.364011177271,Calco,0.175453129957,12,567.000000000,8307.040811946410,0.364011177271,Calco,0.175453129957,12,567.000000000,15.710807811,31.306760484,75568.985571,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,21.439074593,21.439074593,21.439074593,21.439074593,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_9f54d35950504cf94579"":37}",60,60,298.505348409,77611.390586,75568.985571,2042.405015,9.913807487,1,1,1,0,19,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,21.439074593,21.439074593,1,0,0,21.439074593,21.439074593,1,0,0,21.439074593,21.439074593
P2PLAN_a024e7d0a0353976,P2_3e9262447422e26a,blank_slate,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,4653.116406723527,0.203897683849,Brivio,0.010743097632,16,1308.000000000,4653.116406723527,0.203897683849,Brivio,0.010743097632,16,1308.000000000,18.169483853,33.552971384,106109.785702,1,1,1,4,0,4,1,1,1.000000000,true,true,1,1.000000000,24.205448421,24.205448421,24.205448421,24.205448421,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_f4436cf0e19fc17dd484"":37}",60,60,290.711741648,106109.785702,106109.785702,-0.000000,8.947459036,1,1,1,0,16,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,20.226368170,20.226368170,0,1,1,20.226368170,20.226368170,0,1,1,20.226368170,20.226368170
P2PLAN_a14c3eeded71bec6,P2_8031197355654327,blank_slate,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,4172.490484783842,0.182836849837,La Valletta Brianza,0.009189912991,2,221.000000000,4172.490484783842,0.182836849837,La Valletta Brianza,0.009189912991,2,221.000000000,6.720995939,11.195909750,100653.635182,1,2,2,1,1,1,1,1,1.000000000,true,true,1,1.000000000,12.790993053,12.790993053,12.790993053,12.790993053,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_720949d9745b883ea795"":9}",20,20,322.607805072,100653.635182,100653.635182,0.000000,8.956727800,1,2,2,0,48,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,12.733541102,12.733541102,0,1,1,12.733541102,12.733541102,0,1,1,16.417983973,16.417983973
P2PLAN_a15c2f105e500ac4,P2_53fd2d4d99e137fc,blank_slate,PUBLIC,15,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,4655.606163078575,0.204006783968,La Valletta Brianza,0.009189912991,0,0.000000000,4655.606163078575,0.204006783968,La Valletta Brianza,0.009189912991,0,0.000000000,5.660087272,13.352350807,94183.852206,2,2,2,1,1,1,1,1,1.000000000,true,true,1,1.000000000,8.888649251,8.888649251,13.611019070,13.611019070,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_fc3196ae85a4ca6d0ece"":7}",15,15,362.245585408,94183.852206,94183.852206,0.000000,14.242507527,2,2,2,0,64,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,11.606755622,11.606755622,0,1,1,11.606755622,11.606755622,0,1,1,11.606755622,11.606755622
P2PLAN_a27281cea39ebe9b,P2_9858dc3c94ecb6ac,single_compact_loop,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,4632.125246860367,0.202977859691,Brivio,0.000000000000,9,844.000000000,4632.125246860367,0.202977859691,Brivio,0.000000000000,9,844.000000000,8.217583299,13.280456005,95981.372932,1,1,1,1,2,1,1,1,1.000000000,true,true,1,1.000000000,17.396966471,17.396966471,17.396966471,17.396966471,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_e641044e83a327ab5732"":7}",30,30,262.962665568,95981.372932,95981.372932,0.000000,7.082909869,1,1,1,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,7.952226833,7.952226833,0,1,1,7.952226833,7.952226833,0,1,1,7.952226833,7.952226833
P2PLAN_a2cc2c226ce83c32,P2_46d3fc0e6b13df71,blank_slate,PUBLIC,20,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,5782.991207416099,0.253408341817,La Valletta Brianza,0.000000000000,2,221.000000000,5782.991207416099,0.253408341817,La Valletta Brianza,0.000000000000,2,221.000000000,6.155031649,10.562667935,106580.528034,1,2,2,0,2,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_6430b8f6d93aae646d8f"":10}",20,20,344.681772344,107540.712971,106580.528034,960.184937,9.858490073,1,2,2,0,56,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,13.141282205,13.141282205,0,1,1,13.141282205,13.141282205,0,1,1,14.959367414,14.959367414
P2PLAN_a2d1d45b7e49c33d,P2_ab922de5c6fa2869,blank_slate,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,6004.310226213206,0.263106451939,Santa Maria Hoè,0.020638447805,12,753.000000000,6004.310226213206,0.263106451939,Santa Maria Hoè,0.020638447805,12,753.000000000,14.627516222,26.973909176,98772.303289,1,1,1,3,1,3,1,1,1.000000000,true,true,1,1.000000000,18.050239886,18.050239886,23.605500247,23.605500247,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_8c7957417e41db130216"":37}",60,60,277.922808218,101441.825000,98772.303289,2669.521711,8.541737906,1,1,1,0,19,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,23.605500247,23.605500247,1,0,0,23.605500247,23.605500247,1,0,0,23.605500247,23.605500247
P2PLAN_a2f4ecec8efbef5a,P2_c4fc2e0b8cb9f7d5,blank_slate,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,7577.668568750701,0.332050379807,Brivio,0.165641587049,20,1055.000000000,7577.668568750701,0.332050379807,Brivio,0.165641587049,20,1055.000000000,22.336071182,36.748163686,107436.502385,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,18.718372992,18.718372992,18.718372992,18.718372992,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_003fb677922b3a103696"":37}",60,60,424.385352458,110340.191639,107436.502385,2903.689254,11.636918501,1,1,1,0,19,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,18.718372992,18.718372992,1,0,0,18.718372992,18.718372992,1,0,0,18.718372992,18.718372992
P2PLAN_a462a2c89f348b80,P2_9858dc3c94ecb6ac,single_compact_loop,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,4632.125246860367,0.202977859691,Brivio,0.000000000000,9,844.000000000,4632.125246860367,0.202977859691,Brivio,0.000000000000,9,844.000000000,8.217583299,13.280456005,102555.439572,1,2,2,1,2,1,1,1,1.000000000,true,true,1,1.000000000,11.748719925,11.748719925,11.748719925,11.748719925,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_e641044e83a327ab5732"":7}",20,20,394.443998352,102555.439572,102555.439572,-0.000000,10.624364804,1,2,2,0,48,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,11.691267975,11.691267975,0,1,1,11.691267975,11.691267975,0,1,1,15.375710845,15.375710845
P2PLAN_a64c5d70e6601ae5,P2_4dc90710cb9ea40a,hybrid_interlined,PUBLIC,15,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,4756.236167303790,0.208416350158,Brivio,0.000465712767,0,0.000000000,4756.236167303790,0.208416350158,Brivio,0.000465712767,0,0.000000000,5.697547748,12.969824297,109620.818672,2,3,3,1,1,1,2,0,0.000000000,false,false,2,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_40023c3a09f861e4df2b"":1,""R2_89faf7404f5ba6502188"":7}",225,225,421.618533352,109620.818672,109620.818672,-0.000000,15.996116633,2,3,3,0,148,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,2,4,12.315252950,13.146982622,0,2,4,12.315252950,13.146982622,0,2,4,13.685043176,14.223103730
P2PLAN_a89203b8403b6401,P2_d86502ecc64d77d7,blank_slate,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,6326.407867808635,0.277220640658,Santa Maria Hoè,0.000000000000,12,753.000000000,6326.407867808635,0.277220640658,Santa Maria Hoè,0.000000000000,12,753.000000000,11.858439193,20.579783049,98662.214086,1,2,2,2,2,2,1,1,1.000000000,true,true,1,1.000000000,13.747302949,13.747302949,13.747302949,13.747302949,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_66178834b287021b850c"":7}",30,30,379.470054176,98662.214086,98662.214086,-0.000000,10.975884293,1,2,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,13.747302949,13.747302949,0,1,1,13.747302949,13.747302949,0,1,1,13.747302949,13.747302949
P2PLAN_a92692f05958cba8,P2_edf8841736cce165,blank_slate,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,8307.040811946410,0.364011177271,Calco,0.175453129957,12,567.000000000,8307.040811946410,0.364011177271,Calco,0.175453129957,12,567.000000000,15.710807811,31.306760484,106087.229744,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,21.439074593,21.439074593,21.439074593,21.439074593,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_9f54d35950504cf94579"":37}",60,60,298.505348409,108954.452169,106087.229744,2867.222425,9.913807487,1,1,1,0,19,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,21.439074593,21.439074593,1,0,0,21.439074593,21.439074593,1,0,0,21.439074593,21.439074593
P2PLAN_ab93cf96de300a99,P2_ad5408ca9497179f,interlined_figure8,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,8508.593784613995,0.372843147226,La Valletta Brianza,0.011997838656,16,676.000000000,8508.593784613995,0.372843147226,La Valletta Brianza,0.011997838656,16,676.000000000,21.292352269,42.032262653,102416.214414,1,2,2,3,3,3,2,2,1.000000000,true,true,2,1.000000000,17.520567311,24.537690310,23.075827672,30.092950672,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_9709d9b43ced9a82d911"":37,""R2_b2032eeb31cba06561f0"":57}",3600,3600,404.554693111,105184.220209,102416.214414,2768.005795,13.310216507,2,2,2,0,38,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,2,0,0,23.806758991,24.537690310,2,0,0,23.806758991,24.537690310,2,0,0,26.584389172,30.092950672
P2PLAN_ac53758ca393c67d,P2_3d110befe0bda5e7,single_compact_loop,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,4634.226113818080,0.203069918834,La Valletta Brianza,0.000000000000,6,490.000000000,4634.226113818080,0.203069918834,La Valletta Brianza,0.000000000000,6,490.000000000,5.699126388,10.510258833,99848.694318,1,2,2,1,1,1,1,1,1.000000000,true,true,1,1.000000000,9.985571965,9.985571965,13.133818511,13.133818511,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_717987377cd99367dc20"":10}",20,20,273.558066624,99848.694318,99848.694318,-0.000000,8.408207066,1,2,2,0,48,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,13.076366561,13.076366561,0,1,1,13.076366561,13.076366561,0,1,1,14.849321995,14.849321995
P2PLAN_adb3af3df803857d,P2_edf8841736cce165,blank_slate,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,8307.040811946410,0.364011177271,Calco,0.175453129957,12,567.000000000,8307.040811946410,0.364011177271,Calco,0.175453129957,12,567.000000000,15.710807811,31.306760484,78428.352593,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,25.328553871,25.328553871,25.328553871,25.328553871,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_9f54d35950504cf94579"":37}",60,60,251.372924976,78428.352593,78428.352593,-0.000000,8.348469462,1,1,1,0,16,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,21.349473620,21.349473620,0,1,1,21.349473620,21.349473620,0,1,1,21.349473620,21.349473620
P2PLAN_adb68df4052ce9f4,P2_d2d270f92e2b6996,single_compact_loop,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,6397.926106363451,0.280354541021,Santa Maria Hoè,0.093473095134,16,1367.000000000,6397.926106363451,0.280354541021,Santa Maria Hoè,0.093473095134,16,1367.000000000,21.614706925,41.714131016,103966.740309,1,1,1,3,1,3,1,1,1.000000000,true,true,1,1.000000000,16.235389327,16.235389327,16.235389327,16.235389327,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_0dfbad056e54a0bf0740"":37}",60,60,410.679431575,106776.652210,103966.740309,2809.911900,13.209474822,1,1,1,0,19,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,16.235389327,16.235389327,1,0,0,16.235389327,16.235389327,1,0,0,16.235389327,16.235389327
P2PLAN_ae9753f0d1653cba,P2_b2b84af723f36722,blank_slate,PUBLIC,15,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,4938.876752505575,0.216419586923,Brivio,0.000000000000,6,356.000000000,4938.876752505575,0.216419586923,Brivio,0.000000000000,6,356.000000000,6.402083324,10.364712479,106530.666511,2,2,2,0,2,0,1,1,1.000000000,true,true,1,1.000000000,10.382468415,10.382468415,10.382468415,10.382468415,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_39bacbd50eec4c1b1e98"":10}",15,15,409.733332736,106530.666511,106530.666511,0.000000,11.055693311,2,2,2,0,64,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,10.322944606,10.322944606,0,1,1,13.100574786,13.100574786,0,1,1,13.100574786,13.100574786
P2PLAN_aeac641ae8e7e7d4,P2_f0a0176cad91088e,blank_slate,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,7170.447870735303,0.314206133096,Brivio,0.000050341214,12,733.000000000,7170.447870735303,0.314206133096,Brivio,0.000050341214,12,733.000000000,13.341750246,24.790377776,77008.582420,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,19.142005586,19.142005586,24.697265947,24.697265947,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_837c3ae88923898ea40c"":37}",60,60,253.493254674,79089.895458,77008.582420,2081.313038,7.850286296,1,1,1,0,19,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,19.142005586,19.142005586,1,0,0,24.697265947,24.697265947,1,0,0,24.697265947,24.697265947
P2PLAN_aecca2e93353b1b0,P2_dd354addff4542c4,blank_slate,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,5710.409074073803,0.250227822014,Santa Maria Hoè,0.063137253657,2,90.000000000,5710.409074073803,0.250227822014,Santa Maria Hoè,0.063137253657,2,90.000000000,8.809933330,19.424221353,101701.870362,1,1,2,1,3,1,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_0e3b21bd0041fec416ba"":11}",30,30,325.967533210,101701.870362,101701.870362,-0.000000,11.978269834,1,1,2,0,37,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,14.325083797,14.325083797,0,1,1,14.325083797,14.325083797,0,1,1,19.880344159,19.880344159
