scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,reference_budget_feasible_no_extension_policy_count,current_lower_bound_non_regression_pass,minimum_worst_municipality_threshold_margin_vs_current_lower_bound,s8_complete_supported_route_count,s8_incomplete_supported_route_count,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_operational_unknown_distance_share_lower_bound,public_explicit_field_check_pending_count,public_distance_km,public_runtime_min,public_route_count,equivalent_metric_scenario_count,frontier_timing_key
P2_3058c75ede542cb2,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.077922907049,0.197092455187,0.253408341817,0.0,0.0,0.0,0.0,0,6.155031649,10.562667935,1,2,H60_S8_EXTENDED_0530_2400
P2_3105baa6d4550828,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.023017925773,1,0,0.088034123665,0.190938038621,0.250227822014,0.023017925773,0.050908041569,0.063137253657,0.0,1,8.80993333,19.424221353,1,2,H60_S8_EXTENDED_0530_2400
P2_317c9a655b124eb6,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H60_S8_EXTENDED_0530_2400
P2_32209b4bbc62cfb6,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.095674794311,0.223651318187,0.314206133096,0.0,5.0341214e-05,5.0341214e-05,0.0,1,13.341750246,24.790377776,1,2,H60_S8_EXTENDED_0530_2400
P2_32252ba5c59673c6,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H60_S8_EXTENDED_0530_2400
P2_32b645b66082c624,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.034222283209,2,0,0.051857904817,0.166870210083,0.247819365736,0.034222283209,0.111150309846,0.163733561297,0.0,2,13.963161169,26.748812141,2,2,H60_S8_EXTENDED_0530_2400
P2_32c80edb4b3bb903,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.066479875394,2,0,0.106365636957,0.241773228843,0.319076999002,0.066479875394,0.170853502565,0.220739738276,0.0,2,21.221131329,40.619710871,2,2,H60_S8_EXTENDED_0530_2400
P2_32e750159e4cc2bd,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.119212510381,0.230364648543,0.288592207165,0.0,0.0,0.0,0.0,0,11.392776172,19.924245591,2,2,H60_S8_EXTENDED_0530_2400
P2_333ab4d89af6ae18,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400
P2_333ed291cc001f4b,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,6,True,0.0,2,0,0.091040480785,0.233809257969,0.2892829773,0.0,0.00566028293,0.0133129396,0.0,2,10.536648178,20.808704145,2,2,H60_S8_EXTENDED_0530_2400
P2_3390b332597f923f,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.081409006956,0.213911418102,0.243864050054,0.0,0.0,0.0,0.0,1,4.945825908,10.187855617,2,2,H60_S8_EXTENDED_0530_2400
P2_33fff2b956431a74,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.10321390962,0.234334571907,0.305227123941,0.0,0.0,0.0,0.0,0,15.615777684,28.989727882,1,2,H60_S8_EXTENDED_0530_2400
P2_3464463ff4d085ed,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.079750420794,0.167678403918,0.20541398232,0.0,0.0,0.0,0.0,1,4.048218538,7.59276373,1,2,H60_S8_EXTENDED_0530_2400
P2_346d4093d0febddc,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H60_S8_EXTENDED_0530_2400
P2_35169d032e1c3b3d,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.083417082305,0.21030005072,0.288160041072,0.0,0.0,0.0,0.0,3,7.475577239,17.486793507,2,2,H60_S8_EXTENDED_0530_2400
P2_353dbf5db04244ff,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.092775988179,0.244020276322,0.318337700198,0.0,0.0,0.0,0.0,2,7.556079434,15.139485823,2,2,H60_S8_EXTENDED_0530_2400
P2_354da319c4603578,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H60_S8_EXTENDED_0530_2400
P2_359c098c33f7214b,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.092775988179,0.244020276322,0.318337700198,0.0,0.0,0.0,0.0,2,7.556079434,15.139485823,2,2,H60_S8_EXTENDED_0530_2400
P2_35dc7dd1a817553f,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.023017925773,1,0,0.081824816864,0.173737628211,0.244422242328,0.023017925773,0.050908041569,0.063137253657,0.0,2,9.503754353,18.97599714,1,2,H60_S8_EXTENDED_0530_2400
P2_36030155cbb0f213,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H60_S8_EXTENDED_0530_2400
P2_363e0de9666c8b71,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.068897859842,0.172124806725,0.259135154709,0.0,0.017816214136,0.115619645938,0.0,0,11.14803846,18.052178151,1,2,H60_S8_EXTENDED_0530_2400
P2_3648fe9e0f4eb697,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400
P2_36a8b13cf2180e7c,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H60_S8_EXTENDED_0530_2400
P2_373a2b2dbf17f0d2,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.116568545999,0.236790601492,0.292316453755,0.0,0.0,0.00566028293,0.0,2,11.471425498,24.502737675,1,2,H60_S8_EXTENDED_0530_2400
P2_3822191f94dcd98f,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.08342236724,0.221667548714,0.272667216154,0.0,0.0,0.0,0.0,2,7.164299625,18.622636041,2,2,H60_S8_EXTENDED_0530_2400
P2_384e2187047c63de,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H60_S8_EXTENDED_0530_2400
P2_39307c0efd0b2622,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H60_S8_EXTENDED_0530_2400
P2_39309e97f4fa3d4d,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.09851741113,0.234141220948,0.278320318096,0.0,0.0,0.0,0.0,2,7.0931668,16.606866149,1,2,H60_S8_EXTENDED_0530_2400
P2_3932cf3be3096af6,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H60_S8_EXTENDED_0530_2400
P2_3952117a13ec7506,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.035148434382,2,0,0.131669485969,0.279851259256,0.367052696251,0.035148434382,0.13167864373,0.1719969483,0.0,1,19.348490861,36.400255707,2,2,H60_S8_EXTENDED_0530_2400
P2_395944987d5a99bc,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H60_S8_EXTENDED_0530_2400
P2_39a9959520dd71f5,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.055990090942,0.158428724316,0.212977207792,0.0,5.0341214e-05,5.0341214e-05,0.0,1,7.022970275,12.364302371,1,2,H60_S8_EXTENDED_0530_2400
P2_39f0d34fc5a1101d,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.062827789244,0.138693609348,0.183831649395,0.0,0.0,0.0,0.0,2,2.808982905,7.4372343,2,2,H60_S8_EXTENDED_0530_2400
P2_39fdaa24b3517ff9,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H60_S8_EXTENDED_0530_2400
P2_3a2d7e699822aa3c,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H60_S8_EXTENDED_0530_2400
P2_3a7aff029eebb94f,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.033694851388,1,0,0.059293768205,0.146711044003,0.2008327521,0.033694851388,0.055548320348,0.063137253657,0.0,0,10.991932586,17.85583519,1,2,H60_S8_EXTENDED_0530_2400
P2_3a9c8e802d07a919,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H60_S8_EXTENDED_0530_2400
P2_3acbebf5389ec8e8,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H60_S8_EXTENDED_0530_2400
P2_3ae1ecd8dc74974a,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.07116275898,0.201605561666,0.300731020634,0.0,0.0,0.000465712767,0.0,1,11.256537658,20.437963826,2,2,H60_S8_EXTENDED_0530_2400
P2_3b2fc843810e0b5c,multiple_short_radials,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H60_S8_EXTENDED_0530_2400
P2_3c17b3c1361a2e88,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.106018585449,0.188109336177,0.233065568353,0.0,0.0,0.0,0.0,1,9.231793659,15.839852056,1,2,H60_S8_EXTENDED_0530_2400
P2_3c41e6d38ebbe020,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.060014725897,0.146577163383,0.215028318441,0.0,0.006505370732,0.009189912991,0.0,0,8.30795238,13.792049031,1,2,H60_S8_EXTENDED_0530_2400
P2_3c616bcc9264a36e,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.086888218542,0.228064681113,0.322751199496,0.0,5.0341214e-05,0.000516053981,0.0,2,13.366958038,26.100214198,1,2,H60_S8_EXTENDED_0530_2400
P2_3c754dbb843b8b28,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,6,True,0.0,1,0,0.120195263071,0.268639739318,0.326632148004,0.0,0.0,0.0,0.0,1,18.208846941,29.094277296,1,2,H60_S8_EXTENDED_0530_2400
P2_3d015571596fa24e,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.053717137723,0.157969892058,0.205046174247,0.0,0.0,0.0,0.0,2,3.849749723,10.150160908,1,2,H60_S8_EXTENDED_0530_2400
P2_3d61cecc053c5af4,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H60_S8_EXTENDED_0530_2400
P2_3dab41b62577d8a0,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H60_S8_EXTENDED_0530_2400
P2_3ddcd17d4652d63e,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H60_S8_EXTENDED_0530_2400
P2_3dddd898e8ac06dd,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.033694851388,1,0,0.116559636412,0.224627023061,0.279595609877,0.033694851388,0.055548320348,0.063137253657,0.198868284032,2,14.625774015,27.80475228,1,2,H60_S8_EXTENDED_0530_2400
P2_3df214e9a0f8f532,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,1,0,0.096557210206,0.257192900294,0.336866191827,0.0,0.00566028293,0.0133129396,0.0,2,19.748082699,35.096121762,1,2,H60_S8_EXTENDED_0530_2400
P2_3e114ce9c21b74f5,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H60_S8_EXTENDED_0530_2400
P2_3e1b18ff30761326,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H60_S8_EXTENDED_0530_2400
P2_3e6619d8e7ff9abd,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H60_S8_EXTENDED_0530_2400
P2_3e687f43b6f72ce4,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,0.124982328776,0.240573128142,0.288403989918,0.0,0.0,0.0,0.0,1,18.000837319,29.401328799,2,2,H60_S8_EXTENDED_0530_2400
P2_3e8e2810871094ef,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H60_S8_EXTENDED_0530_2400
P2_3ebea0cab7a82b00,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.07116275898,0.201605561666,0.300731020634,0.0,0.0,0.000465712767,0.0,1,11.256537658,20.437963826,2,2,H60_S8_EXTENDED_0530_2400
P2_3edc18bf32617dc1,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.059675464584,0.136705343328,0.17679240448,0.0,0.0,0.0,0.0,1,3.404506762,8.644838333,2,2,H60_S8_EXTENDED_0530_2400
P2_3f9bee9443af6fa5,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.034222283209,2,0,0.081179345927,0.20256526837,0.296334373215,0.034222283209,0.131290820698,0.1719969483,0.0,0,17.802984596,32.645008433,2,2,H60_S8_EXTENDED_0530_2400
P2_401e4ea57162db71,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.05981588606,0.134315712241,0.161453038602,0.0,0.0,0.0,0.0,1,2.82687926,6.860398402,2,2,H60_S8_EXTENDED_0530_2400
P2_406bbf9f0b24fec6,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H60_S8_EXTENDED_0530_2400
P2_4081b80acc7f9204,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.095430465648,0.217128947577,0.253311237537,0.0,0.0,0.0,0.0,1,5.658723898,14.23806698,2,2,H60_S8_EXTENDED_0530_2400
P2_409affbfe1de6e1b,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.080372653546,0.185898617437,0.248125028858,0.0,0.006505370732,0.009189912991,0.0,0,11.227249945,20.087494841,1,2,H60_S8_EXTENDED_0530_2400
P2_40b910c7a8f7f0fa,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H60_S8_EXTENDED_0530_2400
P2_40d9e28714a04636,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H60_S8_EXTENDED_0530_2400
P2_40eee7a7cf8d1b04,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H60_S8_EXTENDED_0530_2400
P2_416142cc56452bc4,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H60_S8_EXTENDED_0530_2400
P2_417d2a00c598b532,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.089099393564,0.179339166228,0.223815451902,0.0,0.0,0.0,0.0,0,7.783141267,12.960746751,1,2,H60_S8_EXTENDED_0530_2400
P2_4180cc04dcc447ac,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H60_S8_EXTENDED_0530_2400
P2_418b2522b82a1848,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H60_S8_EXTENDED_0530_2400
P2_41e60fde73ff4df2,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.033694851388,1,0,0.05792150432,0.149104019064,0.195408346048,0.033694851388,0.055548320348,0.063137253657,0.0,0,11.13577551,18.046626531,1,2,H60_S8_EXTENDED_0530_2400
P2_42113e2beeab5800,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H60_S8_EXTENDED_0530_2400
P2_423a3578d413ecac,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H60_S8_EXTENDED_0530_2400
P2_42a5957de3328556,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.091040480785,0.233809257969,0.2892829773,0.0,0.00566028293,0.0133129396,0.0,2,16.168833111,29.342446411,1,2,H60_S8_EXTENDED_0530_2400
P2_42a9b50ab64792f3,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.031914729768,1,0,0.098632404407,0.239514617318,0.303641059272,0.031914729768,0.060146651461,0.063137253657,0.0,1,15.332644531,29.91174452,1,2,H60_S8_EXTENDED_0530_2400
P2_4327183a8760fa32,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H60_S8_EXTENDED_0530_2400
P2_433756c4d6168372,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.065536731226,0.160637803851,0.219194081859,0.0,0.0,0.0,0.0,1,4.489255737,10.455703255,2,2,H60_S8_EXTENDED_0530_2400
P2_4353636864d21af2,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400
P2_435ee4cd1b5454a9,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H60_S8_EXTENDED_0530_2400
P2_43ba5182ec98436b,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.093017950939,0.213454564386,0.268609750472,0.0,0.0,0.0,0.0,0,8.731161104,14.426862116,1,2,H60_S8_EXTENDED_0530_2400
P2_43f3f77e28e68c0d,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400
P2_43ff66e98a8e51be,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,6,True,0.031914729768,2,0,0.081723579621,0.208949843957,0.266881022639,0.031914729768,0.060146651461,0.063137253657,0.0,0,11.000903555,19.286572941,2,2,H60_S8_EXTENDED_0530_2400
P2_44462de87a0f43bc,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H60_S8_EXTENDED_0530_2400
P2_448137bf422adfc4,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.059675464584,0.136705343328,0.17679240448,0.0,0.0,0.0,0.0,1,3.404506762,8.644838333,2,2,H60_S8_EXTENDED_0530_2400
P2_44c700e682514826,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400
P2_44e92c023540cb58,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H60_S8_EXTENDED_0530_2400
P2_452bf4c0caf91110,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.096812912546,0.185433175224,0.233660516366,0.0,0.0,0.0,0.0,2,7.085256059,15.963835451,1,2,H60_S8_EXTENDED_0530_2400
P2_456a136da111f41c,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.111944312744,0.255003531998,0.31705769773,0.0,0.0,0.0,0.0,1,10.475752122,19.399499157,1,2,H60_S8_EXTENDED_0530_2400
P2_456d5e6cbd54ee2a,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H60_S8_EXTENDED_0530_2400
P2_457ab82317cc7d42,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H60_S8_EXTENDED_0530_2400
P2_457cb86820fc8749,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H60_S8_EXTENDED_0530_2400
P2_45ab8c68a585c345,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.023772670879,2,0,0.092557519994,0.203994938851,0.284467165281,0.023772670879,0.083803428428,0.165591245835,0.0,1,14.948628429,24.400496326,2,2,H60_S8_EXTENDED_0530_2400
P2_45b397eb9c2e4c54,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.070111597944,0.186529797482,0.26840372977,0.0,5.0341214e-05,5.0341214e-05,0.0,1,11.823243554,21.018598425,1,2,H60_S8_EXTENDED_0530_2400
P2_45ebfe38aa62aceb,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H60_S8_EXTENDED_0530_2400
P2_46674fcb27830846,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H60_S8_EXTENDED_0530_2400
P2_46ac3434edd59d8e,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,5.0341214e-05,1,0,0.045296573172,0.114396599319,0.157293423644,5.0341214e-05,0.001838235294,0.011016508985,0.0,1,9.312029235,15.929613105,1,2,H60_S8_EXTENDED_0530_2400
P2_46d3fc0e6b13df71,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.077922907049,0.197092455187,0.253408341817,0.0,0.0,0.0,0.0,0,6.155031649,10.562667935,1,2,H60_S8_EXTENDED_0530_2400
P2_47494704936e4cab,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0.081409006956,0.213911418102,0.243864050054,0.0,0.0,0.0,0.0,1,4.945825908,10.187855617,2,2,H60_S8_EXTENDED_0530_2400
P2_4813c6fe0b3cfe82,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H60_S8_EXTENDED_0530_2400
P2_483828eae00aa7fd,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H60_S8_EXTENDED_0530_2400
P2_4876552fd4ab5ae3,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H60_S8_EXTENDED_0530_2400
P2_487662c8a06f34c6,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H60_S8_EXTENDED_0530_2400
