source_anchor_id,source_kind,source_record_id,source_name,municipality,lon,lat,graph_node_id,snap_distance_m,snap_status,evidence_status,source_scope,physical_status,candidate_status,highway,road_uncertainty_flags,route_ready,epoch_id,routing_anchor_id,collapse_reason
P2V2S_0061,PROPOSED_STOP,P2V2S_0061,P2V2S_0061,La Valletta Brianza,9.381801201,45.728676651,n:529712.25:5063957.24,16.540541094,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0061,UNIQUE_GRAPH_NODE
P2V2S_0062,PROPOSED_STOP,P2V2S_0062,P2V2S_0062,Calco,9.421910682,45.728539484,n:532834.30:5063977.48,6.622005155,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0062,UNIQUE_GRAPH_NODE
P2V2S_0063,PROPOSED_STOP,P2V2S_0063,P2V2S_0063,Calco,9.441249540,45.728822316,n:534328.40:5064029.79,17.377112375,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0063,UNIQUE_GRAPH_NODE
P2V2S_0064,PROPOSED_STOP,P2V2S_0064,P2V2S_0064,La Valletta Brianza,9.384679250,45.729210600,n:529926.55:5064034.63,5.124351381,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0064,UNIQUE_GRAPH_NODE
P2V2S_0065,PROPOSED_STOP,P2V2S_0065,P2V2S_0065,La Valletta Brianza,9.355621681,45.729396605,n:527672.52:5064040.01,4.282365846,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0065,UNIQUE_GRAPH_NODE
P2V2S_0066,PROPOSED_STOP,P2V2S_0066,P2V2S_0066,La Valletta Brianza,9.378471991,45.729697522,n:529462.31:5064080.87,14.691297096,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0066,UNIQUE_GRAPH_NODE
P2V2S_0067,PROPOSED_STOP,P2V2S_0067,P2V2S_0067,Brivio,9.429854899,45.729550988,n:533465.71:5064074.30,24.420663713,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0067,UNIQUE_GRAPH_NODE
P2V2S_0068,PROPOSED_STOP,P2V2S_0068,P2V2S_0068,La Valletta Brianza,9.372553200,45.729910550,n:528989.28:5064103.60,3.661532308,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0068,UNIQUE_GRAPH_NODE
P2V2S_0069,PROPOSED_STOP,P2V2S_0069,P2V2S_0069,La Valletta Brianza,9.350076654,45.730238079,n:527237.90:5064133.74,1.821478631,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0069,UNIQUE_GRAPH_NODE
P2V2S_0070,PROPOSED_STOP,P2V2S_0070,P2V2S_0070,Calco,9.415430065,45.730364764,n:532326.70:5064169.62,5.196963864,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0070,UNIQUE_GRAPH_NODE
P2V2S_0071,PROPOSED_STOP,P2V2S_0071,P2V2S_0071,La Valletta Brianza,9.368648956,45.730561626,n:528683.37:5064177.98,0.255513292,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0071,UNIQUE_GRAPH_NODE
P2V2S_0072,PROPOSED_STOP,P2V2S_0072,P2V2S_0072,La Valletta Brianza,9.382219619,45.730640573,n:529740.66:5064196.31,4.914601721,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0072,UNIQUE_GRAPH_NODE
P2V2S_0073,PROPOSED_STOP,P2V2S_0073,P2V2S_0073,Olgiate Molgora,9.401113077,45.731143135,n:531240.07:5064288.01,45.504044201,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0073,UNIQUE_GRAPH_NODE
P2V2S_0074,PROPOSED_STOP,P2V2S_0074,P2V2S_0074,La Valletta Brianza,9.374792204,45.731365288,n:529128.26:5064249.42,38.445704474,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0074,UNIQUE_GRAPH_NODE
P2V2S_0075,PROPOSED_STOP,P2V2S_0075,P2V2S_0075,Calco,9.419580470,45.731321503,n:532650.92:5064288.76,8.563942906,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,primary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0075,UNIQUE_GRAPH_NODE
P2V2S_0076,PROPOSED_STOP,P2V2S_0076,P2V2S_0076,La Valletta Brianza,9.362474624,45.731613439,n:528212.81:5064297.08,11.160544543,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0076,UNIQUE_GRAPH_NODE
P2V2S_0077,PROPOSED_STOP,P2V2S_0077,P2V2S_0077,Brivio,9.441953291,45.731361825,n:534386.91:5064289.38,6.244902457,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0077,UNIQUE_GRAPH_NODE
P2V2S_0078,PROPOSED_STOP,P2V2S_0078,P2V2S_0078,La Valletta Brianza,9.354975063,45.731834281,n:527620.14:5064313.82,1.266741887,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0078,UNIQUE_GRAPH_NODE
P2V2S_0079,PROPOSED_STOP,P2V2S_0079,P2V2S_0079,Brivio,9.425129992,45.731865748,n:533081.20:5064341.93,4.563991737,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0079,UNIQUE_GRAPH_NODE
P2V2S_0080,PROPOSED_STOP,P2V2S_0080,P2V2S_0080,La Valletta Brianza,9.347830114,45.732391944,n:527064.83:5064371.57,3.087835304,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0080,UNIQUE_GRAPH_NODE
P2V2S_0081,PROPOSED_STOP,P2V2S_0081,P2V2S_0081,La Valletta Brianza,9.365976349,45.732542627,n:528468.55:5064397.30,6.078717191,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0081,UNIQUE_GRAPH_NODE
P2V2S_0082,PROPOSED_STOP,P2V2S_0082,P2V2S_0082,Olgiate Molgora,9.396552309,45.732453656,n:530854.09:5064398.13,0.553503497,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0082,UNIQUE_GRAPH_NODE
P2V2S_0083,PROPOSED_STOP,P2V2S_0083,P2V2S_0083,Olgiate Molgora,9.393271833,45.732482069,n:530597.55:5064383.12,17.211765954,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0083,UNIQUE_GRAPH_NODE
P2V2S_0084,PROPOSED_STOP,P2V2S_0084,P2V2S_0084,La Valletta Brianza,9.370837763,45.732803424,n:528847.09:5064430.55,6.323462588,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0084,UNIQUE_GRAPH_NODE
P2V2S_0085,PROPOSED_STOP,P2V2S_0085,P2V2S_0085,Calco,9.414536608,45.732723055,n:532250.08:5064436.36,2.798463194,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0085,UNIQUE_GRAPH_NODE
P2V2S_0086,PROPOSED_STOP,P2V2S_0086,P2V2S_0086,La Valletta Brianza,9.357634104,45.733009817,n:527858.93:5064427.63,38.268697348,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0086,UNIQUE_GRAPH_NODE
P2V2S_0087,PROPOSED_STOP,P2V2S_0087,P2V2S_0087,Brivio,9.435343484,45.733316509,n:533870.67:5064508.82,1.277853306,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0087,UNIQUE_GRAPH_NODE
P2V2S_0088,PROPOSED_STOP,P2V2S_0088,P2V2S_0088,Brivio,9.444926934,45.733303273,n:534618.10:5064517.96,5.500293010,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0088,UNIQUE_GRAPH_NODE
P2V2S_0089,PROPOSED_STOP,P2V2S_0089,P2V2S_0089,La Valletta Brianza,9.352941110,45.734210392,n:527460.89:5064584.71,7.128062874,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0089,UNIQUE_GRAPH_NODE
P2V2S_0090,PROPOSED_STOP,P2V2S_0090,P2V2S_0090,La Valletta Brianza,9.362286221,45.734237175,n:528185.51:5064585.61,2.039296714,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0090,UNIQUE_GRAPH_NODE
P2V2S_0091,PROPOSED_STOP,P2V2S_0091,P2V2S_0091,Olgiate Molgora,9.410178188,45.734477019,n:531893.53:5064624.64,19.487890257,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0091,UNIQUE_GRAPH_NODE
P2V2S_0092,PROPOSED_STOP,P2V2S_0092,P2V2S_0092,Olgiate Molgora,9.396089323,45.734761348,n:530821.75:5064655.06,5.443238080,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0092,UNIQUE_GRAPH_NODE
P2V2S_0093,PROPOSED_STOP,P2V2S_0093,P2V2S_0093,Olgiate Molgora,9.391689450,45.734904050,n:530470.88:5064669.05,3.060828204,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0093,UNIQUE_GRAPH_NODE
P2V2S_0094,PROPOSED_STOP,P2V2S_0094,P2V2S_0094,La Valletta Brianza,9.367052663,45.735031723,n:528548.21:5064679.22,10.358923183,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0094,UNIQUE_GRAPH_NODE
P2V2S_0095,PROPOSED_STOP,P2V2S_0095,P2V2S_0095,La Valletta Brianza,9.356129029,45.735158875,n:527698.47:5064691.65,11.461513516,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0095,UNIQUE_GRAPH_NODE
P2V2S_0096,PROPOSED_STOP,P2V2S_0096,P2V2S_0096,Brivio,9.437565263,45.735064115,n:534044.21:5064703.95,1.632359740,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0096,UNIQUE_GRAPH_NODE
P2V2S_0097,PROPOSED_STOP,P2V2S_0097,P2V2S_0097,Brivio,9.444340114,45.735450881,n:534574.89:5064755.67,6.884145449,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0097,UNIQUE_GRAPH_NODE
P2V2S_0098,PROPOSED_STOP,P2V2S_0098,P2V2S_0098,Olgiate Molgora,9.413371752,45.735611685,n:532160.57:5064755.91,0.136751355,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0098,UNIQUE_GRAPH_NODE
P2V2S_0099,PROPOSED_STOP,P2V2S_0099,P2V2S_0099,Olgiate Molgora,9.403576478,45.735701292,n:531403.11:5064759.64,5.334930040,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0099,UNIQUE_GRAPH_NODE
P2V2S_0100,PROPOSED_STOP,P2V2S_0100,P2V2S_0100,Brivio,9.441154050,45.735833050,n:534325.75:5064775.80,16.719404257,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0100,UNIQUE_GRAPH_NODE
P2V2S_0101,PROPOSED_STOP,P2V2S_0101,P2V2S_0101,La Valletta Brianza,9.363834662,45.736125600,n:528306.16:5064794.26,0.024590930,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0101,UNIQUE_GRAPH_NODE
P2V2S_0102,PROPOSED_STOP,P2V2S_0102,P2V2S_0102,La Valletta Brianza,9.360748591,45.736682140,n:528068.46:5064857.10,3.372363593,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0102,UNIQUE_GRAPH_NODE
P2V2S_0103,PROPOSED_STOP,P2V2S_0103,P2V2S_0103,Olgiate Molgora,9.397919696,45.736829485,n:530958.04:5064887.15,2.094147464,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0103,UNIQUE_GRAPH_NODE
P2V2S_0104,PROPOSED_STOP,P2V2S_0104,P2V2S_0104,Brivio,9.447797771,45.736655206,n:534836.01:5064882.55,4.269916875,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0104,UNIQUE_GRAPH_NODE
P2V2S_0105,PROPOSED_STOP,P2V2S_0105,P2V2S_0105,Olgiate Molgora,9.408493495,45.737181668,n:531769.43:5064925.35,11.008465405,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0105,UNIQUE_GRAPH_NODE
P2V2S_0106,PROPOSED_STOP,P2V2S_0106,P2V2S_0106,La Valletta Brianza,9.355760863,45.737441468,n:527682.21:5064935.92,5.122214957,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0106,UNIQUE_GRAPH_NODE
P2V2S_0107,PROPOSED_STOP,P2V2S_0107,P2V2S_0107,Olgiate Molgora,9.390751480,45.737440223,n:530405.14:5064947.18,6.333463462,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0107,UNIQUE_GRAPH_NODE
P2V2S_0108,PROPOSED_STOP,P2V2S_0108,P2V2S_0108,Olgiate Molgora,9.415075586,45.737693133,n:532291.76:5064985.95,1.889968199,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0108,UNIQUE_GRAPH_NODE
P2V2S_0109,PROPOSED_STOP,P2V2S_0109,P2V2S_0109,La Valletta Brianza,9.352021101,45.738469216,n:527383.19:5065051.81,3.027404923,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0109,UNIQUE_GRAPH_NODE
P2V2S_0110,PROPOSED_STOP,P2V2S_0110,P2V2S_0110,Santa Maria Ho̬,9.378224387,45.738430932,n:529415.35:5065060.15,10.201946422,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,conditional_access=destination|missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0110,UNIQUE_GRAPH_NODE
P2V2S_0111,PROPOSED_STOP,P2V2S_0111,P2V2S_0111,Olgiate Molgora,9.404857398,45.738437348,n:531501.62:5065071.19,7.031942676,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,STOP_UNIVERSE_V2_PROPOSED,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2V2S_0111,UNIQUE_GRAPH_NODE
