budget_suffix,budget_change_fraction,budget_cap_annual_bus_km,policy_id,uniform_headway_min,span_id,calendar_id,annual_service_days,recovery_min,extension_share,service_ready_candidate_count,budget_feasible_candidate_count,frontier_scenario_count,frontier_family_counts_json
p10pct,0.1,122560.90000000001,SP2_752e65589c4339,30,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,1288,1288,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 163, ""hybrid_interlined"": 134, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 51, ""single_compact_loop"": 163, ""trunk_plus_branches"": 51, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 134}"
p10pct,0.1,122560.90000000001,SP2_e258de57586cc9,30,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,1288,1288,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 163, ""hybrid_interlined"": 134, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 51, ""single_compact_loop"": 163, ""trunk_plus_branches"": 51, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 134}"
p10pct,0.1,122560.90000000001,SP2_1d20c78a3b439f,30,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,1288,1288,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 163, ""hybrid_interlined"": 134, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 51, ""single_compact_loop"": 163, ""trunk_plus_branches"": 51, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 134}"
p10pct,0.1,122560.90000000001,SP2_d1991768b13319,30,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,1091,1091,"{""bidirectional_loop_pair"": 2, ""blank_slate"": 112, ""hybrid_interlined"": 108, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 31, ""single_compact_loop"": 112, ""trunk_plus_branches"": 31, ""two_radial_out_and_back_feeders"": 108}"
p10pct,0.1,122560.90000000001,SP2_dd53e8d01afe83,30,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,1091,1091,"{""bidirectional_loop_pair"": 2, ""blank_slate"": 112, ""hybrid_interlined"": 108, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 31, ""single_compact_loop"": 112, ""trunk_plus_branches"": 31, ""two_radial_out_and_back_feeders"": 108}"
p10pct,0.1,122560.90000000001,SP2_92a2a6c07d08ae,30,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,1091,1091,"{""bidirectional_loop_pair"": 2, ""blank_slate"": 112, ""hybrid_interlined"": 108, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 31, ""single_compact_loop"": 112, ""trunk_plus_branches"": 31, ""two_radial_out_and_back_feeders"": 108}"
p10pct,0.1,122560.90000000001,SP2_1d3fb14c8469f3,30,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2500,1173,1173,"{""blank_slate"": 172, ""hybrid_interlined"": 51, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 69, ""single_compact_loop"": 172, ""trunk_plus_branches"": 69, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 51}"
p10pct,0.1,122560.90000000001,SP2_6339bb251142f3,30,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2500,1173,1173,"{""blank_slate"": 172, ""hybrid_interlined"": 51, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 69, ""single_compact_loop"": 172, ""trunk_plus_branches"": 69, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 51}"
p10pct,0.1,122560.90000000001,SP2_aa08c3b0cdc0bc,30,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2500,1173,1173,"{""blank_slate"": 172, ""hybrid_interlined"": 51, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 69, ""single_compact_loop"": 172, ""trunk_plus_branches"": 69, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 51}"
p10pct,0.1,122560.90000000001,SP2_8c0e369670f0c1,30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2500,977,977,"{""blank_slate"": 114, ""hybrid_interlined"": 44, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 37, ""single_compact_loop"": 114, ""trunk_plus_branches"": 37, ""two_radial_out_and_back_feeders"": 44}"
p10pct,0.1,122560.90000000001,SP2_d2742eb2283a8f,30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2500,977,977,"{""blank_slate"": 114, ""hybrid_interlined"": 44, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 37, ""single_compact_loop"": 114, ""trunk_plus_branches"": 37, ""two_radial_out_and_back_feeders"": 44}"
p10pct,0.1,122560.90000000001,SP2_5d22d2fca626aa,30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2500,977,977,"{""blank_slate"": 114, ""hybrid_interlined"": 44, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 37, ""single_compact_loop"": 114, ""trunk_plus_branches"": 37, ""two_radial_out_and_back_feeders"": 44}"
p10pct,0.1,122560.90000000001,SP2_0112d8b032fba1,30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2500,837,837,"{""blank_slate"": 74, ""hybrid_interlined"": 32, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 19, ""single_compact_loop"": 74, ""trunk_plus_branches"": 19, ""two_radial_out_and_back_feeders"": 32}"
p10pct,0.1,122560.90000000001,SP2_255d3f61ee8fba,30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2500,837,837,"{""blank_slate"": 74, ""hybrid_interlined"": 32, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 19, ""single_compact_loop"": 74, ""trunk_plus_branches"": 19, ""two_radial_out_and_back_feeders"": 32}"
p10pct,0.1,122560.90000000001,SP2_b36c48ee87a5c4,30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2500,837,837,"{""blank_slate"": 74, ""hybrid_interlined"": 32, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 19, ""single_compact_loop"": 74, ""trunk_plus_branches"": 19, ""two_radial_out_and_back_feeders"": 32}"
p10pct,0.1,122560.90000000001,SP2_9bca1c316f024a,60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,2449,2449,"{""bidirectional_loop_pair"": 24, ""blank_slate"": 335, ""hybrid_interlined"": 157, ""interlined_figure8"": 219, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 208, ""single_compact_loop"": 335, ""trunk_plus_branches"": 208, ""two_independent_loops"": 219, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_d26fac223259c2,60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,2449,2449,"{""bidirectional_loop_pair"": 24, ""blank_slate"": 335, ""hybrid_interlined"": 157, ""interlined_figure8"": 219, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 208, ""single_compact_loop"": 335, ""trunk_plus_branches"": 208, ""two_independent_loops"": 219, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_4c05d6a42eb111,60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,2449,2449,"{""bidirectional_loop_pair"": 24, ""blank_slate"": 335, ""hybrid_interlined"": 157, ""interlined_figure8"": 219, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 208, ""single_compact_loop"": 335, ""trunk_plus_branches"": 208, ""two_independent_loops"": 219, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_a853dd1cb8e0fa,60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,2234,2234,"{""bidirectional_loop_pair"": 17, ""blank_slate"": 329, ""hybrid_interlined"": 157, ""interlined_figure8"": 147, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 182, ""single_compact_loop"": 329, ""trunk_plus_branches"": 182, ""two_independent_loops"": 147, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_7cbb3e1bcc2352,60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,2234,2234,"{""bidirectional_loop_pair"": 17, ""blank_slate"": 329, ""hybrid_interlined"": 157, ""interlined_figure8"": 147, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 182, ""single_compact_loop"": 329, ""trunk_plus_branches"": 182, ""two_independent_loops"": 147, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_7b91e9a903e0a0,60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,2234,2234,"{""bidirectional_loop_pair"": 17, ""blank_slate"": 329, ""hybrid_interlined"": 157, ""interlined_figure8"": 147, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 182, ""single_compact_loop"": 329, ""trunk_plus_branches"": 182, ""two_independent_loops"": 147, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_a823dd523f08e6,60,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,1996,1996,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 306, ""hybrid_interlined"": 157, ""interlined_figure8"": 87, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 151, ""single_compact_loop"": 306, ""trunk_plus_branches"": 151, ""two_independent_loops"": 87, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_c4cb18979d263d,60,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,1996,1996,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 306, ""hybrid_interlined"": 157, ""interlined_figure8"": 87, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 151, ""single_compact_loop"": 306, ""trunk_plus_branches"": 151, ""two_independent_loops"": 87, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_c9a716810e0524,60,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,1996,1996,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 306, ""hybrid_interlined"": 157, ""interlined_figure8"": 87, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 151, ""single_compact_loop"": 306, ""trunk_plus_branches"": 151, ""two_independent_loops"": 87, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_f27868b705e5d6,60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2749,2286,2286,"{""bidirectional_loop_pair"": 19, ""blank_slate"": 331, ""hybrid_interlined"": 157, ""interlined_figure8"": 162, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 190, ""single_compact_loop"": 331, ""trunk_plus_branches"": 190, ""two_independent_loops"": 162, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_1cc2678358acd2,60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2749,2286,2286,"{""bidirectional_loop_pair"": 19, ""blank_slate"": 331, ""hybrid_interlined"": 157, ""interlined_figure8"": 162, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 190, ""single_compact_loop"": 331, ""trunk_plus_branches"": 190, ""two_independent_loops"": 162, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_edec38aeece860,60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2749,2286,2286,"{""bidirectional_loop_pair"": 19, ""blank_slate"": 331, ""hybrid_interlined"": 157, ""interlined_figure8"": 162, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 190, ""single_compact_loop"": 331, ""trunk_plus_branches"": 190, ""two_independent_loops"": 162, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_69b1aac5af9d35,60,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2749,2008,2008,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 307, ""hybrid_interlined"": 157, ""interlined_figure8"": 91, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 152, ""single_compact_loop"": 307, ""trunk_plus_branches"": 152, ""two_independent_loops"": 91, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_7b7672f6ee7d89,60,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2749,2008,2008,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 307, ""hybrid_interlined"": 157, ""interlined_figure8"": 91, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 152, ""single_compact_loop"": 307, ""trunk_plus_branches"": 152, ""two_independent_loops"": 91, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_7e98b67bab3142,60,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2749,2008,2008,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 307, ""hybrid_interlined"": 157, ""interlined_figure8"": 91, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 152, ""single_compact_loop"": 307, ""trunk_plus_branches"": 152, ""two_independent_loops"": 91, ""two_radial_out_and_back_feeders"": 157}"
p10pct,0.1,122560.90000000001,SP2_c422f15488b97b,60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2749,1753,1753,"{""bidirectional_loop_pair"": 6, ""blank_slate"": 267, ""hybrid_interlined"": 155, ""interlined_figure8"": 33, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 125, ""single_compact_loop"": 267, ""trunk_plus_branches"": 125, ""two_independent_loops"": 33, ""two_radial_out_and_back_feeders"": 155}"
p10pct,0.1,122560.90000000001,SP2_774ad54a4401b8,60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2749,1753,1753,"{""bidirectional_loop_pair"": 6, ""blank_slate"": 267, ""hybrid_interlined"": 155, ""interlined_figure8"": 33, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 125, ""single_compact_loop"": 267, ""trunk_plus_branches"": 125, ""two_independent_loops"": 33, ""two_radial_out_and_back_feeders"": 155}"
p10pct,0.1,122560.90000000001,SP2_d458c2793d6807,60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2749,1753,1753,"{""bidirectional_loop_pair"": 6, ""blank_slate"": 267, ""hybrid_interlined"": 155, ""interlined_figure8"": 33, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 125, ""single_compact_loop"": 267, ""trunk_plus_branches"": 125, ""two_independent_loops"": 33, ""two_radial_out_and_back_feeders"": 155}"
p20pct,0.2,133702.8,SP2_a85bdf543e19c5,15,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,858,858,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 56, ""hybrid_interlined"": 68, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 11, ""single_compact_loop"": 56, ""trunk_plus_branches"": 11, ""two_radial_out_and_back_feeders"": 68}"
p20pct,0.2,133702.8,SP2_eba16323ab90fc,15,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,858,858,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 56, ""hybrid_interlined"": 68, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 11, ""single_compact_loop"": 56, ""trunk_plus_branches"": 11, ""two_radial_out_and_back_feeders"": 68}"
p20pct,0.2,133702.8,SP2_5b06b2f86a0e87,15,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,858,858,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 56, ""hybrid_interlined"": 68, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 11, ""single_compact_loop"": 56, ""trunk_plus_branches"": 11, ""two_radial_out_and_back_feeders"": 68}"
p20pct,0.2,133702.8,SP2_dd6cb6629859bb,15,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,757,757,"{""blank_slate"": 34, ""hybrid_interlined"": 44, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 7, ""single_compact_loop"": 34, ""trunk_plus_branches"": 7, ""two_radial_out_and_back_feeders"": 44}"
p20pct,0.2,133702.8,SP2_310203f547ce1b,15,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,757,757,"{""blank_slate"": 34, ""hybrid_interlined"": 44, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 7, ""single_compact_loop"": 34, ""trunk_plus_branches"": 7, ""two_radial_out_and_back_feeders"": 44}"
p20pct,0.2,133702.8,SP2_610dec7e62d822,15,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,757,757,"{""blank_slate"": 34, ""hybrid_interlined"": 44, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 7, ""single_compact_loop"": 34, ""trunk_plus_branches"": 7, ""two_radial_out_and_back_feeders"": 44}"
p20pct,0.2,133702.8,SP2_f600df6cd415eb,15,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,642,642,"{""blank_slate"": 22, ""hybrid_interlined"": 28, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 4, ""single_compact_loop"": 22, ""trunk_plus_branches"": 4, ""two_radial_out_and_back_feeders"": 28}"
p20pct,0.2,133702.8,SP2_6229ce78cc98f1,15,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,642,642,"{""blank_slate"": 22, ""hybrid_interlined"": 28, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 4, ""single_compact_loop"": 22, ""trunk_plus_branches"": 4, ""two_radial_out_and_back_feeders"": 28}"
p20pct,0.2,133702.8,SP2_2a05322b2d4d40,15,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,642,642,"{""blank_slate"": 22, ""hybrid_interlined"": 28, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 4, ""single_compact_loop"": 22, ""trunk_plus_branches"": 4, ""two_radial_out_and_back_feeders"": 28}"
p20pct,0.2,133702.8,SP2_0dfffe58c26078,15,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2500,725,725,"{""blank_slate"": 43, ""hybrid_interlined"": 17, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 9, ""single_compact_loop"": 43, ""trunk_plus_branches"": 9, ""two_radial_out_and_back_feeders"": 17}"
p20pct,0.2,133702.8,SP2_4ff8aacd11e8db,15,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2500,725,725,"{""blank_slate"": 43, ""hybrid_interlined"": 17, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 9, ""single_compact_loop"": 43, ""trunk_plus_branches"": 9, ""two_radial_out_and_back_feeders"": 17}"
p20pct,0.2,133702.8,SP2_3634a081c7e8f5,15,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2500,725,725,"{""blank_slate"": 43, ""hybrid_interlined"": 17, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 9, ""single_compact_loop"": 43, ""trunk_plus_branches"": 9, ""two_radial_out_and_back_feeders"": 17}"
p20pct,0.2,133702.8,SP2_8f87246eea6a3c,15,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2500,612,612,"{""blank_slate"": 24, ""hybrid_interlined"": 11, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 4, ""single_compact_loop"": 24, ""trunk_plus_branches"": 4, ""two_radial_out_and_back_feeders"": 11}"
p20pct,0.2,133702.8,SP2_4c479a65d88544,15,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2500,612,612,"{""blank_slate"": 24, ""hybrid_interlined"": 11, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 4, ""single_compact_loop"": 24, ""trunk_plus_branches"": 4, ""two_radial_out_and_back_feeders"": 11}"
p20pct,0.2,133702.8,SP2_996bfadc6f34d0,15,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2500,612,612,"{""blank_slate"": 24, ""hybrid_interlined"": 11, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 4, ""single_compact_loop"": 24, ""trunk_plus_branches"": 4, ""two_radial_out_and_back_feeders"": 11}"
p20pct,0.2,133702.8,SP2_01df14cb53d9dc,15,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2500,586,586,"{""blank_slate"": 17, ""hybrid_interlined"": 9, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""single_compact_loop"": 17, ""two_radial_out_and_back_feeders"": 9}"
p20pct,0.2,133702.8,SP2_8b1c7e1c151aa3,15,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2500,586,586,"{""blank_slate"": 17, ""hybrid_interlined"": 9, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""single_compact_loop"": 17, ""two_radial_out_and_back_feeders"": 9}"
p20pct,0.2,133702.8,SP2_6ee8fc9e640e52,15,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2500,586,586,"{""blank_slate"": 17, ""hybrid_interlined"": 9, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""single_compact_loop"": 17, ""two_radial_out_and_back_feeders"": 9}"
p20pct,0.2,133702.8,SP2_16f0f92bf30ac2,20,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,1117,1117,"{""bidirectional_loop_pair"": 2, ""blank_slate"": 116, ""hybrid_interlined"": 115, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 33, ""single_compact_loop"": 116, ""trunk_plus_branches"": 33, ""two_radial_out_and_back_feeders"": 115}"
p20pct,0.2,133702.8,SP2_7bf6606bb44dcd,20,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,1117,1117,"{""bidirectional_loop_pair"": 2, ""blank_slate"": 116, ""hybrid_interlined"": 115, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 33, ""single_compact_loop"": 116, ""trunk_plus_branches"": 33, ""two_radial_out_and_back_feeders"": 115}"
p20pct,0.2,133702.8,SP2_4cfb3c03eeff7e,20,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,1117,1117,"{""bidirectional_loop_pair"": 2, ""blank_slate"": 116, ""hybrid_interlined"": 115, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 33, ""single_compact_loop"": 116, ""trunk_plus_branches"": 33, ""two_radial_out_and_back_feeders"": 115}"
p20pct,0.2,133702.8,SP2_5c50c266aead4a,20,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,928,928,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 73, ""hybrid_interlined"": 83, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 14, ""single_compact_loop"": 73, ""trunk_plus_branches"": 14, ""two_radial_out_and_back_feeders"": 83}"
p20pct,0.2,133702.8,SP2_5c7f683fdf665b,20,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,928,928,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 73, ""hybrid_interlined"": 83, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 14, ""single_compact_loop"": 73, ""trunk_plus_branches"": 14, ""two_radial_out_and_back_feeders"": 83}"
p20pct,0.2,133702.8,SP2_d024288d129528,20,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,928,928,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 73, ""hybrid_interlined"": 83, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 14, ""single_compact_loop"": 73, ""trunk_plus_branches"": 14, ""two_radial_out_and_back_feeders"": 83}"
p20pct,0.2,133702.8,SP2_1aa0643ddb804d,20,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,833,833,"{""blank_slate"": 51, ""hybrid_interlined"": 62, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 10, ""single_compact_loop"": 51, ""trunk_plus_branches"": 10, ""two_radial_out_and_back_feeders"": 62}"
p20pct,0.2,133702.8,SP2_f9c8d96b886b02,20,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,833,833,"{""blank_slate"": 51, ""hybrid_interlined"": 62, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 10, ""single_compact_loop"": 51, ""trunk_plus_branches"": 10, ""two_radial_out_and_back_feeders"": 62}"
p20pct,0.2,133702.8,SP2_fc3e8ad5ce5010,20,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,833,833,"{""blank_slate"": 51, ""hybrid_interlined"": 62, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 10, ""single_compact_loop"": 51, ""trunk_plus_branches"": 10, ""two_radial_out_and_back_feeders"": 62}"
p20pct,0.2,133702.8,SP2_ed284d3ae62182,20,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2500,855,855,"{""blank_slate"": 79, ""hybrid_interlined"": 33, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 22, ""single_compact_loop"": 79, ""trunk_plus_branches"": 22, ""two_radial_out_and_back_feeders"": 33}"
