budget_suffix,budget_change_fraction,budget_cap_annual_bus_km,timing_key,uniform_headway_min,span_id,scenario_id,frontier_policy_context_count,declared_policy_context_count_for_timing,frontier_in_all_declared_calendar_recovery_contexts,frontier_policy_ids,frontier_calendar_ids,frontier_recovery_min_values
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_aa3e5bc78cc8d905,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_aa4bec52ffd70538,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_aab91f3bdb2708a2,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_aad10f9710dda26e,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_aae06f1ae4218ade,3,9,false,SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4ff8aacd11e8db,IDEALISED_5_DAY_52_WEEK,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_ab052c2af6f30058,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_ab0c909cb4a15cbe,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_ab199fcf12c7df9c,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_abd70d1ec5d87624,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_acda4b255fd85f15,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_ad7190b2ef7d416f,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_ad8064c576107357,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_adeea352d160b3aa,3,9,false,SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4ff8aacd11e8db,IDEALISED_5_DAY_52_WEEK,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_aee69c573c051781,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_aff9d9921b70ec8f,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b0a0d9240ec1fda7,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b176a0d327192d6f,3,9,false,SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4ff8aacd11e8db,IDEALISED_5_DAY_52_WEEK,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b21a2bbf0ab0a6f9,3,9,false,SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4ff8aacd11e8db,IDEALISED_5_DAY_52_WEEK,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b270cb2ba65a9aa8,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b2b2a18aeedd897c,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b3122cdc909de255,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b32783f88b027f7e,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b378639b7bf7717f,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b4082d2f37309aab,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b4153ee6e8f92156,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b46254230d231b88,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b4e03ee9772a6eae,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b52a1123df63438a,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b53bfb22843bf482,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b5686a02f98d3535,3,9,false,SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4ff8aacd11e8db,IDEALISED_5_DAY_52_WEEK,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b578e567f3ef5b2d,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b62bfa12f5cac2aa,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b660bea510fa65bd,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b6f3e2f1cf4b815a,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b78956139ed3f0fc,3,9,false,SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4ff8aacd11e8db,IDEALISED_5_DAY_52_WEEK,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b7929006929a3db7,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b7a2c19bce13dc12,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b7b727d82b34d784,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b7c49e2f3a836db5,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b7ed89f8a8f2c038,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b84f8357536a7237,3,9,false,SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4ff8aacd11e8db,IDEALISED_5_DAY_52_WEEK,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b8eff834dd2b81f2,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b92367546f38737a,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_b9f0fdf1e1b5eb2f,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_ba3cf4346fbfd085,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_baca82f616cd85af,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_bad6f092db1c2bce,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_bb298f7a70daa3ef,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_bb46a65f3c3c5af0,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_bb55cf0374348e57,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_bbaff05fb9b64571,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_bc2ca552c84b42c9,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
p10pct,0.1,122560.90000000001,H15_S8_EXTENDED_0530_2400,15,S8_EXTENDED_0530_2400,P2_bc82047a24b6896c,9,9,true,SP2_01df14cb53d9dc|SP2_0dfffe58c26078|SP2_3634a081c7e8f5|SP2_4c479a65d88544|SP2_4ff8aacd11e8db|SP2_6ee8fc9e640e52|SP2_8b1c7e1c151aa3|SP2_8f87246eea6a3c|SP2_996bfadc6f34d0,IDEALISED_5_DAY_52_WEEK|IDEALISED_6_DAY_52_WEEK|IDEALISED_DAILY_YEAR,5|10|15
