trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
A2013327-0018-38786,15:37:10,15:37:10,300914,12,Tremenico - Avano,0,0,9.120
A2013327-0018-38786,15:38:00,15:38:00,300471,13,Tremenico - Avano,0,0,9.577
A2013327-0018-38786,15:39:00,15:39:00,300030,14,Tremenico - Avano,0,0,10.180
A2013327-0018-38786,15:40:00,15:40:00,300472,15,Tremenico - Avano,0,0,10.602
A2013327-0018-38786,15:41:00,15:41:00,300031,16,Tremenico - Avano,0,0,11.102
A2013327-0018-38786,15:45:00,15:45:00,300032,17,Tremenico - Avano,0,0,12.938
A2013327-0018-38786,15:45:10,15:45:10,300912,18,Tremenico - Avano,0,0,13.165
A2013327-0018-38786,15:45:20,15:45:20,300031,19,Tremenico - Avano,0,0,14.780
A2013327-0018-38786,15:53:00,15:53:00,300033,20,Tremenico - Avano,0,0,15.724
A2013327-0018-38786,16:00:00,16:00:00,300034,21,Tremenico - Avano,0,0,18.238
A2013327-0018-38786,16:05:00,16:05:00,300663,22,,0,0,19.780
A2013327-0017-38787,16:05:00,16:05:00,L00663,1,Bellano - stazione f.s.,0,0,0.000
A2013327-0017-38787,16:10:00,16:10:00,L00034,2,Bellano - stazione f.s.,0,0,1.538
A2013327-0017-38787,16:17:00,16:17:00,L00033,3,Bellano - stazione f.s.,0,0,4.057
A2013327-0017-38787,16:24:00,16:24:00,L00031,4,Bellano - stazione f.s.,0,0,5.006
A2013327-0017-38787,16:25:00,16:25:00,L00032,5,Bellano - stazione f.s.,0,0,6.836
A2013327-0017-38787,16:25:30,16:25:30,L00912,6,Bellano - stazione f.s.,0,0,7.074
A2013327-0017-38787,16:26:00,16:26:00,L00031,7,Bellano - stazione f.s.,0,0,8.669
A2013327-0017-38787,16:30:00,16:30:00,L00472,8,Bellano - stazione f.s.,0,0,9.170
A2013327-0017-38787,16:31:00,16:31:00,L00030,9,Bellano - stazione f.s.,0,0,9.528
A2013327-0017-38787,16:32:00,16:32:00,L00471,10,Bellano - stazione f.s.,0,0,10.189
A2013327-0017-38787,16:32:30,16:32:30,L00914,11,Bellano - stazione f.s.,0,0,10.622
A2013327-0017-38787,16:33:00,16:33:00,L00232,12,Bellano - stazione f.s.,0,0,10.925
A2013327-0017-38787,16:34:00,16:34:00,L00029,13,Bellano - stazione f.s.,0,0,11.379
A2013327-0017-38787,16:35:00,16:35:00,L00913,14,Bellano - stazione f.s.,0,0,11.538
A2013327-0017-38787,16:44:00,16:44:00,L00470,15,Bellano - stazione f.s.,0,0,12.703
A2013327-0017-38787,16:46:00,16:46:00,L00028,16,Bellano - stazione f.s.,0,0,13.685
A2013327-0017-38787,16:50:00,16:50:00,L00024,17,Bellano - stazione f.s.,0,0,14.921
A2013327-0017-38787,16:51:00,16:51:00,L00468,18,Bellano - stazione f.s.,0,0,15.146
A2013327-0017-38787,16:52:00,16:52:00,L00469,19,Bellano - stazione f.s.,0,0,15.807
A2013327-0017-38787,16:57:00,16:57:00,L00466,20,Bellano - stazione f.s.,0,0,17.988
A2013327-0017-38787,16:58:00,16:58:00,L00467,21,Bellano - stazione f.s.,0,0,18.500
A2013327-0017-38787,16:59:00,16:59:00,L00465,22,Bellano - stazione f.s.,0,0,19.181
A2013327-0017-38787,17:00:00,17:00:00,L00002,23,,0,0,19.793
A2013327-0028-38790,17:40:00,17:40:00,300002,1,Tremenico - Avano,0,0,0.000
A2013327-0028-38790,17:41:00,17:41:00,300465,2,Tremenico - Avano,0,0,0.584
A2013327-0028-38790,17:41:10,17:41:10,300467,3,Tremenico - Avano,0,0,1.139
A2013327-0028-38790,17:41:20,17:41:20,300466,4,Tremenico - Avano,0,0,1.692
A2013327-0028-38790,17:49:00,17:49:00,300469,5,Tremenico - Avano,0,0,4.049
A2013327-0028-38790,17:50:00,17:50:00,300024,6,Tremenico - Avano,0,0,4.863
A2013327-0028-38790,17:53:00,17:53:00,300028,7,Tremenico - Avano,0,0,6.101
A2013327-0028-38790,17:54:00,17:54:00,300470,8,Tremenico - Avano,0,0,7.062
A2013327-0028-38790,17:54:10,17:54:10,300913,9,Tremenico - Avano,0,0,8.173
A2013327-0028-38790,18:06:00,18:06:00,300029,10,Tremenico - Avano,0,0,8.393
A2013327-0028-38790,18:07:00,18:07:00,300232,11,Tremenico - Avano,0,0,8.849
A2013327-0028-38790,18:07:10,18:07:10,300914,12,Tremenico - Avano,0,0,9.120
A2013327-0028-38790,18:08:00,18:08:00,300471,13,Tremenico - Avano,0,0,9.577
A2013327-0028-38790,18:09:00,18:09:00,300030,14,Tremenico - Avano,0,0,10.180
A2013327-0028-38790,18:10:00,18:10:00,300472,15,Tremenico - Avano,0,0,10.602
A2013327-0028-38790,18:11:00,18:11:00,300031,16,Tremenico - Avano,0,0,11.102
A2013327-0028-38790,18:15:00,18:15:00,300032,17,Tremenico - Avano,0,0,12.938
A2013327-0028-38790,18:15:10,18:15:10,300912,18,Tremenico - Avano,0,0,13.165
A2013327-0028-38790,18:15:20,18:15:20,300031,19,Tremenico - Avano,0,0,14.780
A2013327-0028-38790,18:23:00,18:23:00,300033,20,Tremenico - Avano,0,0,15.724
A2013327-0028-38790,18:30:00,18:30:00,300034,21,Tremenico - Avano,0,0,18.238
A2013327-0028-38790,18:35:00,18:35:00,300663,22,,0,0,19.780
A2013327-0018-38865,7:20:00,7:20:00,300407,1,Rovagnate - vinicola ghezzi,0,0,0.000
A2013327-0018-38865,7:23:00,7:23:00,300803,2,Rovagnate - vinicola ghezzi,0,0,1.807
A2013327-0018-38865,7:25:00,7:25:00,300871,3,Rovagnate - vinicola ghezzi,0,0,2.609
A2013327-0018-38865,7:25:10,7:25:10,300804,4,Rovagnate - vinicola ghezzi,0,0,3.299
A2013327-0018-38865,7:26:00,7:26:00,300878,5,Rovagnate - vinicola ghezzi,0,0,3.699
A2013327-0018-38865,7:28:00,7:28:00,300872,6,Rovagnate - vinicola ghezzi,0,0,4.247
A2013327-0018-38865,7:29:00,7:29:00,300879,7,,0,0,4.592
A2013327-0077-41102,16:00:00,16:00:00,L00082,1,Lecco - meridiane,0,0,0.000
A2013327-0077-41102,16:01:00,16:01:00,L00521,2,Lecco - meridiane,0,0,0.345
A2013327-0077-41102,16:03:00,16:03:00,L00637,3,Lecco - meridiane,0,0,0.875
A2013327-0077-41102,16:05:00,16:05:00,L00081,4,Lecco - meridiane,0,0,1.490
A2013327-0077-41102,16:08:00,16:08:00,300523,5,Lecco - meridiane,0,0,2.389
A2013327-0077-41102,16:10:00,16:10:00,L00852,6,Lecco - meridiane,0,0,3.520
A2013327-0077-41102,16:11:00,16:11:00,L00080,7,Lecco - meridiane,0,0,4.096
A2013327-0077-41102,16:12:00,16:12:00,L00522,8,Lecco - meridiane,0,0,4.782
A2013327-0077-41102,16:12:10,16:12:10,L00048,9,Lecco - meridiane,0,0,5.193
A2013327-0077-41102,16:13:00,16:13:00,L00065,10,Lecco - meridiane,0,0,5.725
A2013327-0077-41102,16:14:00,16:14:00,L00079,11,Lecco - meridiane,0,0,6.056
A2013327-0077-41102,16:15:00,16:15:00,300227,12,Lecco - meridiane,0,0,6.269
A2013327-0077-41102,16:16:00,16:16:00,300496,13,Lecco - meridiane,0,0,6.585
A2013327-0077-41102,16:19:00,16:19:00,L00924,14,Lecco - meridiane,0,0,8.397
A2013327-0077-41102,16:20:00,16:20:00,L00494,15,Lecco - meridiane,0,0,9.312
A2013327-0077-41102,16:22:00,16:22:00,L00496,16,Lecco - meridiane,0,0,10.426
A2013327-0077-41102,16:23:00,16:23:00,L00227,17,Lecco - meridiane,0,0,10.739
A2013327-0077-41102,16:24:00,16:24:00,L00520,18,Lecco - meridiane,0,0,11.181
A2013327-0077-41102,16:26:00,16:26:00,L00078,19,Lecco - meridiane,0,0,11.794
A2013327-0077-41102,16:27:00,16:27:00,L00518,20,Lecco - meridiane,0,0,12.566
A2013327-0077-41102,16:28:00,16:28:00,L00040,21,Lecco - meridiane,0,0,13.209
A2013327-0077-41102,16:29:00,16:29:00,L00077,22,Lecco - meridiane,0,0,13.838
A2013327-0077-41102,16:29:10,16:29:10,L00517,23,Lecco - meridiane,0,0,14.375
A2013327-0077-41102,16:30:00,16:30:00,L00516,24,Lecco - meridiane,0,0,14.750
A2013327-0077-41102,16:32:00,16:32:00,L00076,25,Lecco - meridiane,0,0,15.126
A2013327-0077-41102,16:33:00,16:33:00,L00021,26,Lecco - meridiane,0,0,15.747
A2013327-0077-41102,16:35:00,16:35:00,L00020,27,Lecco - meridiane,0,0,16.547
A2013327-0077-41102,16:35:10,16:35:10,L00214,28,Lecco - meridiane,0,0,17.433
A2013327-0077-41102,16:35:20,16:35:20,L00966,29,Lecco - meridiane,0,0,17.844
A2013327-0077-41102,16:40:00,16:40:00,L00211,30,Lecco - meridiane,0,0,18.097
A2013327-0077-41102,16:41:00,16:41:00,L00022,31,Lecco - meridiane,0,0,18.245
A2013327-0077-41102,16:42:00,16:42:00,L00051,32,Lecco - meridiane,0,0,18.797
A2013327-0077-41102,16:43:00,16:43:00,300892,33,Lecco - meridiane,0,0,19.293
A2013327-0077-41102,16:44:00,16:44:00,L00513,34,Lecco - meridiane,0,0,19.622
A2013327-0077-41102,16:45:00,16:45:00,L00542,35,,0,0,20.008
A2013327-0151-41120,17:10:00,17:10:00,L00350,1,Oggiono - stazione f.s.,0,0,0.000
A2013327-0151-41120,17:12:00,17:12:00,L00434,2,Oggiono - stazione f.s.,0,0,0.830
A2013327-0151-41120,17:15:00,17:15:00,L00349,3,Oggiono - stazione f.s.,0,0,2.307
A2013327-0151-41120,17:19:00,17:19:00,L00343,4,Oggiono - stazione f.s.,0,0,4.875
A2013327-0151-41120,17:21:00,17:21:00,L00334,5,Oggiono - stazione f.s.,0,0,6.183
A2013327-0151-41120,17:24:00,17:24:00,L00335,6,Oggiono - stazione f.s.,0,0,8.145
A2013327-0151-41120,17:25:00,17:25:00,L00347,7,Oggiono - stazione f.s.,0,0,8.396
A2013327-0151-41120,17:28:00,17:28:00,L00423,8,Oggiono - stazione f.s.,0,0,10.299
A2013327-0151-41120,17:30:00,17:30:00,300071,9,,0,0,11.189
A2013327-0016-41121,5:10:00,5:10:00,300350,1,Arcore - stazione f.s.,0,0,0.000
A2013327-0016-41121,5:12:00,5:12:00,300330,2,Arcore - stazione f.s.,0,0,1.298
A2013327-0016-41121,5:13:00,5:13:00,300329,3,Arcore - stazione f.s.,0,0,2.111
A2013327-0016-41121,5:15:00,5:15:00,300435,4,Arcore - stazione f.s.,0,0,3.073
A2013327-0016-41121,5:17:00,5:17:00,300328,5,Arcore - stazione f.s.,0,0,4.040
A2013327-0016-41121,5:18:00,5:18:00,300436,6,Arcore - stazione f.s.,0,0,4.372
A2013327-0016-41121,5:19:00,5:19:00,300353,7,Arcore - stazione f.s.,0,0,5.733
A2013327-0016-41121,5:20:00,5:20:00,300437,8,Arcore - stazione f.s.,0,0,6.302
A2013327-0016-41121,5:21:00,5:21:00,300326,9,Arcore - stazione f.s.,0,0,7.108
A2013327-0016-41121,5:23:00,5:23:00,300650,10,Arcore - stazione f.s.,0,0,8.048
A2013327-0016-41121,5:24:00,5:24:00,300442,11,Arcore - stazione f.s.,0,0,8.891
A2013327-0016-41121,5:26:00,5:26:00,300653,12,Arcore - stazione f.s.,0,0,9.696
