service_id,date,exception_type
000SFER62026010120260608000002,20260529,1
000SFVEN2026010120260608000002,20260529,1
00A7F5NR2026010120260608000002,20260529,1
00A7F6NR2026010120260608000002,20260529,1
00A8F5NA2026010120260608000002,20260529,1
00A8F6LC2026010120260608000002,20260529,1
00A8F6NA2026010120260608000002,20260529,1
0O-4FER52026010120260608000002,20260529,1
000AF-2.2026010120260608000002,20260530,1
000AFER62026010120260608000002,20260530,1
000IF6IL2026010120260608000002,20260530,1
000IFER62026010120260608000002,20260530,1
000IFSAB2026010120260608000002,20260530,1
000SF-1.2026010120260608000002,20260530,1
000SF2462026010120260608000002,20260530,1
000SFER62026010120260608000002,20260530,1
000SFSAB2026010120260608000002,20260530,1
00A7F6NR2026010120260608000002,20260530,1
00A8F6LC2026010120260608000002,20260530,1
00A8F6NA2026010120260608000002,20260530,1
000AFEST2026010120260608000002,20260531,1
000IFEST2026010120260608000002,20260531,1
000AF-2.2026010120260608000002,20260601,1
000AFER52026010120260608000002,20260601,1
000AFER62026010120260608000002,20260601,1
000IF6IL2026010120260608000002,20260601,1
000IFER52026010120260608000002,20260601,1
000IFER62026010120260608000002,20260601,1
000SF1352026010120260608000002,20260601,1
000SFER52026010120260608000002,20260601,1
000SFER62026010120260608000002,20260601,1
000SFLUN2026010120260608000002,20260601,1
00A7F5NR2026010120260608000002,20260601,1
00A7F6NR2026010120260608000002,20260601,1
00A8F5NA2026010120260608000002,20260601,1
00A8F6LC2026010120260608000002,20260601,1
00A8F6NA2026010120260608000002,20260601,1
0O-4FER52026010120260608000002,20260601,1
000AFEST2026010120260608000002,20260602,1
000IF6IL2026010120260608000002,20260602,1
000IFEST2026010120260608000002,20260602,1
00A8F5NA2026010120260608000002,20260602,1
000AF-2.2026010120260608000002,20260603,1
000AFER52026010120260608000002,20260603,1
000AFER62026010120260608000002,20260603,1
000IF6IL2026010120260608000002,20260603,1
000IFER52026010120260608000002,20260603,1
000IFER62026010120260608000002,20260603,1
000SF-1.2026010120260608000002,20260603,1
000SF1352026010120260608000002,20260603,1
000SFER52026010120260608000002,20260603,1
000SFER62026010120260608000002,20260603,1
00A7F5NR2026010120260608000002,20260603,1
00A7F6NR2026010120260608000002,20260603,1
00A8F5NA2026010120260608000002,20260603,1
00A8F6LC2026010120260608000002,20260603,1
00A8F6NA2026010120260608000002,20260603,1
0O-4FER52026010120260608000002,20260603,1
000AF-2.2026010120260608000002,20260604,1
000AFER52026010120260608000002,20260604,1
000AFER62026010120260608000002,20260604,1
000IF6IL2026010120260608000002,20260604,1
000IFER52026010120260608000002,20260604,1
000IFER62026010120260608000002,20260604,1
000SF-1.2026010120260608000002,20260604,1
000SF24.2026010120260608000002,20260604,1
000SF2462026010120260608000002,20260604,1
000SFER52026010120260608000002,20260604,1
000SFER62026010120260608000002,20260604,1
000SFGIO2026010120260608000002,20260604,1
00A7F5NR2026010120260608000002,20260604,1
00A7F6NR2026010120260608000002,20260604,1
00A8F5NA2026010120260608000002,20260604,1
00A8F6LC2026010120260608000002,20260604,1
00A8F6NA2026010120260608000002,20260604,1
0O-4FER52026010120260608000002,20260604,1
000AF-2.2026010120260608000002,20260605,1
000AFER52026010120260608000002,20260605,1
000AFER62026010120260608000002,20260605,1
000IF6IL2026010120260608000002,20260605,1
000IFER52026010120260608000002,20260605,1
000IFER62026010120260608000002,20260605,1
000S00F52026010120260608000002,20260605,1
000SF-1.2026010120260608000002,20260605,1
000SF1352026010120260608000002,20260605,1
000SFER52026010120260608000002,20260605,1
000SFER62026010120260608000002,20260605,1
000SFVEN2026010120260608000002,20260605,1
00A7F5NR2026010120260608000002,20260605,1
00A7F6NR2026010120260608000002,20260605,1
00A8F5NA2026010120260608000002,20260605,1
00A8F6LC2026010120260608000002,20260605,1
00A8F6NA2026010120260608000002,20260605,1
0O-4FER52026010120260608000002,20260605,1
000AF-2.2026010120260608000002,20260606,1
000AFER62026010120260608000002,20260606,1
000IF6IL2026010120260608000002,20260606,1
000IFER62026010120260608000002,20260606,1
000IFSAB2026010120260608000002,20260606,1
000SF-1.2026010120260608000002,20260606,1
000SF2462026010120260608000002,20260606,1
000SFER62026010120260608000002,20260606,1
000SFSAB2026010120260608000002,20260606,1
00A7F6NR2026010120260608000002,20260606,1
00A8F6LC2026010120260608000002,20260606,1
00A8F6NA2026010120260608000002,20260606,1
000AFEST2026010120260608000002,20260607,1
000IFEST2026010120260608000002,20260607,1
000AF-2.2026010120260608000002,20260608,1
000AFER52026010120260608000002,20260608,1
000AFER62026010120260608000002,20260608,1
000IF6IL2026010120260608000002,20260608,1
000IFER52026010120260608000002,20260608,1
000IFER62026010120260608000002,20260608,1
000SF1352026010120260608000002,20260608,1
000SFER52026010120260608000002,20260608,1
000SFER62026010120260608000002,20260608,1
000SFLUN2026010120260608000002,20260608,1
00A7F5NR2026010120260608000002,20260608,1
00A7F6NR2026010120260608000002,20260608,1
00A8F5NA2026010120260608000002,20260608,1
00A8F6LC2026010120260608000002,20260608,1
00A8F6NA2026010120260608000002,20260608,1
0O-4FER52026010120260608000002,20260608,1
