scenario_id,topology_family,seed_name,public_route_count,optional_extension_count,public_explicit_anchor_count,extension_explicit_anchor_count,public_intercepted_anchor_count,extension_intercepted_anchor_count,public_intercepted_existing_stop_count,public_intercepted_proposed_stop_count,extension_intercepted_existing_stop_count,extension_intercepted_proposed_stop_count,public_leg_count,public_distance_km,public_runtime_min,public_resolved_leg_count,public_quantified_leg_count,public_unknown_leg_count,public_resolved_distance_km,public_quantified_distance_km,public_unknown_distance_km,extension_leg_count,extension_distance_km,extension_runtime_min,extension_resolved_leg_count,extension_quantified_leg_count,extension_unknown_leg_count,extension_resolved_distance_km,extension_quantified_distance_km,extension_unknown_distance_km
P2_e75f54a7498ffae2,blank_slate,,1,0,3,0,7,0,1,5,0,0,3,9.857774595999999,21.64164409,0,3,0,0.0,9.857774595999999,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e75f8779d96e1d81,blank_slate,,1,0,5,0,16,0,6,9,0,0,5,26.761039454,49.101684861,0,5,0,0.0,26.761039454,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e761eb921048fc5c,blank_slate,,1,0,5,0,16,0,5,10,0,0,5,13.655683845,29.856783489999998,0,5,0,0.0,13.655683845,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e76290eba204a411,blank_slate,,1,0,5,0,12,0,7,4,0,0,5,23.118896919999997,45.734214558,0,5,0,0.0,23.118896919999997,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7648626eb3fbb72,blank_slate,,1,0,3,0,7,0,4,2,0,0,3,10.443491682000001,20.026707856999998,0,3,0,0.0,10.443491682000001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e769fe6489b9960d,blank_slate,,1,0,5,0,20,0,10,9,0,0,5,28.180151813,56.54294838599999,0,5,0,0.0,28.180151813,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e76d27be1f42395b,blank_slate,,1,0,4,0,12,0,4,7,0,0,4,15.980907982,30.466747974,0,4,0,0.0,15.980907982,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e76ed5d23a428c78,blank_slate,,1,0,5,0,15,0,4,10,0,0,5,21.873103641999997,41.920230794,0,5,0,0.0,21.873103641999997,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e77b80dac89f5e28,blank_slate,,1,0,5,0,17,0,6,10,0,0,5,16.500512345,34.628945263,0,5,0,0.0,16.500512345,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7844b274c8fd04f,blank_slate,,1,0,4,0,10,0,3,6,0,0,4,11.743160398999999,24.676758680000002,0,4,0,0.0,11.743160398999999,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7859b5e81d7b54c,blank_slate,,1,0,3,0,6,0,0,5,0,0,3,6.9355743809999995,17.738825158,0,3,0,0.0,6.9355743809999995,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7862eb77c0d1cb8,blank_slate,,1,0,4,0,13,0,7,5,0,0,4,17.484180242,35.321426767,0,4,0,0.0,17.484180242,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e78b9cc13dac74d3,blank_slate,,1,0,4,0,12,0,1,10,0,0,4,9.226230674,21.509369478,0,4,0,0.0,9.226230674,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7979604ab57cde0,blank_slate,,1,0,4,0,16,0,5,10,0,0,4,12.857439877,24.482823584,0,4,0,0.0,12.857439877,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e79a5365c6763c55,blank_slate,,1,0,3,0,9,0,5,3,0,0,3,10.098974367,17.570449153,0,3,0,0.0,10.098974367,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7abfe977b9067cf,blank_slate,,1,0,4,0,7,0,1,5,0,0,4,13.043189927,27.338965811999998,0,4,0,0.0,13.043189927,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7afab23fed70251,blank_slate,,1,0,3,0,14,0,10,3,0,0,3,13.474773354,27.624886168,0,3,0,0.0,13.474773354,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7b2902983e26934,blank_slate,,1,0,3,0,12,0,2,9,0,0,3,11.973508617,25.668201428,0,3,0,0.0,11.973508617,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7b6cc9d8db85b79,blank_slate,,1,0,4,0,8,0,5,2,0,0,4,11.180383898,18.861722843000003,0,4,0,0.0,11.180383898,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7c3c290c1c1311c,blank_slate,,1,0,3,0,13,0,6,6,0,0,3,20.112396997999998,41.62123617,0,3,0,0.0,20.112396997999998,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7cfef89bc2bd4bf,blank_slate,,1,0,4,0,13,0,7,5,0,0,4,17.54207339,34.022094206,0,4,0,0.0,17.54207339,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7d1587e87b94b26,blank_slate,,1,0,4,0,12,0,8,3,0,0,4,21.491820716,40.478536415,0,4,0,0.0,21.491820716,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7d5e64e5ab4fe4c,blank_slate,,1,0,5,0,11,0,7,3,0,0,5,15.318169766,28.295715598,0,5,0,0.0,15.318169766,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7d9d8658be6a491,blank_slate,,1,0,3,0,7,0,3,3,0,0,3,21.772954597000002,45.636493825,0,3,0,0.0,21.772954597000002,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7df186494ade37d,blank_slate,,1,0,5,0,22,0,11,10,0,0,5,20.838493242,39.476745406,0,5,0,0.0,20.838493242,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7df2fd1ec5d7a3f,blank_slate,,1,0,4,0,21,0,12,8,0,0,4,35.899327244999995,58.393108701,0,4,0,0.0,35.899327244999995,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7df848175d1d4bc,blank_slate,,1,0,3,0,9,0,4,4,0,0,3,15.191194127,29.893036803999998,0,3,0,0.0,15.191194127,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7edbce1d069004a,blank_slate,,1,0,5,0,15,0,8,6,0,0,5,30.405780128,52.952628321,0,5,0,0.0,30.405780128,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e7fa910d40d1d2b4,blank_slate,,1,0,4,0,16,0,5,10,0,0,4,21.312759652,44.346506687,0,4,0,0.0,21.312759652,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e80047e218a94db9,blank_slate,,1,0,3,0,16,0,12,3,0,0,3,20.077032170000003,37.981798379,0,3,0,0.0,20.077032170000003,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e807f087e8531950,blank_slate,,1,0,3,0,12,0,7,4,0,0,3,17.710691289,33.467167531,0,3,0,0.0,17.710691289,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e80ec0f80e6009f5,blank_slate,,1,0,3,0,11,0,6,4,0,0,3,17.210919519,34.413346425,0,3,0,0.0,17.210919519,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e812b37b85a76f0e,blank_slate,,1,0,3,0,11,0,5,5,0,0,3,14.118536912,28.828605024,0,3,0,0.0,14.118536912,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e81f744c00a077cf,blank_slate,,1,0,4,0,6,0,3,2,0,0,4,4.941273246,10.529247876000001,0,4,0,0.0,4.941273246,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e82445e4174c9cf5,blank_slate,,1,0,3,0,9,0,3,5,0,0,3,23.596482848,49.063700881,0,3,0,0.0,23.596482848,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e82cc8df6fa94350,blank_slate,,1,0,4,0,24,0,6,17,0,0,4,19.06886356,40.437913517,0,2,2,0.0,9.964076507000001,9.104787052999999,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e82db83e159d608c,blank_slate,,1,0,4,0,14,0,8,5,0,0,4,18.471204354,32.577664389,0,4,0,0.0,18.471204354,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8378db31588d5e4,blank_slate,,1,0,3,0,7,0,1,5,0,0,3,7.818183060000001,16.212982462,0,3,0,0.0,7.818183060000001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e83f2634a1348f92,blank_slate,,1,0,3,0,10,0,7,2,0,0,3,12.555650227000001,24.094733544,0,3,0,0.0,12.555650227000001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8495a11a20e63ca,blank_slate,,1,0,5,0,23,0,14,8,0,0,5,22.295488357,42.349878282000006,0,5,0,0.0,22.295488357,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e85477e4ac576394,blank_slate,,1,0,5,0,13,0,5,7,0,0,5,18.456003059,40.309602657,0,5,0,0.0,18.456003059,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e855d474eca336cd,blank_slate,,1,0,3,0,13,0,5,7,0,0,3,18.822640316,33.620900193,0,3,0,0.0,18.822640316,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e856f1ddd0d08ee0,blank_slate,,1,0,5,0,12,0,5,6,0,0,5,18.743308094,38.935434778,0,5,0,0.0,18.743308094,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e85bc2a278c91277,blank_slate,,1,0,3,0,7,0,4,2,0,0,3,9.743260313,21.565645068000002,0,3,0,0.0,9.743260313,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e85de3503f16bdaf,blank_slate,,1,0,4,0,12,0,5,6,0,0,4,20.801357111,43.371575232,0,4,0,0.0,20.801357111,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8615dcf40745645,blank_slate,,1,0,3,0,11,0,7,3,0,0,3,8.78078101,15.734565419,0,3,0,0.0,8.78078101,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e865c8bac20f8459,blank_slate,,1,0,5,0,18,0,10,7,0,0,5,30.492304228000002,54.305503208,0,5,0,0.0,30.492304228000002,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e86c025831d52311,blank_slate,,1,0,5,0,23,0,14,8,0,0,5,37.316026015,65.364772945,0,5,0,0.0,37.316026015,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e878ae65d8aaf6e7,blank_slate,,1,0,3,0,9,0,3,5,0,0,3,13.515830285,30.033091041,0,3,0,0.0,13.515830285,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e87e741c6e699a92,blank_slate,,1,0,4,0,12,0,6,5,0,0,4,20.153383332,35.033313765,0,4,0,0.0,20.153383332,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e888c34b7e196259,blank_slate,,1,0,5,0,17,0,6,10,0,0,5,19.283099758,37.168984087,0,5,0,0.0,19.283099758,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e889fd88c8714492,blank_slate,,1,0,5,0,16,0,7,8,0,0,5,16.136077600999997,30.031746652,0,5,0,0.0,16.136077600999997,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e88e2f5ae43c5997,blank_slate,,1,0,5,0,16,0,12,3,0,0,5,17.271947338,32.951199186,0,5,0,0.0,17.271947338,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e895f9e5dfa8e7ed,blank_slate,,1,0,4,0,15,0,8,6,0,0,4,19.647820476,34.994584958,0,4,0,0.0,19.647820476,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e89e91eaaff05234,blank_slate,,1,0,3,0,13,0,9,3,0,0,3,14.437443456999999,27.27764221,0,3,0,0.0,14.437443456999999,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8a7ce8ca2b615cf,blank_slate,,1,0,3,0,7,0,5,1,0,0,3,9.867597776,17.149141367,0,3,0,0.0,9.867597776,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8b66a49e328ec90,blank_slate,,1,0,3,0,7,0,4,2,0,0,3,10.889721742999999,19.423713198999998,0,3,0,0.0,10.889721742999999,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8bd21e154958804,blank_slate,,1,0,3,0,6,0,4,1,0,0,3,8.710833746999999,15.462292151,0,2,1,0.0,4.920356916,3.790476831,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8c0e9ec36f71169,blank_slate,,1,0,4,0,16,0,10,5,0,0,4,21.42897059,35.755516738,0,4,0,0.0,21.42897059,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8c2949a68d0273f,blank_slate,,1,0,3,0,10,0,6,3,0,0,3,11.339507740999998,19.021035085999998,0,3,0,0.0,11.339507740999998,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8c595c64757ee18,blank_slate,,1,0,5,0,21,0,11,9,0,0,5,34.320845873,59.777642838999995,0,5,0,0.0,34.320845873,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8c9fb0cd50bc3e6,blank_slate,,1,0,4,0,10,0,4,5,0,0,4,8.121459124000001,18.112391987000002,0,4,0,0.0,8.121459124000001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8cc8e8f9cb0781b,blank_slate,,1,0,3,0,6,0,0,5,0,0,3,5.936178663000001,14.248185086,0,3,0,0.0,5.936178663000001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8f0273d2e496963,blank_slate,,1,0,4,0,6,0,3,2,0,0,4,9.001414554,16.376029529,0,3,1,0.0,5.297235148,3.704179406,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e8fee4be831944be,blank_slate,,1,0,3,0,7,0,3,3,0,0,3,11.485469375000001,23.580800917999998,0,3,0,0.0,11.485469375000001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e918495768c95f53,blank_slate,,1,0,3,0,10,0,6,3,0,0,3,13.915161055,25.488958481,0,3,0,0.0,13.915161055,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e91f15d53582c6e5,blank_slate,,1,0,5,0,18,0,10,7,0,0,5,22.819773759,49.005156485,0,5,0,0.0,22.819773759,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e91ff30c1f39d3fe,blank_slate,,1,0,4,0,15,0,8,6,0,0,4,23.58957056,46.777236804999994,0,4,0,0.0,23.58957056,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e92df82d6db3527f,blank_slate,,1,0,5,0,12,0,5,6,0,0,5,22.841589888,41.290752657,0,5,0,0.0,22.841589888,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e93770d69db40d8e,blank_slate,,1,0,4,0,19,0,6,12,0,0,4,16.601440392,33.52357392100001,0,4,0,0.0,16.601440392,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e947c5a9ba2baf2f,blank_slate,,1,0,3,0,5,0,2,2,0,0,3,6.8919326839999995,15.836016081,0,3,0,0.0,6.8919326839999995,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e94f6266d67233c4,blank_slate,,1,0,5,0,14,0,7,6,0,0,5,21.569058949,43.806229096,0,5,0,0.0,21.569058949,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e954b25ee8ee795d,blank_slate,,1,0,5,0,14,0,7,6,0,0,5,19.018346503,37.648759578,0,5,0,0.0,19.018346503,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9584232260ca51e,blank_slate,,1,0,5,0,12,0,8,3,0,0,5,17.910744745,33.803958623,0,3,2,0.0,11.648857287999999,6.261887457,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e959a3c62098e07a,blank_slate,,1,0,5,0,23,0,14,8,0,0,5,21.086191946999996,39.722182897,0,5,0,0.0,21.086191946999996,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e95ed9aa268da083,blank_slate,,1,0,5,0,23,0,10,12,0,0,5,24.970597485,49.849949804000005,0,5,0,0.0,24.970597485,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e961c70b7f33d998,blank_slate,,1,0,4,0,15,0,10,4,0,0,4,17.957354323,29.477252078,0,3,1,0.0,12.013950946,5.943403377,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e96243b01a66c883,blank_slate,,1,0,5,0,20,0,8,11,0,0,5,29.726357047999997,53.522895645999995,0,5,0,0.0,29.726357047999997,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e96c4b2615892d68,blank_slate,,1,0,5,0,21,0,9,11,0,0,5,26.372090486,50.276283977999995,0,5,0,0.0,26.372090486,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e96e2bdf15920a56,blank_slate,,1,0,3,0,11,0,6,4,0,0,3,12.728853253,24.011720854,0,3,0,0.0,12.728853253,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9729151e8bead15,blank_slate,,1,0,3,0,18,0,5,12,0,0,3,12.326421365000002,26.38643949,0,3,0,0.0,12.326421365000002,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9805be0d1146d21,blank_slate,,1,0,4,0,13,0,9,3,0,0,4,19.602194258999997,36.797759121,0,4,0,0.0,19.602194258999997,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9878ac3e5440407,blank_slate,,1,0,5,0,20,0,10,9,0,0,5,34.99570742,74.50301075899999,0,5,0,0.0,34.99570742,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e98cb00f2b19650a,blank_slate,,1,0,4,0,11,0,6,4,0,0,4,12.51749664,23.699161405,0,4,0,0.0,12.51749664,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9930148afea8309,blank_slate,,1,0,5,0,24,0,9,14,0,0,5,28.949040626,58.37065859999999,0,5,0,0.0,28.949040626,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e997c409ed3c7dba,blank_slate,,1,0,3,0,5,0,3,1,0,0,3,5.539692780999999,10.751182087,0,3,0,0.0,5.539692780999999,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e99f01190d0522d6,blank_slate,,1,0,4,0,16,0,7,8,0,0,4,13.147927917999999,26.126688492,0,4,0,0.0,13.147927917999999,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9a793029b23b91a,blank_slate,,1,0,4,0,18,0,7,10,0,0,4,17.295249494,32.689457226,0,4,0,0.0,17.295249494,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9a91ad560a321fa,blank_slate,,1,0,4,0,21,0,7,13,0,0,4,32.221081034,60.166021795,0,4,0,0.0,32.221081034,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9b25a30864fe29e,blank_slate,,1,0,5,0,13,0,8,4,0,0,5,15.038548512000002,30.107647889000003,0,3,2,0.0,7.1037341430000005,7.934814369,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9b3c795bd808db0,blank_slate,,1,0,4,0,13,0,6,6,0,0,4,17.344017193,33.98439172,0,4,0,0.0,17.344017193,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9b420d55d9f9ef3,blank_slate,,1,0,3,0,6,0,2,3,0,0,3,5.408715901000001,11.363171831,0,3,0,0.0,5.408715901000001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9b65d9f14f7aaf2,blank_slate,,1,0,4,0,13,0,6,6,0,0,4,19.781298943000003,37.003113315,0,4,0,0.0,19.781298943000003,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9bed21e30065ab1,blank_slate,,1,0,3,0,6,0,1,4,0,0,3,3.7158282099999997,9.470743032,0,3,0,0.0,3.7158282099999997,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9c164649f24f4a6,blank_slate,,1,0,4,0,12,0,4,7,0,0,4,18.402107350999998,40.094019827,0,4,0,0.0,18.402107350999998,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9d4a45a4c601ee2,blank_slate,,1,0,3,0,15,0,9,5,0,0,3,15.149551212999999,28.176879620999998,0,3,0,0.0,15.149551212999999,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9d4d4a1e055457b,blank_slate,,1,0,5,0,15,0,6,8,0,0,5,22.580008297,42.998124161,0,5,0,0.0,22.580008297,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9e0db91f10a765a,blank_slate,,1,0,3,0,15,0,8,6,0,0,3,18.501730924,32.598729046,0,3,0,0.0,18.501730924,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9eacb8fb8fc8b98,blank_slate,,1,0,4,0,16,0,6,9,0,0,4,18.469436866,36.219518531,0,4,0,0.0,18.469436866,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_e9f891fae1f7d31d,blank_slate,,1,0,3,0,9,0,1,7,0,0,3,8.928041491,18.254307221999998,0,3,0,0.0,8.928041491,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea045d7addb59548,blank_slate,,1,0,4,0,20,0,9,10,0,0,4,22.663764705999995,44.606574177,0,4,0,0.0,22.663764705999995,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea0cb0eb58b9ea60,blank_slate,,1,0,3,0,11,0,8,2,0,0,3,11.77552571,20.347186596,0,3,0,0.0,11.77552571,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea11e8d391572c75,blank_slate,,1,0,5,0,24,0,8,15,0,0,5,18.707800667,38.290122044,0,5,0,0.0,18.707800667,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea1d4b186d1b40f4,blank_slate,,1,0,4,0,13,0,6,6,0,0,4,18.032542657999997,37.897684813,0,4,0,0.0,18.032542657999997,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea203b520f3e026d,blank_slate,,1,0,4,0,17,0,5,11,0,0,4,15.500005133000002,30.396732938,0,4,0,0.0,15.500005133000002,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea208753f6902216,blank_slate,,1,0,4,0,14,0,7,6,0,0,4,30.475816854999998,52.890802324,0,4,0,0.0,30.475816854999998,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea2ffb7d8bbc5274,blank_slate,,1,0,5,0,18,0,12,5,0,0,5,21.067585902,39.318625437,0,5,0,0.0,21.067585902,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea38c25fd20aca18,blank_slate,,1,0,4,0,17,0,10,6,0,0,4,27.584115132,45.972185761,0,4,0,0.0,27.584115132,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea54c06e25c8bc3b,blank_slate,,1,0,3,0,9,0,1,7,0,0,3,14.464654561,33.867559387,0,3,0,0.0,14.464654561,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea54c1a9ea5da67f,blank_slate,,1,0,5,0,18,0,8,9,0,0,5,19.440538576,42.253381282,0,5,0,0.0,19.440538576,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea6643a8e239d108,blank_slate,,1,0,4,0,18,0,5,12,0,0,4,15.748082071,32.85327887,0,4,0,0.0,15.748082071,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea6857fa77670340,blank_slate,,1,0,3,0,8,0,3,4,0,0,3,10.613578651,22.704552983,0,3,0,0.0,10.613578651,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea6dd40d6df6f6b4,blank_slate,,1,0,4,0,12,0,7,4,0,0,4,16.029600302,32.865239702000004,0,4,0,0.0,16.029600302,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea896f781ccfa839,blank_slate,,1,0,4,0,14,0,7,6,0,0,4,11.607920691,22.968436614999998,0,4,0,0.0,11.607920691,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea9032d839e19c0d,blank_slate,,1,0,5,0,21,0,13,7,0,0,5,32.757250635999995,60.294773594999995,0,5,0,0.0,32.757250635999995,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea90cd40e04a9b9e,blank_slate,,1,0,5,0,22,0,10,11,0,0,5,22.259505625000003,43.114851277,0,4,1,0.0,18.228218382,4.031287243,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea92387ef15a0558,blank_slate,,1,0,3,0,5,0,1,3,0,0,3,10.59110113,22.802653829999997,0,3,0,0.0,10.59110113,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea979a7c8c4a16ab,blank_slate,,1,0,4,0,19,0,10,8,0,0,4,26.571738758,50.040390794,0,4,0,0.0,26.571738758,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_ea9aef21b0167178,blank_slate,,1,0,3,0,11,0,5,5,0,0,3,17.602861093,33.301371399000004,0,3,0,0.0,17.602861093,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_eaa287fb7c468888,blank_slate,,1,0,4,0,15,0,7,7,0,0,4,29.730881559000004,49.69798850299999,0,4,0,0.0,29.730881559000004,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_eaaa9e73fdc1052e,blank_slate,,1,0,5,0,16,0,7,8,0,0,5,17.70385863,35.555610968,0,5,0,0.0,17.70385863,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_eab97f25ae289220,blank_slate,,1,0,5,0,18,0,9,8,0,0,5,23.53457082,46.481658389,0,5,0,0.0,23.53457082,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_eabefa4b3ebc7f42,blank_slate,,1,0,4,0,11,0,7,3,0,0,4,16.940861005,29.058919187999997,0,4,0,0.0,16.940861005,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_eac977d1e7beb2a4,blank_slate,,1,0,3,0,4,0,1,2,0,0,3,5.97914352,12.110866754,0,3,0,0.0,5.97914352,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_eae271b06f7d5545,blank_slate,,1,0,5,0,19,0,9,9,0,0,5,25.311683344,52.270727388,0,5,0,0.0,25.311683344,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_eae40c45c0f4899a,blank_slate,,1,0,3,0,6,0,0,5,0,0,3,8.812391185000001,22.344055109000003,0,3,0,0.0,8.812391185000001,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_eaec8062113c9e92,blank_slate,,1,0,5,0,14,0,4,9,0,0,5,17.167029074,35.4708018,0,5,0,0.0,17.167029074,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_eaf7c92220b44b82,blank_slate,,1,0,3,0,15,0,5,9,0,0,3,11.548241863,22.482798555,0,3,0,0.0,11.548241863,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
P2_eb0abf8c788edb58,blank_slate,,1,0,5,0,18,0,12,5,0,0,5,31.939016571,59.827903871000004,0,5,0,0.0,31.939016571,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
