population_unit_id,building_id,section_id,lat,lon,x_utm32,y_utm32,PRO_COM_T,COMUNE,building_piece_population_model,walk_min_to_nearest_existing_stop_v2,covered_5min,covered_8min,covered_10min,covered_12min,gap_5min,gap_8min,gap_10min,gap_12min,epistemic_status
20230101_000000::RLB-4a2c2c44-60d3-4886-b785-3f3c6721572f::SEC=970920000030,20230101_000000::RLB-4a2c2c44-60d3-4886-b785-3f3c6721572f,970920000030,45.7304369271836,9.35295750572875,527462.7266896619,5064158.467015592,097092,La Valletta Brianza,1.71592858903704,26.74581463551627,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-4c16d9f0-fdcb-4044-966e-0ce44f2a3432::SEC=970920000030,20230101_000000::RLB-4c16d9f0-fdcb-4044-966e-0ce44f2a3432,970920000030,45.73066867577299,9.35189939063445,527380.2842298247,5064183.852015594,097092,La Valletta Brianza,1.8864240884304695,27.770331126982413,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-4cc6a8d2-c1c7-4a0d-b898-f57317949771::SEC=970920000030,20230101_000000::RLB-4cc6a8d2-c1c7-4a0d-b898-f57317949771,970920000030,45.74319335402727,9.344001794839059,526759.8119345799,5065572.692515606,097092,La Valletta Brianza,1.8635323010659903,20.494625649489194,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-52294ff4-a0b3-4b75-8289-354ccd47a8bb::SEC=970920000030,20230101_000000::RLB-52294ff4-a0b3-4b75-8289-354ccd47a8bb,970920000030,45.74329356310858,9.343503368185187,526720.9916569305,5065583.659315605,097092,La Valletta Brianza,0.0956085583701463,20.78584113360555,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-534487f5-09cf-499c-a67b-4a0addb277f4::SEC=970920000030,20230101_000000::RLB-534487f5-09cf-499c-a67b-4a0addb277f4,970920000030,45.73301563386152,9.345471113629262,526878.9926904229,5064442.423115594,097092,La Valletta Brianza,1.741108054537969,37.87868697696387,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-620e812a-7a37-45da-9261-4c2785966a79::SEC=970920000030,20230101_000000::RLB-620e812a-7a37-45da-9261-4c2785966a79,970920000030,45.73383799009481,9.365925962734668,528470.0409287987,5064540.863315596,097092,La Valletta Brianza,0.3617377519625772,10.601739996709092,False,False,False,True,True,True,True,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-6aeb562f-9425-4229-b88a-e11e29530c7b::SEC=970920000030,20230101_000000::RLB-6aeb562f-9425-4229-b88a-e11e29530c7b,970920000030,45.7396056614094,9.357566004070872,527816.7495769684,5065178.720415602,097092,La Valletta Brianza,0.0717758977092878,8.237122263640499,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-6e9cb6b8-c4af-4089-9ea4-1894818e402b::SEC=970920000030,20230101_000000::RLB-6e9cb6b8-c4af-4089-9ea4-1894818e402b,970920000030,45.74245439948076,9.349004608591178,527149.3376002273,5065492.279015603,097092,La Valletta Brianza,0.0577516182197275,18.269000479207488,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-6f0423e8-dcb4-46fb-b629-b12064ed44d4::SEC=970920000030,20230101_000000::RLB-6f0423e8-dcb4-46fb-b629-b12064ed44d4,970920000030,45.73062013222772,9.353869830233082,527533.6223002311,5064179.134915593,097092,La Valletta Brianza,0.483191871070338,25.428397160392564,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-8095c5c0-07aa-4fb9-a33c-f51dbb48ece6::SEC=970920000030,20230101_000000::RLB-8095c5c0-07aa-4fb9-a33c-f51dbb48ece6,970920000030,45.73620295087997,9.347042499205184,526999.7165396244,5064797.068315597,097092,La Valletta Brianza,4.515020803584221,31.955353056298176,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-9d2ec9a8-223a-4a98-82ba-a0e86e04411d::SEC=970920000030,20230101_000000::RLB-9d2ec9a8-223a-4a98-82ba-a0e86e04411d,970920000030,45.740538790710396,9.349188439379365,527164.566909001,5065279.513915602,097092,La Valletta Brianza,0.1456277105474286,18.906786938916795,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-a28c1b33-b437-4c66-954e-092fdead8a87::SEC=970920000030,20230101_000000::RLB-a28c1b33-b437-4c66-954e-092fdead8a87,970920000030,45.742723385541495,9.348466649067287,527107.3591490649,5065521.981415605,097092,La Valletta Brianza,0.3723581989979528,18.622282253911166,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-a29edcc4-8a17-4f29-a984-7a0bf31c1ff2::SEC=970920000030,20230101_000000::RLB-a29edcc4-8a17-4f29-a984-7a0bf31c1ff2,970920000030,45.74304776042835,9.3441019554592,526767.672980448,5065556.5503156055,097092,La Valletta Brianza,0.685336484558739,20.210828977264583,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-a6040fb8-b20f-4081-8cf5-efac9db651ea::SEC=970920000030,20230101_000000::RLB-a6040fb8-b20f-4081-8cf5-efac9db651ea,970920000030,45.73816902891511,9.358087105966668,527858.0029614705,5065019.2894156,097092,La Valletta Brianza,2.6900104169406664,5.420037344908915,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-a840b686-b00e-4494-b70f-5d9e6d3c1166::SEC=970920000030,20230101_000000::RLB-a840b686-b00e-4494-b70f-5d9e6d3c1166,970920000030,45.73546944643919,9.363107210081727,528249.9117170423,5064721.121615598,097092,La Valletta Brianza,0.068893793696616,10.504600020253019,False,False,False,True,True,True,True,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-aa119855-7c23-45e2-932d-bd5e465d2b40::SEC=970920000030,20230101_000000::RLB-aa119855-7c23-45e2-932d-bd5e465d2b40,970920000030,45.73890859309957,9.35035673486883,527256.2457817271,5065098.793515601,097092,La Valletta Brianza,3.618806215086905,12.976447708765896,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-aa37f227-4ca5-4038-aebd-01e32580d038::SEC=970920000030,20230101_000000::RLB-aa37f227-4ca5-4038-aebd-01e32580d038,970920000030,45.73023783643246,9.354171791073341,527557.3050263976,5064136.765215592,097092,La Valletta Brianza,0.8154439105583096,26.370147776154766,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-b5e7571a-d313-4574-b6f2-ca0d5bc6d424::SEC=970920000030,20230101_000000::RLB-b5e7571a-d313-4574-b6f2-ca0d5bc6d424,970920000030,45.73320829710908,9.360456718728805,528044.8341002355,5064468.971815596,097092,La Valletta Brianza,0.0665747294625039,22.499762801931023,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-c8f72e93-4698-4e2f-8ce2-4bceea7cfd7d::SEC=970920000030,20230101_000000::RLB-c8f72e93-4698-4e2f-8ce2-4bceea7cfd7d,970920000030,45.73461654144805,9.35017086571263,527243.8730823273,5064621.876115597,097092,La Valletta Brianza,2.889595160999186,24.993927248012778,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-c93f0eac-05e5-4a1a-a4a9-aa323c96b0ee::SEC=970920000030,20230101_000000::RLB-c93f0eac-05e5-4a1a-a4a9-aa323c96b0ee,970920000030,45.7332798586492,9.360433034939206,528042.9556002357,5064476.914115596,097092,La Valletta Brianza,0.0454015182447876,22.59229582944189,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-cc1cfb6b-fe1d-4ea5-a8ee-6c6a91fd153b::SEC=970920000030,20230101_000000::RLB-cc1cfb6b-fe1d-4ea5-a8ee-6c6a91fd153b,970920000030,45.730868198170995,9.352938060391896,527461.0023465538,5064206.375215594,097092,La Valletta Brianza,1.736538711671536,27.200914878519765,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d0ddda70-1744-4533-a613-17a0b8493371::SEC=970920000030,20230101_000000::RLB-d0ddda70-1744-4533-a613-17a0b8493371,970920000030,45.732036180778586,9.362911808712834,528236.4395711238,5064339.611315595,097092,La Valletta Brianza,3.728744383692906,17.78078969214994,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d2ce3648-cf97-41aa-9962-2dcc98d70749::SEC=970920000030,20230101_000000::RLB-d2ce3648-cf97-41aa-9962-2dcc98d70749,970920000030,45.73275448022868,9.348688474078426,527129.4421857779,5064414.494415594,097092,La Valletta Brianza,10.655328397777078,32.601489248722075,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d7537f87-0a31-4a8c-b139-2c87018e790e::SEC=970920000030,20230101_000000::RLB-d7537f87-0a31-4a8c-b139-2c87018e790e,970920000030,45.735778206050014,9.361976001542368,528161.7479881388,5064755.0265155975,097092,La Valletta Brianza,0.20109459701051,8.916055857315225,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d7da5e9f-aa63-47d9-ae76-bc78b9470f2a::SEC=970920000030,20230101_000000::RLB-d7da5e9f-aa63-47d9-ae76-bc78b9470f2a,970920000030,45.73220555277458,9.352855043287324,527453.8878002302,5064354.928915594,097092,La Valletta Brianza,0.1051585931515447,23.344120806719936,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d821f9df-344a-4acd-a321-1b3fef4e4103::SEC=970920000030,20230101_000000::RLB-d821f9df-344a-4acd-a321-1b3fef4e4103,970920000030,45.74338198162086,9.343878116735445,526750.1009626777,5065593.608015606,097092,La Valletta Brianza,0.6727608668727024,20.957074026844886,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-e50ae811-6779-4871-b09d-933fa4acb451::SEC=970920000030,20230101_000000::RLB-e50ae811-6779-4871-b09d-933fa4acb451,970920000030,45.73157648881027,9.352350185259802,527414.9151076211,5064284.865815595,097092,La Valletta Brianza,0.9599047598888816,23.919468388644987,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-ec1cc410-506c-407a-9eb2-1a88d10fb5a1::SEC=970920000030,20230101_000000::RLB-ec1cc410-506c-407a-9eb2-1a88d10fb5a1,970920000030,45.73589620185398,9.355209700926538,527635.2714794693,5064765.776615598,097092,La Valletta Brianza,0.8527411945589831,13.762730148109263,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-f55bd031-d677-4f41-b75b-2985f23fbaee::SEC=970920000030,20230101_000000::RLB-f55bd031-d677-4f41-b75b-2985f23fbaee,970920000030,45.72602130667365,9.374475508951539,529139.2831968997,5063675.495617194,097092,La Valletta Brianza,0.174675063727284,21.871743405122096,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-fb502495-cd04-411c-9016-a79b70b91533::SEC=970920000030,20230101_000000::RLB-fb502495-cd04-411c-9016-a79b70b91533,970920000030,45.732530508881176,9.351180135861469,527323.4132002296,5064390.458715595,097092,La Valletta Brianza,0.6962960678746497,25.070996821180618,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-fc6ee58a-7cc7-40cd-be39-07cd6d0c135e::SEC=970920000030,20230101_000000::RLB-fc6ee58a-7cc7-40cd-be39-07cd6d0c135e,970920000030,45.740077461419865,9.351719887519076,527361.7222253544,5065229.122115603,097092,La Valletta Brianza,0.4310595638335043,14.768758190699495,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-fcfef620-64c7-4f16-9b7b-f2c9c6512d62::SEC=970920000030,20230101_000000::RLB-fcfef620-64c7-4f16-9b7b-f2c9c6512d62,970920000030,45.72933315042893,9.35495169546423,527618.4334813008,5064036.522115592,097092,La Valletta Brianza,0.1859677265005482,28.619385036557617,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-fd45cbdc-ed68-4848-8a3e-52f222bd55c8::SEC=970920000030,20230101_000000::RLB-fd45cbdc-ed68-4848-8a3e-52f222bd55c8,970920000030,45.74297305993123,9.34367390350302,526734.4105058822,5065548.107815605,097092,La Valletta Brianza,9.7001191526196,20.895373050306112,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-02149f43-a871-43e5-84b6-ded8b2cd725a::SEC=970920000031,20230101_000000::RLB-02149f43-a871-43e5-84b6-ded8b2cd725a,970920000031,45.72945560571973,9.36129496303689,528111.9351487897,5064052.336115591,097092,La Valletta Brianza,3.0013315740870943,21.486579467208138,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-0354b496-ad7b-46d3-b021-4478c06c7369::SEC=970920000031,20230101_000000::RLB-0354b496-ad7b-46d3-b021-4478c06c7369,970920000031,45.72515535893361,9.36767490885958,528610.5463263915,5063576.833615588,097092,La Valletta Brianza,5.431920485630385,31.285079976819013,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-16109097-18f2-484e-93fe-5e2dd7b06e6a::SEC=970920000031,20230101_000000::RLB-16109097-18f2-484e-93fe-5e2dd7b06e6a,970920000031,45.725864537336925,9.374450240801798,529137.3984957867,5063658.069115588,097092,La Valletta Brianza,1.6108828663352477,21.963395041860515,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-1a38876e-26ab-40ae-8428-0f2cdc30e5d2::SEC=970920000031,20230101_000000::RLB-1a38876e-26ab-40ae-8428-0f2cdc30e5d2,970920000031,45.72608179832813,9.373420304350468,529057.1426049524,5063681.832615587,097092,La Valletta Brianza,2.9801118920619127,23.03977697734913,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-2e3a3042-ca4c-4255-a418-6160c5ec0407::SEC=970920000031,20230101_000000::RLB-2e3a3042-ca4c-4255-a418-6160c5ec0407,970920000031,45.7255116228777,9.374221970554446,529119.8192908698,5063618.776715588,097092,La Valletta Brianza,2.735612535798032,23.19160759986636,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-3349a6a0-b78b-4693-8fd3-57422d17b26f::SEC=970920000031,20230101_000000::RLB-3349a6a0-b78b-4693-8fd3-57422d17b26f,970920000031,45.72282448866241,9.365199656771379,528419.1169944555,5063316.9886155855,097092,La Valletta Brianza,2.7330879305586184,37.54453859038379,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-38f951dc-2cb2-422b-b8b9-cf1398104fbb::SEC=970920000031,20230101_000000::RLB-38f951dc-2cb2-422b-b8b9-cf1398104fbb,970920000031,45.727179626661425,9.371933738267858,528940.900800243,5063803.26421559,097092,La Valletta Brianza,0.0344109389904295,21.234502582950515,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-4d94d449-161e-450d-8aa0-8f57b3ff48a4::SEC=970920000031,20230101_000000::RLB-4d94d449-161e-450d-8aa0-8f57b3ff48a4,970920000031,45.72593829484156,9.36144427619907,528125.3181961471,5063661.61011559,097092,La Valletta Brianza,0.9604365079364282,28.454087936253433,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-581f7eac-2014-4640-9b99-ce070cc19994::SEC=970920000031,20230101_000000::RLB-581f7eac-2014-4640-9b99-ce070cc19994,970920000031,45.72291871347072,9.365318164433875,528428.2912342804,5063327.499215587,097092,La Valletta Brianza,1.1813885729418736,37.22682955612968,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-5829850a-12a3-4af4-9b75-64a213327545::SEC=970920000031,20230101_000000::RLB-5829850a-12a3-4af4-9b75-64a213327545,970920000031,45.726034336647686,9.362752701168164,528227.0831863014,5063672.7412155885,097092,La Valletta Brianza,2.7349144248090487,30.260013705275803,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-5aca6bea-c456-4756-ae1f-eeaf3e70291b::SEC=970920000031,20230101_000000::RLB-5aca6bea-c456-4756-ae1f-eeaf3e70291b,970920000031,45.72805001352759,9.360052154959533,528015.9364430769,5063895.73681559,097092,La Valletta Brianza,5.195019700422963,24.080945965067453,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-5f4e638b-9e97-46a7-b198-dea41c79f3d9::SEC=970920000031,20230101_000000::RLB-5f4e638b-9e97-46a7-b198-dea41c79f3d9,970920000031,45.724740301670046,9.360486956780083,528051.4252475791,5063528.175315588,097092,La Valletta Brianza,3.381181498187685,34.8264975231126,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-6496eca7-1f63-4eb2-a3b5-6a90f498e24b::SEC=970920000031,20230101_000000::RLB-6496eca7-1f63-4eb2-a3b5-6a90f498e24b,970920000031,45.72661943766948,9.364754606312822,528382.5622086555,5063738.45491559,097092,La Valletta Brianza,0.1992235083577027,30.924585253286928,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-693a1130-d7da-482c-b0c3-2b23156c612c::SEC=970920000031,20230101_000000::RLB-693a1130-d7da-482c-b0c3-2b23156c612c,970920000031,45.72580431718143,9.374733130292515,529159.4425281296,5063651.481615588,097092,La Valletta Brianza,5.876524447581346,21.682525011223436,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-7a9545d7-776e-46dc-8b11-b028e463e0e9::SEC=970920000031,20230101_000000::RLB-7a9545d7-776e-46dc-8b11-b028e463e0e9,970920000031,45.72608591381503,9.37266322203299,528998.229266827,5063682.015215589,097092,La Valletta Brianza,1.121140002477491,23.768032969609106,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-8566f5fd-8a57-43be-bf6d-6bb4b565ff62::SEC=970920000031,20230101_000000::RLB-8566f5fd-8a57-43be-bf6d-6bb4b565ff62,970920000031,45.72481459336108,9.368454819261519,528671.4091946403,5063539.253215587,097092,La Valletta Brianza,0.238192879137136,32.167385391152365,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-8d76dd20-0704-49e8-89cc-98ef2bd09660::SEC=970920000031,20230101_000000::RLB-8d76dd20-0704-49e8-89cc-98ef2bd09660,970920000031,45.7281036516891,9.35810764937459,527864.6063376691,5063901.017115591,097092,La Valletta Brianza,3.487141354766398,24.797499470828026,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-8f88b868-5838-4cdc-95e6-2f945aa4a652::SEC=970920000031,20230101_000000::RLB-8f88b868-5838-4cdc-95e6-2f945aa4a652,970920000031,45.728641531814716,9.357836494167058,527843.2403231789,5063960.682015592,097092,La Valletta Brianza,2.800297027919897,24.992653486508715,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-9094fb82-ac65-4b0d-9417-ba37114549a2::SEC=970920000031,20230101_000000::RLB-9094fb82-ac65-4b0d-9417-ba37114549a2,970920000031,45.722699495912295,9.365060719199406,528408.3685002386,5063303.052415585,097092,La Valletta Brianza,0.524693318248672,37.818294172139915,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-946975e3-bf4d-4fa2-889e-340978ce5427::SEC=970920000031,20230101_000000::RLB-946975e3-bf4d-4fa2-889e-340978ce5427,970920000031,45.728312755194594,9.359056867370677,527938.3613831801,5063924.579815594,097092,La Valletta Brianza,1.6213835248820774,23.597996210796104,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-a2e54b49-7d14-43a7-be46-76c6b4010dac::SEC=970920000031,20230101_000000::RLB-a2e54b49-7d14-43a7-be46-76c6b4010dac,970920000031,45.73020330846976,9.361138329294095,528099.372733447,5064135.352015594,097092,La Valletta Brianza,0.6214997237944383,22.168317606025294,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-d010ac37-ca75-4807-97a1-ae6847bef041::SEC=970920000031,20230101_000000::RLB-d010ac37-ca75-4807-97a1-ae6847bef041,970920000031,45.7251739876427,9.368187291102691,528650.4077078758,5063579.0866155885,097092,La Valletta Brianza,5.8296362499217285,31.5134915178824,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-dc370a60-364e-4a16-8c18-cd2030b3c9be::SEC=970920000031,20230101_000000::RLB-dc370a60-364e-4a16-8c18-cd2030b3c9be,970920000031,45.72995735025332,9.371931912153144,528939.3242292751,5064111.872815592,097092,La Valletta Brianza,1.6030928697695352,17.42437751607272,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-ed41f2a7-6384-467a-9f28-3426c2b214e6::SEC=970920000031,20230101_000000::RLB-ed41f2a7-6384-467a-9f28-3426c2b214e6,970920000031,45.73040305152714,9.36127025792839,528109.537607034,5064157.590115592,097092,La Valletta Brianza,1.5355757200556777,20.11151944249494,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-f55bd031-d677-4f41-b75b-2985f23fbaee::SEC=970920000031,20230101_000000::RLB-f55bd031-d677-4f41-b75b-2985f23fbaee,970920000031,45.72597621088552,9.374566684948746,529146.4013784355,5063670.5186155895,097092,La Valletta Brianza,0.9638104235497044,21.97069121587226,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-fda68b70-cfe6-485e-8239-678087519eda::SEC=970920000031,20230101_000000::RLB-fda68b70-cfe6-485e-8239-678087519eda,970920000031,45.724051661422436,9.364335810990232,528351.2735002378,5063453.022815588,097092,La Valletta Brianza,2.755112760796566,35.52342894331128,False,False,False,False,True,True,True,True,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-3cbcd718-519c-47ac-afa4-03509221ef54::SEC=970920000036,20230101_000000::RLB-3cbcd718-519c-47ac-afa4-03509221ef54,970920000036,45.73910313510074,9.354178214521772,527553.4446699399,5065121.7165156,097092,La Valletta Brianza,34.63231756046134,11.04975845691688,False,False,False,True,True,True,True,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-63a493a9-aad4-47d4-99e6-c1bd5c61d5da::SEC=970920000036,20230101_000000::RLB-63a493a9-aad4-47d4-99e6-c1bd5c61d5da,970920000036,45.73906675287357,9.354579334980976,527584.6679120492,5065117.812615601,097092,La Valletta Brianza,12.489129467962432,9.437507433073533,False,False,True,True,True,True,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-014acc7f-6d2c-4eff-8c02-a07a6f0b5418::SEC=970920000037,20230101_000000::RLB-014acc7f-6d2c-4eff-8c02-a07a6f0b5418,970920000037,45.73790017525158,9.376116835634628,529260.7967760947,5064995.855515599,097092,La Valletta Brianza,5.079936699657385,6.1758626204086315,False,True,True,True,True,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-0cbac915-c57a-4f61-839c-7ae98250a6bd::SEC=970920000037,20230101_000000::RLB-0cbac915-c57a-4f61-839c-7ae98250a6bd,970920000037,45.73817404244854,9.370781542779746,528845.5856214436,5065024.3451156,097092,La Valletta Brianza,12.853032794543536,2.235899027198873,True,True,True,True,False,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-17e8585e-a631-4793-9c37-4420004bfe1b::SEC=970920000037,20230101_000000::RLB-17e8585e-a631-4793-9c37-4420004bfe1b,970920000037,45.73767148346889,9.37233656962009,528966.821415273,5064969.0718156,097092,La Valletta Brianza,4.303386640422963,3.56894973033524,True,True,True,True,False,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
20230101_000000::RLB-1843b6bb-7008-4abf-9b7b-7c57cd0b61f4::SEC=970920000037,20230101_000000::RLB-1843b6bb-7008-4abf-9b7b-7c57cd0b61f4,970920000037,45.737572083834074,9.373439609087011,529052.6865498023,5064958.4283156,097092,La Valletta Brianza,3.596020354376188,4.510340895020446,True,True,True,True,False,False,False,False,MODEL_OUTPUT_V2_BUILDING_POPULATION_GATE_B_WALK_GRAPH
