physical_cluster_id,population_unit_id,walk_min_to_stop,building_piece_population_model
EX_014,20230101_000000::RLB-6fdceb2e-0e69-431f-bfde-2808f664b0a0::SEC=970580000002,11.908871179741771,4.601072526370064
EX_014,20230101_000000::RLB-723eb842-e1d1-4930-a5af-b5280d2ae466::SEC=970580000002,10.928348153473523,16.611683049086338
EX_014,20230101_000000::RLB-8639b389-953b-4264-8e9e-b8bcba592e75::SEC=970580000002,11.791746456701357,2.760558962960204
EX_014,20230101_000000::RLB-8d15c0f4-61dd-457e-b307-0f6910f4a5ff::SEC=970580000002,9.967077487143298,8.600440034573536
EX_014,20230101_000000::RLB-92cd67a1-acf1-4262-b403-288bab2a5a41::SEC=970580000002,11.09802949527517,6.049834288726393
EX_014,20230101_000000::RLB-9b9bb787-ad74-481a-9bb1-5bed7e5a43a8::SEC=970580000002,9.343934582053505,5.914499658022445
EX_014,20230101_000000::RLB-ab986f7d-4f69-443e-ad4e-04a00087a462::SEC=970580000002,11.29536524092369,12.33312833787602
EX_014,20230101_000000::RLB-ad201851-c61e-4c2a-a2c5-9f9da81633a8::SEC=970580000002,9.874469870201203,7.954440288141262
EX_014,20230101_000000::RLB-b6bcd6f9-8eb7-43a0-acd6-cdd7887827d2::SEC=970580000002,9.732182165221905,16.09659080686121
EX_014,20230101_000000::RLB-c3f401ba-32b8-4e17-9976-a7b7c62303f8::SEC=970580000002,10.92843185967592,4.87203525868224
EX_014,20230101_000000::RLB-c7eebcde-f6f1-44a7-b4fc-78cb88a462e1::SEC=970580000002,9.986742521552248,10.10455340743823
EX_014,20230101_000000::RLB-ca49cf85-91f6-4089-b78c-aa2fbd22df1d::SEC=970580000002,11.276057499154062,5.989879228946823
EX_014,20230101_000000::RLB-cc170f40-4452-429e-9c9c-ca34f3177ab5::SEC=970580000002,10.475589321294514,10.0281739077041
EX_014,20230101_000000::RLB-ea5736d2-e77b-4906-9e69-d5386c3cb0db::SEC=970580000002,11.29148731073589,4.710334723454859
EX_014,20230101_000000::RLB-eb562e02-d3bf-4dad-94ff-c6e6bc5fda02::SEC=970580000002,11.650945162543625,6.251142255562526
EX_014,20230101_000000::RLB-f1adc125-8669-444b-ab8b-90385943a662::SEC=970580000002,11.466402454530417,13.47714935204292
EX_014,20230101_000000::RLB-f5a0c1fe-6a86-4ce3-9318-7061f9a634ff::SEC=970580000002,10.636950101079407,12.584796695313866
EX_014,20230101_000000::RLB-fbe9abbe-bb1a-4106-8875-a7271ae478c3::SEC=970580000002,11.014348657269386,10.856328137007532
EX_014,20230101_000000::RLB-b8b4b9b4-d775-4c92-bdfa-30f7e1c7b966::SEC=970580000034,11.150824292308762,11.720268368746062
EX_014,20230101_000000::RLB-d015d81d-8417-44ca-b3ec-34eeb68f9510::SEC=970580000035,6.6856787665355295,3.618539708697391
EX_014,20230101_000000::RLB-dc9cc544-5762-4c1e-8216-92512d329fb1::SEC=970580000035,11.966287797382636,1.5315260205418622
EX_014,20230101_000000::RLB-e0911a4a-d93c-4c07-8c1b-5cf52845bec7::SEC=970580000035,7.951193678006552,8.956872526648713
EX_015,20230101_000000::RLB-170f4961-8bc5-46ad-8c3b-b1b70961159c::SEC=970100000003,11.840347315301415,6.347450195402339
EX_015,20230101_000000::RLB-2191ef49-6381-4aad-a281-86266780539a::SEC=970100000003,11.807540590949943,0.3431156836559166
EX_015,20230101_000000::RLB-8e2ad0c3-5da5-4a2e-a100-965d2383acf0::SEC=970100000003,11.775074141934434,4.634437418002848
EX_015,20230101_000000::RLB-ba169259-e570-4953-9926-2efd5f79682f::SEC=970100000003,11.75157061437869,5.413916585015595
EX_015,20230101_000000::RLB-12d320a3-17e2-4ba8-a065-9a8bac809539::SEC=970120000006,11.74404243264035,0.3587905267001096
EX_015,20230101_000000::RLB-b54a72fc-81ee-4df4-be2b-3c464862cc12::SEC=970120000006,9.446400368642035,0.3487094829306406
EX_015,20230101_000000::RLB-03267132-59e9-44f5-8cca-f72c249dca1d::SEC=970120000007,9.593012786266327,8.154796952536401
EX_015,20230101_000000::RLB-121d19d7-2370-4006-801e-a6969e42bf4a::SEC=970120000007,4.666138489666421,0.8666559407352535
EX_015,20230101_000000::RLB-12d320a3-17e2-4ba8-a065-9a8bac809539::SEC=970120000007,11.681019514790657,14.775899644780235
EX_015,20230101_000000::RLB-142b3db9-2ca4-40c9-819d-095ed5acfea9::SEC=970120000007,8.335401917626845,4.672101321235558
EX_015,20230101_000000::RLB-1ff4c7b1-fa88-45b0-b383-692b607f3455::SEC=970120000007,8.751637026821964,7.690420345593518
EX_015,20230101_000000::RLB-29c15d96-e4fb-484d-96ca-f3b201ff58fa::SEC=970120000007,8.328534175442709,20.531124750212985
EX_015,20230101_000000::RLB-2bfc19ff-b54b-4d65-a4bc-d475e49bb24f::SEC=970120000007,8.057114326125882,7.032715338278778
EX_015,20230101_000000::RLB-2ca5191a-b253-48c0-9c77-c96a99e2411b::SEC=970120000007,7.8329478830786075,7.485100119485363
EX_015,20230101_000000::RLB-33133c48-735e-4316-8217-6171aa0bec7c::SEC=970120000007,9.136104882204688,4.075921203668078
EX_015,20230101_000000::RLB-37c2cc07-e44b-4ee0-bc6e-41ac3c6b4838::SEC=970120000007,6.222232084843678,6.06621291667536
EX_015,20230101_000000::RLB-3a04ffc0-84b2-4a83-b320-a3b3015ae0bd::SEC=970120000007,4.356460726381187,4.430991209823751
EX_015,20230101_000000::RLB-3ac97d53-aec8-4d0e-88e9-8e379a156cdb::SEC=970120000007,9.341752778081181,8.830169497355584
EX_015,20230101_000000::RLB-3acdcb45-a3c8-41c1-a586-108118c42f9c::SEC=970120000007,5.570473715569428,8.79477753277434
EX_015,20230101_000000::RLB-3b9d8c0b-bac6-4663-97a3-919970f7b3f9::SEC=970120000007,8.302109010058945,8.29864054042243
EX_015,20230101_000000::RLB-3ce9ccfd-0015-43ec-bc32-4f3f4e28ee0f::SEC=970120000007,6.534343772626284,4.519741704970462
EX_015,20230101_000000::RLB-3f177071-685e-481f-b216-61a57c77d373::SEC=970120000007,8.203132335287474,4.795859439149143
EX_015,20230101_000000::RLB-4069eea2-3a48-4fd7-8b66-8e332197252e::SEC=970120000007,7.125111047454239,6.705961374067778
EX_015,20230101_000000::RLB-40a3d451-b60d-4050-a95f-2de7cf2ce645::SEC=970120000007,7.767656707549539,8.869379771171332
EX_015,20230101_000000::RLB-4b47b8c3-94f7-4c38-bd15-7987033471ab::SEC=970120000007,8.48259911579403,7.554606363149575
EX_015,20230101_000000::RLB-4f08402d-4906-4749-9eb2-36ae3c38103f::SEC=970120000007,8.645244047532902,7.404714634029893
EX_015,20230101_000000::RLB-50528481-d08d-4d87-badc-945afa9842fd::SEC=970120000007,6.85410322812206,4.74743478357228
EX_015,20230101_000000::RLB-5a97872c-65b2-4ee7-8d11-7bcdf01712f4::SEC=970120000007,9.679152292724957,2.055473672231168
EX_015,20230101_000000::RLB-6381468a-e719-4c02-a749-6fdb349f3b04::SEC=970120000007,8.330239335166837,3.942887529853681
EX_015,20230101_000000::RLB-67568eae-196d-49e2-92ba-414cf5f0a293::SEC=970120000007,7.727797987830411,4.665366851879265
EX_015,20230101_000000::RLB-74f3961e-7310-4845-b894-c362c646b49f::SEC=970120000007,4.229221265870899,38.671963351194606
EX_015,20230101_000000::RLB-80590905-5c2d-4332-881b-523eb4b17482::SEC=970120000007,8.537102907442174,21.784770834392223
EX_015,20230101_000000::RLB-88f19347-38ef-4963-be83-b9b07ff797ae::SEC=970120000007,8.248508815773352,6.765393082790606
EX_015,20230101_000000::RLB-8bdc276e-fac2-4eb4-af9f-eb4452d9c97d::SEC=970120000007,8.131485305674822,4.716564753972323
EX_015,20230101_000000::RLB-8d909fb5-fb6c-43e2-8bbe-5fdee29419b4::SEC=970120000007,8.136980144005795,4.822890962677521
EX_015,20230101_000000::RLB-8ed8ead2-8ef4-46b4-b734-49a074397f65::SEC=970120000007,8.531690712761668,4.346112790720212
EX_015,20230101_000000::RLB-a4dc1e74-5e3a-4650-b757-eef89e3bb4df::SEC=970120000007,8.15846182731449,4.610582512870933
EX_015,20230101_000000::RLB-a696692c-8c66-419a-b0c3-ac6167c4884c::SEC=970120000007,8.645928975909529,4.7082130989302025
EX_015,20230101_000000::RLB-aa30e120-e1db-4128-9c8d-2b127a70c8e2::SEC=970120000007,6.465370280408597,4.507713848070253
EX_015,20230101_000000::RLB-b12e98b0-6715-402e-b4d5-835ef65c73da::SEC=970120000007,5.730469790499043,22.12841768360025
EX_015,20230101_000000::RLB-bb8ef6ef-c560-4228-ad3b-c63fcf52ed7d::SEC=970120000007,7.114013609287092,16.1304247627342
EX_015,20230101_000000::RLB-bc868a2d-3983-496e-b513-e5dbd735c29a::SEC=970120000007,8.140342068229561,2.219499549681011
EX_015,20230101_000000::RLB-bdf023a0-8779-4339-b71b-023244dfc890::SEC=970120000007,7.292460443065279,6.476939679479218
EX_015,20230101_000000::RLB-be1f5b0e-3225-4494-baf5-0a8770df88a6::SEC=970120000007,6.154751209832458,19.412265812245145
EX_015,20230101_000000::RLB-ca9f95a5-cb2e-42b0-9e53-fcc120a36382::SEC=970120000007,4.9368975120191845,24.424820173661576
EX_015,20230101_000000::RLB-d0f5cc6e-6204-4ed7-b0b2-7d5e72883962::SEC=970120000007,8.373447856571206,9.273946717354685
EX_015,20230101_000000::RLB-dc0cc4ae-7265-4163-a72c-0420c31e4eca::SEC=970120000007,8.165093529887955,4.500434911556215
EX_015,20230101_000000::RLB-dfa41b24-34cd-46d6-8a62-5927c0a168ce::SEC=970120000007,11.212163850061664,3.220521763153392
EX_015,20230101_000000::RLB-e1cb4d0a-8f68-4464-bd5c-c381de8a0e42::SEC=970120000007,10.031400414546258,5.485033105079729
EX_015,20230101_000000::RLB-e379ca50-8cd6-4ea2-aba3-580beb15b997::SEC=970120000007,4.945206312967608,30.1974982523314
EX_015,20230101_000000::RLB-e68aab5d-6451-4dad-a614-9498236d5d83::SEC=970120000007,8.18186664878385,7.690849157346456
EX_015,20230101_000000::RLB-ea6e918d-a708-4e5e-8233-426060c80574::SEC=970120000007,7.826586289273324,15.347790598182714
EX_015,20230101_000000::RLB-f64b1e85-c9ca-4299-8fbc-870fbbfdf5e7::SEC=970120000007,8.470377524391672,4.316925178737278
EX_015,20230101_000000::RLB-fa9c5c46-4a16-4fd5-b90d-b5fe5a78caa9::SEC=970120000007,8.475883329552353,18.4617712964244
EX_015,20230101_000000::RLB-00e3d707-43ea-4778-b479-b47d057b51ad::SEC=970120000008,3.2524300644820054,2.9742241710006088
EX_015,20230101_000000::RLB-0340e5c7-c8f2-4560-9b82-b03d79181dfb::SEC=970120000008,4.382170012413415,5.739268264074068
EX_015,20230101_000000::RLB-08ef7144-76f0-4fc7-86e3-64b3f4fd2748::SEC=970120000008,5.446709062586372,7.268983418574471
EX_015,20230101_000000::RLB-0ac7c2cd-3f9c-4611-a5bf-8d67cd41aed7::SEC=970120000008,5.688953607777668,5.21290024377028
EX_015,20230101_000000::RLB-0b147a3a-0344-4e6b-b6b8-baa6c70a8c7e::SEC=970120000008,2.420851969801488,12.982229849633129
EX_015,20230101_000000::RLB-0b6d25d4-7638-4160-b7a4-879ca4e0bbf5::SEC=970120000008,5.284128994548157,3.602268631441468
EX_015,20230101_000000::RLB-0d762f26-c000-4e34-ba83-7991fb2f0c9b::SEC=970120000008,8.622189656180856,0.5316461247419284
EX_015,20230101_000000::RLB-0fbb5df7-5524-4988-b757-cbc9dcf0612e::SEC=970120000008,8.737407027294658,17.03251043815457
EX_015,20230101_000000::RLB-13a38bd8-0819-49c6-a853-e44365b02bf4::SEC=970120000008,4.087949222972087,10.450283942601986
EX_015,20230101_000000::RLB-1472dfe6-fd16-47be-bfc6-92ada378cbc9::SEC=970120000008,3.5181283386991375,0.885144125056165
EX_015,20230101_000000::RLB-150202e0-1367-4cbb-800d-c635977de49d::SEC=970120000008,2.1708227960111106,7.913852413061857
EX_015,20230101_000000::RLB-1523dad5-b33b-4572-abdb-00436f5cfcdb::SEC=970120000008,2.8867516445004657,2.5482246076738613
EX_015,20230101_000000::RLB-16b02d72-0340-4a2f-a76a-ea6d9552288b::SEC=970120000008,3.0440958185777873,3.988442083801485
EX_015,20230101_000000::RLB-16ea0a0e-33b8-476e-95b3-8e233c81b66e::SEC=970120000008,1.3876995508146432,2.7164051245716703
EX_015,20230101_000000::RLB-183a8a0e-9223-4c3f-9f67-a1441422eee2::SEC=970120000008,5.929944606609336,5.459275689216977
EX_015,20230101_000000::RLB-192cef68-04a1-4667-87cf-5b243e9b40cb::SEC=970120000008,2.2230425872595374,2.5421285222650227
EX_015,20230101_000000::RLB-1a3e764e-0e75-4ea5-81ca-9c18816169ef::SEC=970120000008,5.851064902330053,5.433852161889863
EX_015,20230101_000000::RLB-1cd38519-11e3-4072-afba-66b023ea688f::SEC=970120000008,6.293356634659604,3.350006275517075
EX_015,20230101_000000::RLB-1fd93e6b-ae82-4c06-91f4-5ba9bf840914::SEC=970120000008,4.700789745582101,3.433792273333265
EX_015,20230101_000000::RLB-20e5191d-5c26-4fd5-8131-0462c173ba87::SEC=970120000008,7.709709221007929,12.324973491634209
EX_015,20230101_000000::RLB-21c20b3b-b756-4361-a1d9-308b0ee49655::SEC=970120000008,4.341911245636706,14.231794079672596
EX_015,20230101_000000::RLB-222774e1-92c8-43a8-b35f-507203943244::SEC=970120000008,7.167054301323384,3.2310273608529263
EX_015,20230101_000000::RLB-23dde0c0-1dca-4463-b04b-1b55f9cd35fd::SEC=970120000008,3.1921552661449715,25.576285346675405
EX_015,20230101_000000::RLB-247eaffd-fa89-4cf0-91bd-54b33df292a0::SEC=970120000008,3.427893234587975,2.1164567451216483
EX_015,20230101_000000::RLB-25a8b43d-f553-446b-abee-580ec5d531ef::SEC=970120000008,5.511937073317899,2.8333653094310614
EX_015,20230101_000000::RLB-2927bb9b-2b56-453b-b66b-a316143f3c63::SEC=970120000008,1.8581462450390267,4.125159201981227
EX_015,20230101_000000::RLB-29e5dce4-f96b-4fbf-8b5a-bbd929fe4522::SEC=970120000008,4.900115491402488,1.5109296687734453
EX_015,20230101_000000::RLB-2a593979-3859-4dd9-bc42-fd9b28d8207b::SEC=970120000008,5.481189090370793,6.670544072704682
EX_015,20230101_000000::RLB-2a5f6e3a-469d-4664-a508-a0475d28f5db::SEC=970120000008,4.864494018575647,3.671143568337818
EX_015,20230101_000000::RLB-2fbd76e7-a8c6-40fb-b39e-8c0583ddfeea::SEC=970120000008,9.518352062492518,4.682120555400612
EX_015,20230101_000000::RLB-3020d839-a2c3-4f12-a1bc-3bb0b1c44fc8::SEC=970120000008,4.695638933418477,2.0966261363870387
EX_015,20230101_000000::RLB-34fd6dc1-3820-4b78-88f6-39da12f3ec69::SEC=970120000008,6.189160183934419,2.4570173747339106
EX_015,20230101_000000::RLB-3663c676-508d-43f0-84bb-073a393f1510::SEC=970120000008,3.3586499033658335,6.709642767508103
EX_015,20230101_000000::RLB-3db70159-6737-4cf3-a0f9-c3486c7ded35::SEC=970120000008,7.737845637506967,9.062521197971892
EX_015,20230101_000000::RLB-3df01919-23c5-422e-8ed6-daa98a5256ff::SEC=970120000008,6.42508274430247,1.9906230112910364
EX_015,20230101_000000::RLB-3e72ce52-b1c9-425b-af23-52273ceaa579::SEC=970120000008,6.164903720500862,6.7938177140051215
EX_015,20230101_000000::RLB-3e940209-2cdf-4511-ba67-f33a1348bce5::SEC=970120000008,4.370191015384131,3.2081249906506413
EX_015,20230101_000000::RLB-3f699757-d08b-4909-9ba6-604e5977a4c9::SEC=970120000008,4.232076505152926,0.5488555498595437
EX_015,20230101_000000::RLB-40cbd49d-d7c4-40c7-a3ea-406c58748225::SEC=970120000008,5.150227308435749,1.893244764636002
EX_015,20230101_000000::RLB-41dbedeb-1433-459e-bd42-e881b6dac449::SEC=970120000008,4.497453489033791,2.2119660152625342
EX_015,20230101_000000::RLB-42786005-1db6-4a4a-ab3f-f7116f6bbff5::SEC=970120000008,7.215198215135231,4.328635876408836
EX_015,20230101_000000::RLB-445dfd23-9f12-40f1-8c90-2f1c70e4ad29::SEC=970120000008,9.807614879385309,2.245419773416932
EX_015,20230101_000000::RLB-450dffdc-1ab6-464d-be41-9bfb9cada6de::SEC=970120000008,8.716431023788935,1.1530716631187257
EX_015,20230101_000000::RLB-475f7c0f-ead9-41b3-935d-50559e9166dc::SEC=970120000008,8.637172945903522,0.1397666613207778
EX_015,20230101_000000::RLB-47e38496-9ab1-4185-93f4-d4a8cd129024::SEC=970120000008,4.05565652809441,0.8652806313757577
EX_015,20230101_000000::RLB-480e2fa0-bd12-4cbe-b42f-a42129f703b5::SEC=970120000008,1.1682544809160278,5.4442206621389095
EX_015,20230101_000000::RLB-49742055-dcf2-435e-9536-684e2ddccd7d::SEC=970120000008,4.043326111002588,7.202582807436784
EX_015,20230101_000000::RLB-49852b16-54fb-4187-845e-c4d1945d4a2d::SEC=970120000008,4.7778322192648215,3.608954266221992
EX_015,20230101_000000::RLB-4bf22c7e-bf2d-47d6-80eb-450db9b93ad8::SEC=970120000008,4.9806641181551035,3.340373061516584
EX_015,20230101_000000::RLB-4c8d2bf9-41a4-4270-acd5-a4f6c120e366::SEC=970120000008,2.370252638853778,2.172021646648186
EX_015,20230101_000000::RLB-4e09326b-7140-4859-840e-5260717361c1::SEC=970120000008,3.4397666473363553,4.459356750848044
EX_015,20230101_000000::RLB-4e3aaf58-fbc7-4e2a-af34-3c27e66919fb::SEC=970120000008,4.9740222624214505,3.3086627609446357
EX_015,20230101_000000::RLB-4ee294e4-28a5-4cdb-94a2-cd22c1971c54::SEC=970120000008,8.221928312612638,1.7811144757418935
EX_015,20230101_000000::RLB-560562b2-0b9e-4267-9519-ac024e134379::SEC=970120000008,3.31631551499175,7.713558366951263
EX_015,20230101_000000::RLB-576ccb1c-fe05-407e-8df3-c65f78eba48c::SEC=970120000008,5.966633236917009,6.38806497104224
EX_015,20230101_000000::RLB-5916ac24-83ad-481e-8deb-9c110be902f9::SEC=970120000008,4.893943733058644,0.804747703526647
EX_015,20230101_000000::RLB-59b10356-9fc9-4e71-b6e4-5ef32b5b1383::SEC=970120000008,3.2605269895190663,3.8263576888639217
EX_015,20230101_000000::RLB-5ae56f14-3fc5-4206-96c2-f1c76ff485e4::SEC=970120000008,4.21386140841347,6.509111856726116
EX_015,20230101_000000::RLB-5c1e1455-3419-4113-9ce6-65f7de1b9de0::SEC=970120000008,1.7357234172095743,3.309758494607735
EX_015,20230101_000000::RLB-5c9e6354-38a9-4719-b869-8ca49af983c1::SEC=970120000008,3.477186325135024,3.336366407750356
EX_015,20230101_000000::RLB-5fa1c5fa-ccbf-403b-9650-7f6a2464b855::SEC=970120000008,2.740109918933606,3.5585630747421626
EX_015,20230101_000000::RLB-623cf9a1-7f86-4c62-976d-c6cbfc91c4d9::SEC=970120000008,3.2639279979407996,9.257247716149433
EX_015,20230101_000000::RLB-6612a10d-7066-4971-9519-2057daaed7a5::SEC=970120000008,4.342607740506602,4.940254104473936
EX_015,20230101_000000::RLB-663d5384-3812-439c-90b7-d01d128d2894::SEC=970120000008,8.470761512813125,0.2522624910160456
EX_015,20230101_000000::RLB-670978d1-fe00-4ce8-88e9-b40439b8b4b2::SEC=970120000008,4.890445605418599,3.390119878103879
EX_015,20230101_000000::RLB-68490aec-f226-4786-a571-bb614ebc2351::SEC=970120000008,4.340882129286577,2.6018557110297293
EX_015,20230101_000000::RLB-6937a608-da4f-4c46-bd7e-15e46e89ceb1::SEC=970120000008,4.410469425535966,5.325641583149968
EX_015,20230101_000000::RLB-6a6dc68f-e4cc-4c29-8cd0-4b7184f06438::SEC=970120000008,4.738143529076067,2.619172896364054
EX_015,20230101_000000::RLB-6ed1fa48-6d7c-492e-a9aa-2f3ac6f598ed::SEC=970120000008,3.8005554536649546,5.4692387713221455
EX_015,20230101_000000::RLB-707d010e-e5fe-423a-9b9f-5285b42c5a61::SEC=970120000008,5.042180885639517,9.948719605801402
EX_015,20230101_000000::RLB-72e3aeff-7e7a-4976-bf52-87ea7d5afe1b::SEC=970120000008,1.9032131550436568,5.873855572216799
EX_015,20230101_000000::RLB-7554daac-e88f-45b9-90f1-36a9a144cb9a::SEC=970120000008,2.2189234607064274,5.830127837341696
EX_015,20230101_000000::RLB-760cfa65-38f8-4068-8739-f0de6f32b0a8::SEC=970120000008,5.878838899283586,6.388587456812786
EX_015,20230101_000000::RLB-77507aba-8f16-454b-8782-d27c85da54ec::SEC=970120000008,2.651372737821809,5.97551523060309
EX_015,20230101_000000::RLB-7a97872f-4e17-4947-9b56-39d83a444291::SEC=970120000008,2.7230795061209876,5.83152684593522
EX_015,20230101_000000::RLB-7b91c3d5-b9a7-4357-9223-1893906a0b9c::SEC=970120000008,6.209847458127466,2.5731498378411586
EX_015,20230101_000000::RLB-844acd66-6182-44f6-9ddf-3114c1a5d396::SEC=970120000008,9.415632887593363,2.740398841420179
EX_015,20230101_000000::RLB-845aa3c1-2add-4736-8daa-7fac5b40e4fc::SEC=970120000008,5.941943172787381,2.1425462933724453
EX_015,20230101_000000::RLB-855c5002-9303-4457-b1c5-12ff667631ce::SEC=970120000008,2.517100185481085,40.21281863481528
EX_015,20230101_000000::RLB-85a309c6-df48-47d6-9e5c-66e4987371d3::SEC=970120000008,1.8417251101223238,4.971195660472794
EX_015,20230101_000000::RLB-86831010-4eeb-4bc4-a551-e2b171ea13d5::SEC=970120000008,3.2601297332075916,10.502704778269676
EX_015,20230101_000000::RLB-86c3106f-e2eb-4543-9968-257b5467cf35::SEC=970120000008,6.281192446788718,0.7137187051154389
EX_015,20230101_000000::RLB-893cb355-bef4-45a1-ab04-84c7209e4ef3::SEC=970120000008,6.511453573831024,3.308125971858231
EX_015,20230101_000000::RLB-8c29b463-8807-4fca-9506-15b349333638::SEC=970120000008,2.0895433955713894,6.547765118115204
EX_015,20230101_000000::RLB-8c509e84-f93c-4913-8d82-6e122b7d1a5f::SEC=970120000008,5.231211098870375,1.0779469066627303
EX_015,20230101_000000::RLB-8c8fd259-cf43-42ee-a379-9e8b95e07572::SEC=970120000008,4.3499919524821085,0.1945408364639786
EX_015,20230101_000000::RLB-8d4bb7cc-849e-4547-83a3-326e20d77e7c::SEC=970120000008,3.1899501216868495,3.292396202320512
EX_015,20230101_000000::RLB-9115b263-36c8-439f-b216-2822a4cf5bc9::SEC=970120000008,4.26874395318477,17.638240546886923
EX_015,20230101_000000::RLB-92b1c20f-e3ae-4a97-a59e-3cfc31d2e5c8::SEC=970120000008,8.201414179285074,2.8395370015514816
EX_015,20230101_000000::RLB-93eb62c1-2cc7-42ef-8d94-6ecb85191d66::SEC=970120000008,6.184375513501831,3.401122087460966
EX_015,20230101_000000::RLB-96874e5f-4dad-41f4-aaa4-091f6d01ddb8::SEC=970120000008,1.4097699663127514,1.8190842183303872
EX_015,20230101_000000::RLB-9741abf2-8d36-4b69-9d32-1430e044c998::SEC=970120000008,1.9105350179236607,1.835851278236051
EX_015,20230101_000000::RLB-987db06e-5b7c-4587-bf80-4084be7fd6fa::SEC=970120000008,1.7098319207821548,1.2613251204142493
EX_015,20230101_000000::RLB-98948628-aa2f-442c-ad5d-27ada9ba96a3::SEC=970120000008,5.317742881738851,5.412879500485738
EX_015,20230101_000000::RLB-993635e2-1fd3-4259-b864-00187202ba2d::SEC=970120000008,3.704010752625335,6.752543672265407
EX_015,20230101_000000::RLB-99dee728-29a5-4f81-b2ed-7eb595c07027::SEC=970120000008,3.8154034125137914,1.5913507127031712
EX_015,20230101_000000::RLB-9d761a4e-433a-4ffa-8a9d-364e6b3408c0::SEC=970120000008,1.1233550064812083,4.728162603229631
EX_015,20230101_000000::RLB-9e7fbfbd-9ce0-41c0-b317-445be795e440::SEC=970120000008,5.122220375311706,6.351013205834515
EX_015,20230101_000000::RLB-9ebcbe3b-d5d8-4e2b-805a-21338d9b5784::SEC=970120000008,3.451913539539132,2.2233986474217136
EX_015,20230101_000000::RLB-a1ecbfec-aaa7-4f38-a31c-e93d14dde6be::SEC=970120000008,2.9193633438335684,3.9303676504758207
EX_015,20230101_000000::RLB-a6bec128-b51c-41c7-bbb3-cff40b656d10::SEC=970120000008,4.926169658576782,4.197774312465901
EX_015,20230101_000000::RLB-a7721878-27b5-468c-b6dd-11687b631728::SEC=970120000008,2.162512004803439,1.9497840514771327
EX_015,20230101_000000::RLB-acf564f1-b1ed-4c34-a139-add735a29f00::SEC=970120000008,2.557210326427118,3.7787513108965545
EX_015,20230101_000000::RLB-ae7f3434-d315-4591-a848-f88cf63cd3bc::SEC=970120000008,3.868032005446285,4.515827899272962
EX_015,20230101_000000::RLB-b1a97a31-d9d6-4c19-854b-805df21f0124::SEC=970120000008,5.470842732220384,3.604446348034105
EX_015,20230101_000000::RLB-b1dc7321-c188-48fe-b85a-ad07bb7b8117::SEC=970120000008,4.315893044943539,12.935466391693184
EX_015,20230101_000000::RLB-b42341ca-54c3-4688-9417-631e3bf31b59::SEC=970120000008,2.42357676107863,2.3313877080045318
EX_015,20230101_000000::RLB-b502f207-d6ce-4751-b52e-a001488b05b7::SEC=970120000008,2.437046456734992,6.026612913186833
EX_015,20230101_000000::RLB-bc634e88-eca1-405a-bc94-40eafbe3da0c::SEC=970120000008,4.774049098744213,3.426186665204074
EX_015,20230101_000000::RLB-c29e89ce-02ab-4dea-8dd7-1079f055b650::SEC=970120000008,2.169706273590338,5.559688118878073
EX_015,20230101_000000::RLB-c38b49a6-3933-49b1-81db-64130486365a::SEC=970120000008,5.148075802161615,5.872808774484687
EX_015,20230101_000000::RLB-ca30cf0c-8cf9-4739-a8e7-6438ba8768c9::SEC=970120000008,5.398713729930766,2.647427168219122
EX_015,20230101_000000::RLB-ca55a815-92ca-494e-8032-d2f40fdb6bd4::SEC=970120000008,2.2669766030887417,0.3495547224163251
EX_015,20230101_000000::RLB-cac4daa7-46f4-4805-9f5a-d92fbd5274db::SEC=970120000008,7.096285536370099,3.829696746830474
EX_015,20230101_000000::RLB-cb3f2b1f-1572-41e9-87c4-954a87423544::SEC=970120000008,8.787840540234932,2.025570745245675
EX_015,20230101_000000::RLB-cf1a55c6-5387-425d-8f71-3ac6afd9ea4d::SEC=970120000008,3.6189791992854285,5.4537854091703935
EX_015,20230101_000000::RLB-d1b3c7ed-b1c8-449b-ae4e-b6f948916c7b::SEC=970120000008,3.5753242193909296,32.244312444463375
EX_015,20230101_000000::RLB-d295c811-e890-462a-8c6a-2fa1a5eb926a::SEC=970120000008,6.8753627470114145,7.571819747975409
EX_015,20230101_000000::RLB-d2f4b2a9-1af8-4be5-825f-00b5e1ec0d4e::SEC=970120000008,3.274779966415859,13.637368934036964
EX_015,20230101_000000::RLB-d3951802-874a-4b73-a92a-80c13c531883::SEC=970120000008,4.257905173079622,1.1664565094187267
EX_015,20230101_000000::RLB-d4481e5d-c2a9-4714-8a56-0ce86fc659f0::SEC=970120000008,3.772400023572986,6.999038411591401
EX_015,20230101_000000::RLB-d4953923-714b-492b-9393-7a988af5f520::SEC=970120000008,7.9592019058686,4.590690095277168
EX_015,20230101_000000::RLB-d5642cff-976a-4e14-925b-041be85889c0::SEC=970120000008,2.4507938729758902,3.2986876797634417
EX_015,20230101_000000::RLB-d7876e12-08e3-4471-b09c-9771e0bc5ef4::SEC=970120000008,2.5052748256727937,2.463521406447867
EX_015,20230101_000000::RLB-d853feda-97f7-4e8c-98e2-bb9f410aef4d::SEC=970120000008,4.652091510509344,7.038250018550809
EX_015,20230101_000000::RLB-d8c41d26-c8fe-4b5d-8d9f-26a6c396f828::SEC=970120000008,5.173625796561972,1.6527936184914882
EX_015,20230101_000000::RLB-dc6768a5-e6a3-4180-85e4-2c4cced04e3a::SEC=970120000008,4.000964278083782,2.5872188579004924
