candidate_id,population_unit_id,walk_min_to_candidate,building_piece_population_model,already_covered_10min,municipality_code
P2V2S_0003,20230101_000000::RLB-a4fb97c7-61a6-43aa-b0d6-1253ea9b1095::SEC=970580000015,0.8437366721892836,1.228812046141457,False,097058
P2V2S_0003,20230101_000000::RLB-cb8d9b77-e00e-4fad-bd06-c13b8d133d17::SEC=970580000015,1.1733246688102126,1.6846691918886827,False,097058
P2V2S_0003,20230101_000000::RLB-dddf004d-c86b-438d-a9f8-a32c747001e0::SEC=970580000015,0.7199758556918473,2.422235213282942,False,097058
P2V2S_0003,20230101_000000::RLB-f39ac67f-192b-4ed8-90cc-bdc6671a64cd::SEC=970580000015,1.2145532242716879,4.134297495054695,False,097058
P2V2S_0003,20230101_000000::RLB-5eed36e7-8776-4d1b-a643-b64e283890cc::SEC=970580000059,1.3841672781775571,0.0280422445879162,False,097058
P2V2S_0003,20230101_000000::RLB-b67b738f-65f4-49de-808a-999847581f23::SEC=970580000059,5.727521297284844,0.1602664202940868,False,097058
P2V2S_0003,20230101_000000::RLB-c40a9f58-58cf-41ac-8c88-8f78c4b0faa9::SEC=970580000059,6.383083493628801,2.9328240424574377,False,097058
P2V2S_0003,20230101_000000::RLB-cb8d9b77-e00e-4fad-bd06-c13b8d133d17::SEC=970580000059,1.268617354265498,0.0008227116510594,False,097058
P2V2S_0003,20230101_000000::RLB-d36abc1f-f36b-4bc2-9cc1-0542456e780b::SEC=970580000059,5.7859049228880375,0.0978964606088159,False,097058
P2V2S_0003,20230101_000000::RLB-f5e0ff1b-7c14-434f-849a-9fac9e2e542a::SEC=970580000059,7.226901703276369,2.854041760500641,False,097058
P2V2S_0005,20230101_000000::RLB-07078f51-3d7e-4e57-92e7-1bea7bf432b9::SEC=970580000014,3.7911880222458683,0.952846561923297,False,097058
P2V2S_0005,20230101_000000::RLB-0d0aae6f-5aa7-4b1f-91da-143e0a0737b8::SEC=970580000014,5.1720013589649065,0.4517174752252822,False,097058
P2V2S_0005,20230101_000000::RLB-1061fc0d-f2a0-4051-9bd3-829ab3fa4c5a::SEC=970580000014,2.769204412830793,1.237962280928586,False,097058
P2V2S_0005,20230101_000000::RLB-21693441-bab1-484b-ace1-056010fc5396::SEC=970580000014,5.237825742998124,0.44075652617708,False,097058
P2V2S_0005,20230101_000000::RLB-24015b35-efdf-4021-a13c-fb8899d39c24::SEC=970580000014,5.129774958413742,3.8405925284811184,False,097058
P2V2S_0005,20230101_000000::RLB-26cf7949-2239-491d-b27f-491d64312b7e::SEC=970580000014,4.487648354940865,4.181212067484277,False,097058
P2V2S_0005,20230101_000000::RLB-29c6fa0b-e780-44b6-acf4-0f88a356007a::SEC=970580000014,3.4891341494314028,9.278298358424824,False,097058
P2V2S_0005,20230101_000000::RLB-2a4db032-db73-4634-a73b-cac47edc29cf::SEC=970580000014,3.4226659507991317,1.368021299471769,False,097058
P2V2S_0005,20230101_000000::RLB-30d06f3f-951b-4c66-8f68-94a67ab09005::SEC=970580000014,3.5763106378809986,0.3233116116174354,False,097058
P2V2S_0005,20230101_000000::RLB-35351140-5184-4c6f-9224-89050b81de84::SEC=970580000014,3.574721773078035,9.44697830827846,False,097058
P2V2S_0005,20230101_000000::RLB-35db98a2-0fb8-4999-9600-5dfaad920796::SEC=970580000014,2.913447038736111,3.76640133486254,False,097058
P2V2S_0005,20230101_000000::RLB-3e02202f-5ab7-4ed6-8918-2adc6aff7393::SEC=970580000014,3.9959507579988465,2.412583256930397,False,097058
P2V2S_0005,20230101_000000::RLB-3f33555e-526a-452f-ab97-02989e0604bb::SEC=970580000014,3.5145720440551256,5.209216820317852,False,097058
P2V2S_0005,20230101_000000::RLB-60fa12af-bc36-450f-8650-bcc962840b58::SEC=970580000014,3.564168134530986,0.2634721299980747,False,097058
P2V2S_0005,20230101_000000::RLB-64aaf9af-b194-4327-a6db-c2a9e539323d::SEC=970580000014,4.798603535018427,2.32412808792669,False,097058
