pair_id,source_routing_terminal_id,target_routing_terminal_id,reverse_pair_id,scope
DIR_PAIR_C893346AF3027E90,STOP_PROBE::FROZEN::300634,STOP_PROBE::FROZEN::300398,DIR_PAIR_03DFF6FF6AD78E5C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_310E2FD274337199,STOP_PROBE::FROZEN::300634,STOP_PROBE::FROZEN::300487,DIR_PAIR_C55CF7FA9DB2CB28,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1BD8892F3BB79DCE,STOP_PROBE::FROZEN::300634,STOP_PROBE::FROZEN::300527,DIR_PAIR_2D7C7EF9835682B5,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8D485E2AF82CBCB3,STOP_PROBE::FROZEN::300634,STOP_PROBE::FROZEN::300743,DIR_PAIR_35F2CF38937A38A7,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5D1AEF6C52893F19,STOP_PROBE::FROZEN::300634,STOP_PROBE::FROZEN::300782,DIR_PAIR_923DD2E1C982C116,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_110991CCEE5BFF46,STOP_PROBE::FROZEN::300634,STOP_PROBE::FROZEN::300805,DIR_PAIR_052357B6853BBE54,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_26AB715BF72613C5,STOP_PROBE::FROZEN::300634,STOP_PROBE::FROZEN::300873,DIR_PAIR_CC84F3BD69991F3E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_14EA6A8F5A0942A0,STOP_PROBE::FROZEN::300634,STOP_PROBE::FROZEN::300879,DIR_PAIR_960FC1C21AB18506,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D19176E4FA01405B,STOP_PROBE::FROZEN::300634,STOP_PROBE::FROZEN::300956,DIR_PAIR_211BBC792DDD067E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_606CBF3ADFB9E306,STOP_PROBE::FROZEN::300634,STOP_PROBE::FROZEN::L00407,DIR_PAIR_6E5ABF37209B347E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4FBE818DDCB3CA9D,STOP_PROBE::FROZEN::300634,STOP_PROBE::MANUAL::CALCO_SCAGNELLO,DIR_PAIR_FC09301E13DDDE84,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_01DEEE8A0A031C8A,STOP_PROBE::FROZEN::300634,STOP_PROBE::SPECIAL::CASA_DI_COMUNITA_OLGIATE,DIR_PAIR_23E2EBC199478489,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_198C18FE68902C29,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_6C0019E69BAF2571,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5D4FD54341CA13CE,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_F6AC1BDA0726ADDD,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5C97FC2AFF9F29AA,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_7C1D0500D74014F1,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B6BCE033EB7041F6,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_F80A2A4A5FE8AAC0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EBB24090458737BC,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_09EAEA4B0F3912A0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_340A9EDE44875D31,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_CBB727659D9BB900,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_350DDE57C23F05DE,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::CALCO_LARGO_POMEA,DIR_PAIR_E915A2CC39768A84,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_83626D0F81B332D5,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_B8D6255737708176,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_706B7297CD0DAD8E,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_A2E98D01F548EC11,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1FED8C3696A9AF91,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_F12996900F26602C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_751D07849DA013C2,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_C4B17A16CB944CCF,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_59502E96A70334EB,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_7407B73FA5A990E3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_484210563A87EF72,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_CDB03810CD814887,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_92F086BE192D3295,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_0E34823FD1AD2A4C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_CDFB699DAA45B078,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_17A6044983F0B970,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_88231F5387FBE700,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_BF493C98C4FB5845,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F42305465ED107F8,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_05BF73DBF5632667,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D6D899C65293F70E,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_B66FA4789940FE12,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_22D6EBDBBD13A5A6,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_5B4F633AEC8663EE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_76B8884A297ADEEB,STOP_PROBE::FROZEN::300743,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_B2EE77C0CD8EED1B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2B2B9445964B72FE,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::100005,DIR_PAIR_AEF2EEBB7DCF3B8B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_194545C7BA0321C6,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::300063,DIR_PAIR_E7CDF6FF3A15C5BB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_91278EE5317BC2AB,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::300086,DIR_PAIR_111005B7F7097F85,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DCD76AC108FA91EE,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::300398,DIR_PAIR_2E70295EAD375E1E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D5084C37613A04E6,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::300487,DIR_PAIR_B49A179E5C32D32D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3F084A94748234C4,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::300527,DIR_PAIR_3F49F2D255EEEB85,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_35F2CF38937A38A7,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::300634,DIR_PAIR_8D485E2AF82CBCB3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5AAC8BB91F628CCE,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::300782,DIR_PAIR_C914ED7457460899,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_867BCF3CCCBC9222,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::300805,DIR_PAIR_15AC7BC866795933,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_FE324303EADE9AE1,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::300873,DIR_PAIR_942AD9A6E25C016B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_570CF3ACE6495690,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::300879,DIR_PAIR_BCB413FBA1F2F0BD,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_73C26D93482727F6,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::300956,DIR_PAIR_2C5E54E010EF270C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D43BC8978E162BA8,STOP_PROBE::FROZEN::300743,STOP_PROBE::FROZEN::L00407,DIR_PAIR_8685EB1B3A3327C5,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F3AC11E92E1EF47F,STOP_PROBE::FROZEN::300743,STOP_PROBE::MANUAL::CALCO_SCAGNELLO,DIR_PAIR_A2669DE1711638DC,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_AA603C138640485F,STOP_PROBE::FROZEN::300743,STOP_PROBE::SPECIAL::CASA_DI_COMUNITA_OLGIATE,DIR_PAIR_F129DB3D36840B9E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DC4E03E363A07356,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_1D172B16598848DD,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B7287526FD512A05,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_F4FA0022FBE11F0A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DF79C5BD5C614BE8,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_5883C1CA45735E73,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_96C165F425B3249D,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_13775B2BFAE7E561,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_77831B6613ACCDAB,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_1995668BD1ED2B5C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D8BE127E248548BA,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_8309F5695CEEA86F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F706C06AC97EEDBC,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::CALCO_LARGO_POMEA,DIR_PAIR_0080B7AFE71EB99D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_AF5A720397F2371A,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_E7F63CB99DBAFF5C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9A6705292993FC66,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_E22D16393BE861DA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DD17B861542EB191,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_B2DBD9FA20A4174C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_56D7E423F1F4855B,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_1FE20DCF179D6D46,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_38A95B38BD5BB36E,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_A002671894BFE974,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E90826AF03903610,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_5087A322B8736072,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9CE78086C8D7071F,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_E9DB79F0FE13F3EA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0D5A4EDA21FAC75E,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_4AD998B0A451736A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_074BE4FC725DCE4B,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_4130BD49AB2FF004,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F42B90B1CCB32FF4,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_A29023B9D2D343EB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6405A3B0071F9200,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_5065738646207FDC,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_989379E2E9B2C5EC,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_CB025814618CBD9F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B0F20847BCAB1410,STOP_PROBE::FROZEN::300782,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_DBE27BEF599233DA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B5A7D37694028D1E,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::100005,DIR_PAIR_D1DEDCE742CDB17E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B373D6BC321BB9FF,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::300063,DIR_PAIR_CEB4BF36AF3620EA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E19D0B1A9D5F0915,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::300086,DIR_PAIR_BFF20D6C14E167D7,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_FBE6018E1840EDBC,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::300398,DIR_PAIR_747FDC6972B5870D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F944FAB25F12DABA,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::300487,DIR_PAIR_6C2B4C12D0818408,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9A5EDAEEE577756C,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::300527,DIR_PAIR_05BC9627892B9E4A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_923DD2E1C982C116,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::300634,DIR_PAIR_5D1AEF6C52893F19,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C914ED7457460899,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::300743,DIR_PAIR_5AAC8BB91F628CCE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9E1531EDB2DF1EB3,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::300805,DIR_PAIR_F78E0426773681B9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_60CC14610E41B6CF,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::300873,DIR_PAIR_D125FE3ABF0D731B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9BD2458A54848EFF,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::300879,DIR_PAIR_E9859864DF0325CD,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D777C79A8C5B6878,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::300956,DIR_PAIR_B60329F207D94970,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6D941F2F5984F237,STOP_PROBE::FROZEN::300782,STOP_PROBE::FROZEN::L00407,DIR_PAIR_C3E6B3807A65F80B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_28B76EDCFF6C50F8,STOP_PROBE::FROZEN::300782,STOP_PROBE::MANUAL::CALCO_SCAGNELLO,DIR_PAIR_65FA6CCAACCE3D47,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_406B9A325F9CE416,STOP_PROBE::FROZEN::300782,STOP_PROBE::SPECIAL::CASA_DI_COMUNITA_OLGIATE,DIR_PAIR_7BA788A6CD5A30EA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D579052F1E3F8674,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_FBF485E96ACFC909,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_065FADAB41202FC3,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_EA058FCCEF6C3629,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_429D10EF854A0810,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_6BBF86690EDF0469,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_82D07ECF379B9F0B,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_87E41C8449AA21CE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2CC581FCF053D2D0,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_3329C7E133415C00,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2B8E493153491117,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_A4C64DA39145BECD,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DD38F254DD67484F,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::CALCO_LARGO_POMEA,DIR_PAIR_541D5FCFA6866943,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_CF6E872338B531E3,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_0F05A3044BC38592,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9D1B3E55C25C9498,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_29437BA6089DB7C4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_26F8D8EC027932FD,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_E23D8869D69A8AB8,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2638D3ADF2C5B55B,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_0F1C9F145C8D2D96,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8EF4353B72D6260D,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_A26FD882AAFAF543,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3608E7FED2E681D1,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_E07D4CD526287DBE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B4CA1B6186CB25E1,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_5C6FBF92907CA588,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B2C14C105D31AC9D,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_D6DB4609946A09D2,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_00B3746CF5F93105,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_4E52494121896B72,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8ED10222D2489574,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_99948584AF149789,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_506F22EC7E80CEBF,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_F2AD17F731BE1FC0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_132647C1D10EDBF3,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_85C7B092F954A1C1,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C33F805025FB2D1D,STOP_PROBE::FROZEN::300805,STOP_PROBE::ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_EB1C5654164EA7A5,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
