procom_res,origin_name,procom_lav,destination_name,workers,rank,category,share_of_origin_pct,cumulative_share_pct,rail_addressability,rail_evidence,feeder_objective_eligible,rail_semantics
097058,Olgiate Molgora,016052,Caprino Bergamasco,1,149,OTHER_EXTERNAL,0.043725,97.332750,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015050,Carpiano,1,150,OTHER_EXTERNAL,0.043725,97.376476,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,012040,Cassano Magnago,1,151,OTHER_EXTERNAL,0.043725,97.420201,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015060,Cassina de' Pecchi,1,152,OTHER_EXTERNAL,0.043725,97.463927,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,017042,Castel Mella,1,153,OTHER_EXTERNAL,0.043725,97.507652,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,012046,Castiglione Olona,1,154,OTHER_EXTERNAL,0.043725,97.551377,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,097022,Civate,1,155,OTHER_EXTERNAL,0.043725,97.595103,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,017055,Cividate Camuno,1,156,OTHER_EXTERNAL,0.043725,97.638828,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,013251,Colverde,1,157,OTHER_EXTERNAL,0.043725,97.682554,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015086,Cormano,1,158,OTHER_EXTERNAL,0.043725,97.726279,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015093,Corsico,1,159,OTHER_EXTERNAL,0.043725,97.770004,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,017070,Esine,1,160,OTHER_EXTERNAL,0.043725,97.813730,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015105,Garbagnate Milanese,1,161,OTHER_EXTERNAL,0.043725,97.857455,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,013107,Gera Lario,1,162,OTHER_EXTERNAL,0.043725,97.901181,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,016115,Gorle,1,163,OTHER_EXTERNAL,0.043725,97.944906,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,013110,Grandate,1,164,OTHER_EXTERNAL,0.043725,97.988631,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,018076,Gropello Cairoli,1,165,OTHER_EXTERNAL,0.043725,98.032357,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,013228,ISTAT code 013228 (not mapped in 2026 boundaries),1,166,OTHER_EXTERNAL,0.043725,98.076082,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,097039,Imbersago,1,167,OTHER_EXTERNAL,0.043725,98.119808,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,013118,Inverigo,1,168,OTHER_EXTERNAL,0.043725,98.163533,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015114,Inzago,1,169,OTHER_EXTERNAL,0.043725,98.207258,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,013121,Lambrugo,1,170,OTHER_EXTERNAL,0.043725,98.250984,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,108054,Lentate sul Seveso,1,171,OTHER_EXTERNAL,0.043725,98.294709,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,108026,Lesmo,1,172,OTHER_EXTERNAL,0.043725,98.338435,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,098031,Lodi,1,173,OTHER_EXTERNAL,0.043725,98.382160,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,097046,Mandello del Lario,1,174,OTHER_EXTERNAL,0.043725,98.425885,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,108030,Meda,1,175,OTHER_EXTERNAL,0.043725,98.469611,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015142,Melzo,1,176,OTHER_EXTERNAL,0.043725,98.513336,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,098040,Montanaso Lombardo,1,177,OTHER_EXTERNAL,0.043725,98.557062,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,108034,Muggiò,1,178,OTHER_EXTERNAL,0.043725,98.600787,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015154,Nerviano,1,179,OTHER_EXTERNAL,0.043725,98.644512,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,108035,Nova Milanese,1,180,OTHER_EXTERNAL,0.043725,98.688238,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,016145,Olmo al Brembo,1,181,OTHER_EXTERNAL,0.043725,98.731963,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,017133,Palazzolo sull'Oglio,1,182,OTHER_EXTERNAL,0.043725,98.775689,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,017137,Pavone del Mella,1,183,OTHER_EXTERNAL,0.043725,98.819414,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,097068,Pescate,1,184,OTHER_EXTERNAL,0.043725,98.863139,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015175,Pioltello,1,185,OTHER_EXTERNAL,0.043725,98.906865,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,013188,Ponte Lambro,1,186,OTHER_EXTERNAL,0.043725,98.950590,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015177,Pozzo d'Adda,1,187,OTHER_EXTERNAL,0.043725,98.994316,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015178,Pozzuolo Martesana,1,188,OTHER_EXTERNAL,0.043725,99.038041,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015182,Rho,1,189,OTHER_EXTERNAL,0.043725,99.081767,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,016183,Romano di Lombardia,1,190,OTHER_EXTERNAL,0.043725,99.125492,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,029041,Rovigo,1,191,OTHER_EXTERNAL,0.043725,99.169217,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,012118,Samarate,1,192,OTHER_EXTERNAL,0.043725,99.212943,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,016252,Sant'Omobono Terme,1,193,OTHER_EXTERNAL,0.043725,99.256668,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,012119,Saronno,1,194,OTHER_EXTERNAL,0.043725,99.300394,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,016194,Scanzorosciate,1,195,OTHER_EXTERNAL,0.043725,99.344119,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015210,Settala,1,196,OTHER_EXTERNAL,0.043725,99.387844,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,108040,Seveso,1,197,OTHER_EXTERNAL,0.043725,99.431570,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,013255,Solbiate con Cagno,1,198,OTHER_EXTERNAL,0.043725,99.475295,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,016251,Solza,1,199,OTHER_EXTERNAL,0.043725,99.519021,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,014061,Sondrio,1,200,OTHER_EXTERNAL,0.043725,99.562746,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,016212,Telgate,1,201,OTHER_EXTERNAL,0.043725,99.606471,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,017186,Torbole Casaglia,1,202,OTHER_EXTERNAL,0.043725,99.650197,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,016218,Trescore Balneario,1,203,OTHER_EXTERNAL,0.043725,99.693922,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015219,Trezzano Rosa,1,204,OTHER_EXTERNAL,0.043725,99.737648,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,015220,Trezzano sul Naviglio,1,205,OTHER_EXTERNAL,0.043725,99.781373,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,108045,Varedo,1,206,OTHER_EXTERNAL,0.043725,99.825098,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,012133,Varese,1,207,OTHER_EXTERNAL,0.043725,99.868824,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,108048,Verano Brianza,1,208,OTHER_EXTERNAL,0.043725,99.912549,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,103072,Verbania,1,209,OTHER_EXTERNAL,0.043725,99.956275,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097058,Olgiate Molgora,016240,Villa di Serio,1,210,OTHER_EXTERNAL,0.043725,100.000000,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097074,Santa Maria Hoè,112,1,SELF,13.397129,13.397129,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097092,La Valletta Brianza,83,2,OTHER_CORE,9.928230,23.325359,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097048,Merate,66,3,OTHER_EXTERNAL,7.894737,31.220096,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097042,Lecco,50,4,S8_DIRECT,5.980861,37.200957,DIRECT_S8_GTFS_VERIFIED,S01520|S01522,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097058,Olgiate Molgora,49,5,OTHER_CORE,5.861244,43.062201,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015146,Milano,28,6,S8_DIRECT,3.349282,46.411483,DIRECT_S8_GTFS_VERIFIED,S01326|S01645|S01700,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097012,Calco,21,7,OTHER_CORE,2.511962,48.923445,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097005,Barzago,20,8,OTHER_EXTERNAL,2.392344,51.315789,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097006,Barzanò,20,9,OTHER_EXTERNAL,2.392344,53.708134,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097020,Cernusco Lombardone,17,10,S8_DIRECT,2.033493,55.741627,DIRECT_S8_GTFS_VERIFIED,S01513,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097049,Missaglia,13,11,OTHER_EXTERNAL,1.555024,57.296651,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097076,Sirtori,13,12,OTHER_EXTERNAL,1.555024,58.851675,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097031,Dolzago,12,13,OTHER_EXTERNAL,1.435407,60.287081,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097037,Garbagnate Monastero,12,14,OTHER_EXTERNAL,1.435407,61.722488,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097019,Castello di Brianza,11,15,OTHER_EXTERNAL,1.315789,63.038278,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097016,Casatenovo,9,16,OTHER_EXTERNAL,1.076555,64.114833,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097028,Cremella,9,17,OTHER_EXTERNAL,1.076555,65.191388,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097051,Molteno,9,18,OTHER_EXTERNAL,1.076555,66.267943,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097057,Oggiono,9,19,OTHER_EXTERNAL,1.076555,67.344498,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097083,Valmadrera,9,20,OTHER_EXTERNAL,1.076555,68.421053,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097011,Bulciago,8,21,OTHER_EXTERNAL,0.956938,69.377990,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097044,Lomagna,8,22,OTHER_EXTERNAL,0.956938,70.334928,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097059,Olginate,8,23,OTHER_EXTERNAL,0.956938,71.291866,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097071,Robbiate,8,24,OTHER_EXTERNAL,0.956938,72.248804,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108044,Usmate Velate,8,25,OTHER_EXTERNAL,0.956938,73.205742,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097091,Verderio,8,26,OTHER_EXTERNAL,0.956938,74.162679,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097010,Brivio,7,27,OTHER_CORE,0.837321,75.000000,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097056,Nibionno,7,28,OTHER_EXTERNAL,0.837321,75.837321,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097061,Osnago,7,29,S8_DIRECT,0.837321,76.674641,DIRECT_S8_GTFS_VERIFIED,S01512,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097002,Airuno,6,30,S8_DIRECT,0.717703,77.392344,DIRECT_S8_GTFS_VERIFIED,S01515,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108008,Besana in Brianza,6,31,OTHER_EXTERNAL,0.717703,78.110048,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097009,Bosisio Parini,6,32,OTHER_EXTERNAL,0.717703,78.827751,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097024,Colle Brianza,6,33,OTHER_EXTERNAL,0.717703,79.545455,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108033,Monza,6,34,S8_DIRECT,0.717703,80.263158,DIRECT_S8_GTFS_VERIFIED,S01322,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097075,Sirone,6,35,OTHER_EXTERNAL,0.717703,80.980861,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108050,Vimercate,6,36,OTHER_EXTERNAL,0.717703,81.698565,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097090,Viganò,5,37,OTHER_EXTERNAL,0.598086,82.296651,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108004,Arcore,4,38,S8_DIRECT,0.478469,82.775120,DIRECT_S8_GTFS_VERIFIED,S01510,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108012,Brugherio,4,39,OTHER_EXTERNAL,0.478469,83.253589,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097013,Calolziocorte,4,40,S8_DIRECT,0.478469,83.732057,DIRECT_S8_GTFS_VERIFIED,S01524,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108016,Carnate,4,41,S8_DIRECT,0.478469,84.210526,DIRECT_S8_GTFS_VERIFIED,S01511,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097026,Costa Masnaga,4,42,OTHER_EXTERNAL,0.478469,84.688995,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016089,Curno,4,43,OTHER_EXTERNAL,0.478469,85.167464,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097036,Galbiate,4,44,OTHER_EXTERNAL,0.478469,85.645933,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097053,Montevecchia,4,45,OTHER_EXTERNAL,0.478469,86.124402,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097078,Suello,4,46,OTHER_EXTERNAL,0.478469,86.602871,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015044,Cambiago,3,47,OTHER_EXTERNAL,0.358852,86.961722,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097017,Cassago Brianza,3,48,OTHER_EXTERNAL,0.358852,87.320574,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108023,Desio,3,49,OTHER_EXTERNAL,0.358852,87.679426,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108028,Lissone,3,50,OTHER_EXTERNAL,0.358852,88.038278,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,013136,Lurago d'Erba,3,51,OTHER_EXTERNAL,0.358852,88.397129,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,013009,Anzano del Parco,2,52,OTHER_EXTERNAL,0.239234,88.636364,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016024,Bergamo,2,53,OTHER_EXTERNAL,0.239234,88.875598,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,017029,Brescia,2,54,OTHER_EXTERNAL,0.239234,89.114833,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016057,Carvico,2,55,OTHER_EXTERNAL,0.239234,89.354067,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016074,Cisano Bergamasco,2,56,OTHER_EXTERNAL,0.239234,89.593301,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,013075,Como,2,57,OTHER_EXTERNAL,0.239234,89.832536,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108053,Cornate d'Adda,2,58,OTHER_EXTERNAL,0.239234,90.071770,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,013095,Erba,2,59,OTHER_EXTERNAL,0.239234,90.311005,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,010025,Genova,2,60,OTHER_EXTERNAL,0.239234,90.550239,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016132,Mapello,2,61,OTHER_EXTERNAL,0.239234,90.789474,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097054,Monticello Brianza,2,62,OTHER_EXTERNAL,0.239234,91.028708,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,013170,Orsenigo,2,63,OTHER_EXTERNAL,0.239234,91.267943,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015166,Paderno Dugnano,2,64,OTHER_EXTERNAL,0.239234,91.507177,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097062,Paderno d'Adda,2,65,OTHER_EXTERNAL,0.239234,91.746411,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108055,Roncello,2,66,OTHER_EXTERNAL,0.239234,91.985646,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015192,San Donato Milanese,2,67,OTHER_EXTERNAL,0.239234,92.224880,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
