source_anchor_id,source_kind,source_record_id,source_name,municipality,lon,lat,graph_node_id,snap_distance_m,snap_status,evidence_status,physical_status,candidate_status,highway,road_uncertainty_flags,route_ready,epoch_id,routing_anchor_id,collapse_reason
P2S_0129,PROPOSED_STOP,P2S_0129,P2S_0129,Santa Maria Hoè,9.383138608,45.738023411,n:529806.56:5065012.40,0.515307772,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0129,UNIQUE_GRAPH_NODE
P2S_0130,PROPOSED_STOP,P2S_0130,P2S_0130,Olgiate Molgora,9.405599916,45.738266579,n:531551.55:5065046.07,3.222096530,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0130,UNIQUE_GRAPH_NODE
P2S_0131,PROPOSED_STOP,P2S_0131,P2S_0131,La Valletta Brianza,9.352021101,45.738469216,n:527383.19:5065051.81,3.027404923,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0131,UNIQUE_GRAPH_NODE
P2S_0132,PROPOSED_STOP,P2S_0132,P2S_0132,Santa Maria Hoè,9.378224387,45.738430932,n:529415.35:5065060.15,10.201946422,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,conditional_access=destination|missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0132,UNIQUE_GRAPH_NODE
P2S_0133,PROPOSED_STOP,P2S_0133,P2S_0133,Brivio,9.444276189,45.738335795,n:534563.32:5065071.63,0.271218817,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0133,UNIQUE_GRAPH_NODE
P2S_0134,PROPOSED_STOP,P2S_0134,P2S_0134,Olgiate Molgora,9.410885733,45.738612467,n:531950.53:5065081.31,16.346697359,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0134,UNIQUE_GRAPH_NODE
P2S_0135,PROPOSED_STOP,P2S_0135,P2S_0135,Olgiate Molgora,9.392018550,45.738737845,n:530497.19:5065097.93,3.079842787,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0135,UNIQUE_GRAPH_NODE
P2S_0136,PROPOSED_STOP,P2S_0136,P2S_0136,Brivio,9.432708646,45.738730531,n:533660.64:5065110.36,2.334324717,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0136,UNIQUE_GRAPH_NODE
P2S_0137,PROPOSED_STOP,P2S_0137,P2S_0137,Brivio,9.429420850,45.738890150,n:533407.00:5065131.09,4.370717552,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0137,UNIQUE_GRAPH_NODE
P2S_0138,PROPOSED_STOP,P2S_0138,P2S_0138,La Valletta Brianza,9.371276440,45.739278612,n:528883.28:5065147.22,0.238576641,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0138,UNIQUE_GRAPH_NODE
P2S_0139,PROPOSED_STOP,P2S_0139,P2S_0139,La Valletta Brianza,9.349336927,45.739577871,n:527166.94:5065179.92,11.985231044,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0139,UNIQUE_GRAPH_NODE
P2S_0140,PROPOSED_STOP,P2S_0140,P2S_0140,Santa Maria Hoè,9.388661978,45.739979492,n:530237.88:5065237.31,6.189793770,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0140,UNIQUE_GRAPH_NODE
P2S_0141,PROPOSED_STOP,P2S_0141,P2S_0141,La Valletta Brianza,9.356690950,45.740159800,n:527743.73:5065241.69,4.972918842,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0141,UNIQUE_GRAPH_NODE
P2S_0142,PROPOSED_STOP,P2S_0142,P2S_0142,Olgiate Molgora,9.400070821,45.740431963,n:531123.51:5065280.24,5.968740352,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0142,UNIQUE_GRAPH_NODE
P2S_0143,PROPOSED_STOP,P2S_0143,P2S_0143,Olgiate Molgora,9.396273805,45.740582792,n:530826.37:5065301.49,1.103717327,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0143,UNIQUE_GRAPH_NODE
P2S_0144,PROPOSED_STOP,P2S_0144,P2S_0144,La Valletta Brianza,9.344479013,45.741216919,n:526802.35:5065350.97,5.025429062,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0144,UNIQUE_GRAPH_NODE
P2S_0145,PROPOSED_STOP,P2S_0145,P2S_0145,Santa Maria Hoè,9.383528510,45.741167092,n:529832.40:5065368.17,7.377861711,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0145,UNIQUE_GRAPH_NODE
P2S_0146,PROPOSED_STOP,P2S_0146,P2S_0146,La Valletta Brianza,9.353491158,45.741636666,n:527531.08:5065379.64,39.861940222,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,primary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0146,UNIQUE_GRAPH_NODE
P2S_0147,PROPOSED_STOP,P2S_0147,P2S_0147,Brivio,9.427089065,45.741488077,n:533224.66:5065416.57,2.243300549,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0147,UNIQUE_GRAPH_NODE
P2S_0148,PROPOSED_STOP,P2S_0148,P2S_0148,La Valletta Brianza,9.340610737,45.742413061,n:526509.65:5065484.28,13.271589632,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0148,UNIQUE_GRAPH_NODE
P2S_0149,PROPOSED_STOP,P2S_0149,P2S_0149,Brivio,9.430686318,45.742348847,n:533501.50:5065510.16,2.401308231,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0149,UNIQUE_GRAPH_NODE
P2S_0150,PROPOSED_STOP,P2S_0150,P2S_0150,Santa Maria Hoè,9.380600233,45.742791868,n:529597.84:5065547.84,11.448736597,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0150,UNIQUE_GRAPH_NODE
P2S_0151,PROPOSED_STOP,P2S_0151,P2S_0151,La Valletta Brianza,9.364322232,45.742861602,n:528342.35:5065536.23,6.805358618,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0151,UNIQUE_GRAPH_NODE
P2S_0152,PROPOSED_STOP,P2S_0152,P2S_0152,La Valletta Brianza,9.350146653,45.742948012,n:527236.03:5065548.13,2.006714027,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,primary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0152,UNIQUE_GRAPH_NODE
P2S_0153,PROPOSED_STOP,P2S_0153,P2S_0153,Santa Maria Hoè,9.387946849,45.742970100,n:530199.54:5065585.48,30.472365411,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0153,UNIQUE_GRAPH_NODE
P2S_0154,PROPOSED_STOP,P2S_0154,P2S_0154,Brivio,9.448429703,45.743526575,n:534879.85:5065661.70,12.171691438,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0154,UNIQUE_GRAPH_NODE
P2S_0155,PROPOSED_STOP,P2S_0155,P2S_0155,Santa Maria Hoè,9.370095346,45.744046684,n:528791.15:5065675.99,2.047177679,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0155,UNIQUE_GRAPH_NODE
P2S_0156,PROPOSED_STOP,P2S_0156,P2S_0156,Brivio,9.443444220,45.744070672,n:534491.48:5065710.45,4.047764368,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0156,UNIQUE_GRAPH_NODE
P2S_0157,PROPOSED_STOP,P2S_0157,P2S_0157,La Valletta Brianza,9.362703655,45.744683514,n:528220.39:5065730.94,15.205110181,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0157,UNIQUE_GRAPH_NODE
P2S_0158,PROPOSED_STOP,P2S_0158,P2S_0158,Brivio,9.427019193,45.744491878,n:533210.67:5065730.53,18.638867532,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0158,UNIQUE_GRAPH_NODE
P2S_0159,PROPOSED_STOP,P2S_0159,P2S_0159,La Valletta Brianza,9.347453847,45.744819339,n:527016.79:5065759.92,12.056953135,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,primary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0159,UNIQUE_GRAPH_NODE
P2S_0160,PROPOSED_STOP,P2S_0160,P2S_0160,Brivio,9.430368745,45.744598501,n:533479.44:5065758.22,3.697105981,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0160,UNIQUE_GRAPH_NODE
P2S_0161,PROPOSED_STOP,P2S_0161,P2S_0161,Brivio,9.438346343,45.745387116,n:534090.29:5065852.99,7.253529334,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0161,UNIQUE_GRAPH_NODE
P2S_0162,PROPOSED_STOP,P2S_0162,P2S_0162,Santa Maria Hoè,9.388210305,45.745575940,n:530196.95:5065853.47,0.636653336,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0162,UNIQUE_GRAPH_NODE
P2S_0163,PROPOSED_STOP,P2S_0163,P2S_0163,La Valletta Brianza,9.344128005,45.746156661,n:526769.25:5065901.19,1.293312352,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,primary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0163,UNIQUE_GRAPH_NODE
P2S_0164,PROPOSED_STOP,P2S_0164,P2S_0164,Santa Maria Hoè,9.376550855,45.746139772,n:529287.78:5065913.31,3.095783746,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0164,UNIQUE_GRAPH_NODE
P2S_0165,PROPOSED_STOP,P2S_0165,P2S_0165,La Valletta Brianza,9.337018830,45.746647089,n:526213.75:5065954.48,1.300195334,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0165,UNIQUE_GRAPH_NODE
P2S_0166,PROPOSED_STOP,P2S_0166,P2S_0166,Santa Maria Hoè,9.360407264,45.747129376,n:528033.72:5066023.86,8.254994469,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0166,UNIQUE_GRAPH_NODE
P2S_0167,PROPOSED_STOP,P2S_0167,P2S_0167,Brivio,9.442907139,45.746843972,n:534438.13:5066019.51,13.680107128,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0167,UNIQUE_GRAPH_NODE
P2S_0168,PROPOSED_STOP,P2S_0168,P2S_0168,Brivio,9.425318246,45.747128133,n:533083.09:5066042.93,2.660124123,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0168,UNIQUE_GRAPH_NODE
P2S_0169,PROPOSED_STOP,P2S_0169,P2S_0169,La Valletta Brianza,9.340828385,45.747504965,n:526515.56:5066049.33,4.835308933,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,primary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0169,UNIQUE_GRAPH_NODE
P2S_0170,PROPOSED_STOP,P2S_0170,P2S_0170,Brivio,9.437923612,45.747506401,n:534062.83:5066074.23,13.366583289,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0170,UNIQUE_GRAPH_NODE
P2S_0171,PROPOSED_STOP,P2S_0171,P2S_0171,Santa Maria Hoè,9.386581947,45.748212873,n:530060.75:5066145.58,8.665244719,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0171,UNIQUE_GRAPH_NODE
P2S_0172,PROPOSED_STOP,P2S_0172,P2S_0172,La Valletta Brianza,9.335626662,45.748391735,n:526119.13:5066145.62,13.369829185,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0172,UNIQUE_GRAPH_NODE
P2S_0173,PROPOSED_STOP,P2S_0173,P2S_0173,Santa Maria Hoè,9.373342359,45.748307695,n:529050.93:5066151.64,11.386818695,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0173,UNIQUE_GRAPH_NODE
P2S_0174,PROPOSED_STOP,P2S_0174,P2S_0174,La Valletta Brianza,9.348250632,45.749113856,n:527083.34:5066224.38,8.577764892,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,residential,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0174,UNIQUE_GRAPH_NODE
P2S_0175,PROPOSED_STOP,P2S_0175,P2S_0175,Brivio,9.440339600,45.749034523,n:534251.86:5066253.36,5.263162181,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0175,UNIQUE_GRAPH_NODE
P2S_0176,PROPOSED_STOP,P2S_0176,P2S_0176,Santa Maria Hoè,9.361532264,45.750211789,n:528131.67:5066394.95,38.310533927,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,tertiary,missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0176,UNIQUE_GRAPH_NODE
P2S_0177,PROPOSED_STOP,P2S_0177,P2S_0177,Brivio,9.443535413,45.749939393,n:534498.38:5066366.91,6.608132246,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0177,UNIQUE_GRAPH_NODE
P2S_0178,PROPOSED_STOP,P2S_0178,P2S_0178,Santa Maria Hoè,9.355142757,45.750421721,n:527623.31:5066379.43,0.432679116,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,service,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0178,UNIQUE_GRAPH_NODE
P2S_0179,PROPOSED_STOP,P2S_0179,P2S_0179,Brivio,9.438438336,45.751277159,n:534107.31:5066509.93,6.996663983,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0179,UNIQUE_GRAPH_NODE
P2S_0180,PROPOSED_STOP,P2S_0180,P2S_0180,Brivio,9.441055651,45.753294645,n:534278.94:5066717.12,28.648929064,ROUTE_READY_LE_75M,PROPOSED_STOP/FIELD_CHECK_PENDING,FIELD_CHECK_PENDING,HYPOTHESIS_NOT_RECOMMENDATION,unclassified,missing_lanes|missing_maxheight|missing_maxweight|missing_maxwidth|missing_width,true,gate-d-2026-09-03-834d5caa0bfd,P2S_0180,UNIQUE_GRAPH_NODE
