physical_cluster_id,cell_id,walk_min_to_stop,pop_calibrated_2025
EX_003,WP_01507,9.466007689503474,16.436955599919337
EX_003,WP_01508,10.44411862982813,8.293628704274997
EX_003,WP_01509,11.276469620666465,15.562357982375907
EX_003,WP_01613,11.402970642996486,18.4462076143108
EX_003,WP_01614,10.265951450742833,18.43563544740385
EX_003,WP_01615,10.217309550122902,17.748056732667308
EX_003,WP_01616,9.880673961015571,22.251148371135265
EX_003,WP_01617,8.557078948896354,18.46852495969781
EX_003,WP_01618,9.962849593030857,20.34848782551776
EX_003,WP_01619,10.163888604421878,20.346877994225608
EX_003,WP_01620,9.605381854775512,20.34392569543485
EX_003,WP_01621,11.615900659306227,7.181954467583705
EX_003,WP_01622,11.638682850550037,8.129109091266313
EX_003,WP_01624,5.282183156987176,16.782803286118156
EX_003,WP_01625,5.395906477918066,16.980027091569013
EX_003,WP_01626,6.0399918290251176,15.080774846991869
EX_003,WP_01627,6.286740471052527,15.819397079768786
EX_003,WP_01628,7.236685831295279,20.851927550803826
EX_003,WP_01629,8.952932023084202,15.796180069905882
EX_003,WP_01630,9.508640035529515,15.737807633824342
EX_003,WP_01631,11.073753641988382,16.106663196845616
EX_003,WP_01736,11.001721843480288,17.905914341479136
EX_003,WP_01737,10.298497606079438,17.90782919343717
EX_003,WP_01738,9.610509665114014,17.81233701373644
EX_003,WP_01739,8.949101083187944,17.788287452222203
EX_003,WP_01740,8.01359744200791,18.15255555818592
EX_003,WP_01741,6.99792928926635,18.52409708904037
EX_003,WP_01742,8.530965245951046,21.689230639367487
EX_003,WP_01743,8.411345686943537,21.502315105021395
EX_003,WP_01744,9.131047131137697,8.229633993896654
EX_003,WP_01745,10.004741019745145,7.183996351804244
EX_003,WP_01746,11.236760385918862,7.7429335837669795
EX_003,WP_01750,11.133849222715433,15.376334953486936
EX_003,WP_01751,10.619627575096974,16.277706463767316
EX_003,WP_01752,8.183571799965613,17.685215598041715
EX_003,WP_01753,8.538318142564794,17.294315142895886
EX_003,WP_01754,11.996631278575197,6.02669139322857
EX_003,WP_01861,11.052298153510069,6.150686183616413
EX_003,WP_01862,10.522822412002883,17.147896564203716
EX_003,WP_01863,8.902259950615017,18.92701620876469
EX_003,WP_01864,8.725405000139736,18.306502500806165
EX_003,WP_01865,8.520123898542957,6.468617878465173
EX_003,WP_01866,8.423153362439471,7.94523251311811
EX_003,WP_01867,8.789917115932221,7.916139513293046
EX_003,WP_01868,9.495893354639993,6.692711631944815
EX_003,WP_01869,10.656019212666205,7.798445436516133
EX_003,WP_01870,11.435824008633425,7.417343431730711
EX_003,WP_01871,11.869961744512434,16.929890282196748
EX_003,WP_01873,10.514406376161364,15.271207502780292
EX_003,WP_01874,9.897148675938597,16.564645101199407
EX_003,WP_01875,9.378370339124807,17.918669676267946
EX_003,WP_01876,10.057978029603328,17.616968515840842
EX_003,WP_01877,10.551834031919443,17.71522699993977
EX_003,WP_01878,11.22321785393734,0.2296601475090982
EX_003,WP_01976,11.96000401459337,3.499423165885093
EX_003,WP_01977,9.673991545147182,6.892639981540898
EX_003,WP_01978,8.779886160882942,7.242175866708932
EX_003,WP_01979,9.63770527282285,8.055013579271405
EX_003,WP_01980,9.239069142613186,6.830199988881883
EX_003,WP_01981,9.383549100909491,7.207998826458613
EX_003,WP_01982,9.695433254139118,7.014069271691468
EX_003,WP_01983,10.562519072752574,7.0654430462564815
EX_003,WP_01984,10.741491319768517,7.230999407942445
EX_003,WP_01987,11.977057313731901,7.4467785018777555
