plan_id,scenario_id,topology_family,uniform_headway_min,span_id,span_minutes,calendar_id,annual_service_days,exact_annual_bus_km,public_route_count,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_worker_od_mass_upper_bound,stress_case_count,stress_min_connection_match_share,stress_median_connection_match_share,stress_p10_connection_match_share,stress_max_unmatched_connection_event_count,stress_median_unmatched_connection_event_count,stress_max_incomplete_route_count,stress_complete_all_routes_case_count,stress_complete_all_routes_case_share,stress_median_route_unweighted_mean_gap_min,stress_p90_route_unweighted_mean_gap_min,stress_worst_route_weighted_mean_gap_min,stress_max_fleet_recovery15,stress_fleet_recovery15_escalation_case_count,stress_max_vehicle_cycle_hours_per_service_day,baseline_exact_fleet_recovery15,public_explicit_existing_stop_count,public_explicit_proposed_stop_count,public_explicit_field_check_pending_count,current_worst_municipality_access_lower_bound_10min,hard_current_worst_municipality_lower_bound_nonregression_pass,known_current_municipal_lower_bound_regression_count_10min,known_current_municipal_lower_bound_regression_codes_10min_json,full_current_service_baseline_complete,weighted_composite_score_used,full_gjt_calculated,missed_connection_probability_inferred,passenger_route_weights_inferred,primary_selected,runner_up_selected,robust_frontier_classes,robust_frontier_member
P2PLAN_bf6a3e49ad7a55bf,P2_83df62ba410ac17c,two_radial_out_and_back_feeders,15,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,94807.194527,2,0.05483752116,0.153529561677,0.208416350158,0.0,0.0,0.000465712767,0.0,81,0.9921465968586387,0.9973821989528796,0.9921465968586387,3,1,2,27,0.3333333333333333,13.107176158515273,15.255840193736162,17.12756823766387,4,54,17.35126050848,3,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_bfe82f32330e02c4,P2_76fd09c6516f6610,interlined_figure8,60,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,105935.887594,2,0.106365636957,0.241773228843,0.319076999002,0.066479875394,0.170853502565,0.220739738276,1055.0,81,0.9789473684210527,0.9894736842105263,0.9789473684210527,4,2,2,0,0.0,23.917961453001773,25.95230206525367,32.38004959761254,2,0,13.24844852216,2,3,2,2,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_c02d920351670219,P2_4b93776e7a22cab7,blank_slate,30,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,108764.501465,1,0.045296573172,0.114396599319,0.157293423644,5.0341214e-05,0.001838235294,0.011016508985,245.0,81,0.984375,0.9921875,0.984375,2,1,1,0,0.0,15.275907266213867,16.86886857671387,20.331167627531617,2,0,10.412039688266667,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_c038e6a5b4f14c54,P2_39a9959520dd71f5,single_compact_loop,20,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,105176.002838,1,0.055990090942,0.158428724316,0.212977207792,0.0,5.0341214e-05,5.0341214e-05,221.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,15.769315622841834,17.179211782822517,17.845923039697016,2,0,13.28058608648,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_c0ce744eca0db6d3,P2_9d80fce91382014c,blank_slate,30,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,100626.227404,1,0.070148721939,0.189422990515,0.252829648743,0.033694851388,0.055548320348,0.063137253657,641.0,81,0.9841269841269841,0.9920634920634921,0.9841269841269841,2,1,1,0,0.0,16.807580799131614,21.722957716146123,22.748855355796124,2,0,13.637198971893334,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_c262726d2367a5a9,P2_efefcd2690aa66ab,single_compact_loop,30,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,111213.090876,1,0.086888218542,0.228064681113,0.322751199496,0.0,5.0341214e-05,0.000516053981,447.0,81,0.9841269841269841,0.9920634920634921,0.9841269841269841,2,1,1,0,0.0,16.542347736281616,22.682076665063867,24.987087374963867,2,0,17.44545899616,2,2,2,2,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_c2a278ffcd6900e8,P2_a44745e961005b24,single_compact_loop,20,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,106227.265997,1,0.09851741113,0.234141220948,0.278320318096,0.0,0.0,0.0,221.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,14.067525989904297,15.728212604804297,16.09326380733738,2,0,17.81404221112,2,2,2,2,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_c3062cf37d2342cd,P2_067e6c7ae6cb14c4,blank_slate,20,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,99575.136251,1,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,81,0.972972972972973,0.9945054945054945,0.9836065573770492,5,1,1,0,0.0,14.426171086778325,15.04426390494433,16.548904691355744,2,0,12.657199068546667,2,1,1,1,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_c35a1aec327dcd93,P2_bc2ca552c84b42c9,blank_slate,15,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,105472.039522,1,0.063693868975,0.140955820367,0.17857677038,0.0,0.0,0.0,643.0,81,0.9947368421052631,1.0,0.9947368421052631,1,0,1,45,0.5555555555555556,13.419587858257806,16.052951431290712,16.825620064790712,2,0,11.1993119664,2,1,1,1,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_c3ad5d136932e735,P2_32c80edb4b3bb903,two_independent_loops,60,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,105935.887594,2,0.106365636957,0.241773228843,0.319076999002,0.066479875394,0.170853502565,0.220739738276,1055.0,81,0.9789473684210527,0.9894736842105263,0.9789473684210527,4,2,2,0,0.0,23.917961453001773,25.95230206525367,32.38004959761254,2,0,13.24844852216,2,3,2,2,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_c3c052e0bd8e2356,P2_49faf41dbb619aa0,single_compact_loop,20,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,103801.37221,1,0.052721762669,0.137326479142,0.188415932881,0.0,0.006505370732,0.009189912991,139.0,81,0.9936708860759493,0.9936708860759493,0.9936708860759493,1,1,1,27,0.3333333333333333,14.724691234304677,16.03037189791915,16.626576251291834,2,0,14.68873998784,2,2,0,0,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_c45826f2e31efbdb,P2_6c3caf5188bf9271,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,107259.77235,1,0.048909513855,0.14153850532,0.224048708529,0.0,0.019833047594,0.093473095134,753.0,81,0.9908256880733946,1.0,0.9908256880733946,1,0,1,54,0.6666666666666666,22.730923591281613,24.76700562971786,24.842076715681618,1,0,10.432700099986667,1,1,2,2,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_c665aa9f8f291d1e,P2_4ba3fc7bfeb69a72,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,105711.521619,1,0.082656930236,0.22433190438,0.322462923119,0.0,0.0,0.0,447.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,17.400754704431613,19.190909261781616,20.231063819131617,2,0,15.961430161381667,2,2,1,1,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_c67ba3970b448972,P2_6938658f0b6fc009,blank_slate,60,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,107443.194363,1,0.09310000636,0.208126666017,0.282511401311,0.0,0.0,0.007765537274,753.0,81,0.9787234042553191,0.9893617021276596,0.9787234042553191,2,1,1,0,0.0,19.758112456211975,29.14011855816254,30.864592698712542,1,0,11.18358162456,1,3,1,1,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_c74ede293762afe4,P2_b61ce8c56cf408f8,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,106849.421594,1,0.109281682059,0.243128782179,0.324805241097,0.041666923347,0.16160921696,0.22184050544,567.0,81,0.9908256880733946,0.9908256880733946,0.9908256880733946,1,1,1,27,0.3333333333333333,20.957753615781613,29.80596743846894,31.80596743846894,1,0,12.507175182918333,1,3,1,1,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_c817c8b2c925b57c,P2_76fd09c6516f6610,interlined_figure8,60,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,104832.388765,2,0.106365636957,0.241773228843,0.319076999002,0.066479875394,0.170853502565,0.220739738276,1055.0,81,0.972972972972973,0.9954128440366973,0.9864864864864865,6,1,2,21,0.25925925925925924,25.687527117531616,26.937527117531616,32.32238816996894,2,0,15.732532620065,2,3,2,2,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_c8c64e58a9cfb182,P2_0dad7306b7f24317,single_compact_loop,20,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,109859.74984,1,0.07279992348,0.178639244681,0.216419586923,0.0,0.0,0.0,356.0,81,0.9836065573770492,0.989010989010989,0.9836065573770492,3,2,1,0,0.0,14.455684944507077,15.024676897394988,16.654687819672404,2,0,12.284418416325,2,2,0,0,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_cad72061c337ba94,P2_db3234f0699115a2,blank_slate,60,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,109864.612411,1,0.074554775408,0.197433956518,0.264277129304,0.0,0.0,0.0,956.0,81,0.9787234042553191,0.9893617021276596,0.9787234042553191,2,1,1,0,0.0,19.941037042110647,27.59654628666254,29.475377654362543,2,9,12.08914402384,1,1,3,3,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_cbeb08d7e869a787,P2_22bb42ed0ff7cc88,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,93353.478125,1,0.086041434286,0.210009750506,0.252942038261,0.0,0.0,0.0,490.0,81,0.9795918367346939,0.9863945578231292,0.9795918367346939,3,2,1,0,0.0,16.34331662396387,17.51270440896387,18.01270440896387,2,27,10.314694283166666,1,2,0,0,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_cc468b952480411c,P2_b6595bc2838b3397,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,105576.712295,1,0.107034174099,0.234686081826,0.313223931841,0.0,0.0,0.0,753.0,81,0.963302752293578,0.963302752293578,0.963302752293578,4,4,1,0,0.0,21.8752337809959,30.534259133963868,32.034552667963865,1,0,11.1019373244,1,3,1,1,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_ce0f2e22a9cbcc87,P2_852c3cbd1b1888e6,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,105576.712295,1,0.107034174099,0.234686081826,0.313223931841,0.0,0.0,0.0,753.0,81,0.963302752293578,0.963302752293578,0.963302752293578,4,4,1,0,0.0,21.8752337809959,30.534259133963868,32.034552667963865,1,0,11.1019373244,1,3,1,1,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_ce88678e4093d45d,P2_3d110befe0bda5e7,single_compact_loop,15,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,94833.463096,1,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,81,0.9947368421052631,0.9947368421052631,0.9947368421052631,1,1,1,27,0.3333333333333333,12.553314550907807,15.047499499040711,16.299616738049583,2,0,14.465370364053333,2,1,1,1,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_cec7e02e6d491ee5,P2_53fd2d4d99e137fc,blank_slate,15,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,108900.079113,1,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,81,0.9817351598173516,0.9908256880733946,0.9817351598173516,4,2,1,0,0.0,13.26440534957664,15.869624386871653,17.037241927221654,3,27,20.581355928163333,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_cfad0a929373bc35,P2_65e5e7079f4bd40d,two_radial_out_and_back_feeders,15,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,104691.825788,2,0.07449182533,0.181798054319,0.21381531406,0.0,0.0,0.0,221.0,81,0.9819004524886877,0.990909090909091,0.9819004524886877,8,4,2,0,0.0,13.173033853634424,14.843494079984055,16.597620523831615,4,0,13.908981505713333,4,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_cfd5724d58f183fd,P2_dd354addff4542c4,blank_slate,20,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,109947.967958,1,0.088034123665,0.190938038621,0.250227822014,0.023017925773,0.050908041569,0.063137253657,90.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,14.5010057455951,15.696094165121595,16.696094165121597,3,9,20.29331479064,2,3,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_d03f2f51da3f55b5,P2_a44745e961005b24,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,95793.217634,1,0.09851741113,0.234141220948,0.278320318096,0.0,0.0,0.0,221.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,19.289021760781615,21.119365068231616,22.119365068231616,2,0,13.731657537738334,2,2,2,2,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_d11376fad4865ecc,P2_455581bfa0cad4ab,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,107259.77235,1,0.048909513855,0.14153850532,0.224048708529,0.0,0.019833047594,0.093473095134,753.0,81,0.9908256880733946,1.0,0.9908256880733946,1,0,1,54,0.6666666666666666,22.730923591281613,24.76700562971786,24.842076715681618,1,0,10.432700099986667,1,1,2,2,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_d15861cf25510249,P2_067e6c7ae6cb14c4,blank_slate,15,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,94833.463096,1,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,81,0.9947368421052631,0.9947368421052631,0.9947368421052631,1,1,1,27,0.3333333333333333,12.553314550907807,15.047499499040711,16.299616738049583,2,0,14.465370364053333,2,1,1,1,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_d272b01d6250beb8,P2_f3d37fa831bda36c,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,111155.284323,1,0.068081706399,0.188631834721,0.232953465913,0.0,0.0,0.0,643.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,18.700064355781617,20.589303403731616,21.589303403731616,2,0,14.530676417188333,2,1,3,3,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_d3794305c0f1942a,P2_32209b4bbc62cfb6,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,92525.037956,1,0.095674794311,0.223651318187,0.314206133096,0.0,5.0341214e-05,5.0341214e-05,733.0,81,0.972972972972973,0.9908256880733946,0.9908256880733946,3,1,1,24,0.2962962962962963,23.936784836081614,28.61626817550119,31.93200964801894,1,0,9.901981591973334,1,3,1,1,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_d37a80ab07a8ad14,P2_46ac3434edd59d8e,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,107498.065489,1,0.045296573172,0.114396599319,0.157293423644,5.0341214e-05,0.001838235294,0.011016508985,245.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,19.831167627531617,21.627648282781617,22.424128938031618,2,0,12.038920889558334,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_d3e74bce286e0820,P2_4ba3fc7bfeb69a72,blank_slate,30,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,109711.417031,1,0.082656930236,0.22433190438,0.322462923119,0.0,0.0,0.0,447.0,81,0.9841269841269841,0.9920634920634921,0.9841269841269841,2,1,1,0,0.0,16.650754704431616,21.58038853914612,22.62054309649612,2,0,13.804480139573334,2,2,1,1,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_d43a1e26ccdf9d6f,P2_48c394c239c6771c,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,106814.336619,1,0.133995379885,0.281984688831,0.346469132191,0.007278943943,0.032939579786,0.045773761307,1055.0,81,0.981651376146789,0.9908256880733946,0.981651376146789,2,1,1,23,0.2839506172839506,22.516846158063867,26.310549913918937,28.310549913918937,2,18,15.212887266736667,1,3,1,1,0.0,true,3,"[""097010"",""097058"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_d52fa9f093f232d8,P2_b6fae8db5eec6d5a,two_radial_out_and_back_feeders,30,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,103302.063705,2,0.054041232219,0.126931299645,0.183037387245,5.0341214e-05,5.0341214e-05,0.010743097632,356.0,81,0.9863945578231292,0.9863945578231292,0.9863945578231292,4,4,2,0,0.0,10.767747670281615,20.212487308963865,20.77641062861387,2,0,11.611038774366667,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_d815999344574c13,P2_af2038081c00b46f,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,106331.889822,1,0.098632404407,0.239514617318,0.303641059272,0.031914729768,0.060146651461,0.063137253657,641.0,81,0.9908256880733946,0.9908256880733946,0.9908256880733946,1,1,1,27,0.3333333333333333,22.136582575281615,30.37132627601894,31.86691350201894,1,0,11.685924341133333,1,3,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_da2f634676b7d2b0,P2_f77c2ba98980326c,blank_slate,30,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,95981.372932,1,0.075446277788,0.159931714535,0.202977859691,0.0,0.0,0.0,844.0,81,0.984375,0.9921875,0.984375,2,1,1,0,0.0,15.982943671213867,17.396966471463866,18.06098927171387,2,27,9.391200856266666,1,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_dafe17b3c4cb6e3c,P2_61cba0bd6db4e301,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,109062.201402,1,0.09310000636,0.208126666017,0.282511401311,0.0,0.0,0.007765537274,753.0,81,0.981651376146789,0.9908256880733946,0.9908256880733946,2,1,1,27,0.3333333333333333,19.847713429781614,29.08245713051894,30.80693127106894,1,0,13.280503179165,1,3,1,1,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_db4a7b20e7221a3d,P2_fa603ab2af99a6aa,single_compact_loop,15,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,108900.079113,1,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,81,0.9817351598173516,0.9908256880733946,0.9817351598173516,4,2,1,0,0.0,13.26440534957664,15.869624386871653,17.037241927221654,3,27,20.581355928163333,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_db5e1bbfb8972515,P2_efb7898b0d4b89dc,blank_slate,15,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,103413.871475,1,0.04676944458,0.121359780663,0.186539274648,0.0,0.0,0.0,643.0,81,0.9947368421052631,0.9947368421052631,0.9947368421052631,1,1,1,27,0.3333333333333333,12.499848042107807,14.988092267040713,16.234268782849586,2,0,14.604779335146667,2,0,2,2,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_dbaf872fc7cbef97,P2_6d191d545b91e100,blank_slate,30,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,97147.438094,1,0.052721762669,0.137326479142,0.188415932881,0.0,0.006505370732,0.009189912991,139.0,81,0.984375,0.9921875,0.984375,2,1,1,0,0.0,15.60041038996387,16.844088798363867,20.411992342881614,2,54,9.792493325226667,1,2,0,0,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_dbdcdcd2f9832d73,P2_8b0421a33dcb77b2,two_independent_loops,60,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,109095.113254,2,0.150450585904,0.328482875665,0.457178809315,0.0,0.0,0.0,733.0,81,0.9789473684210527,0.9894736842105263,0.9789473684210527,4,2,2,0,0.0,23.0617427414929,25.94529973766254,28.32919703321254,3,18,16.78241733184,2,3,3,3,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_dbe489a0c6c255da,P2_56801c69e0786613,single_compact_loop,20,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,102718.841048,1,0.068081706399,0.188631834721,0.232953465913,0.0,0.0,0.0,643.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,14.318443910819154,15.419672844404298,16.644435378165237,2,0,18.85060724392,2,1,3,3,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_dca37b0077ed24d5,P2_3952117a13ec7506,two_independent_loops,60,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,95581.544853,2,0.131669485969,0.279851259256,0.367052696251,0.035148434382,0.13167864373,0.1719969483,567.0,81,0.9818181818181818,0.9954128440366973,0.9908256880733946,4,1,2,21,0.25925925925925924,25.49976712054774,29.45460342793453,32.50651247701894,2,0,14.262755737938333,2,4,1,1,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_dd679715e3e1dd19,P2_a7143f626fa3e4c8,single_compact_loop,20,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,100999.625148,1,0.095430465648,0.217128947577,0.253311237537,0.0,0.0,0.0,221.0,81,0.972972972972973,0.9945054945054945,0.9836065573770492,5,1,1,0,0.0,14.166676565278326,15.443138959078327,16.788460717705746,2,0,13.61002781936,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_de252511901fc34d,P2_0704130aeb315af7,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,107656.029458,1,0.099081590954,0.234569034241,0.314122380896,0.0,0.0,0.0,733.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,17.934875506481614,19.676473627281617,20.668071748081616,2,0,15.302681172186666,2,2,1,1,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
