scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,reference_budget_feasible_no_extension_policy_count,current_lower_bound_non_regression_pass,minimum_worst_municipality_threshold_margin_vs_current_lower_bound,s8_complete_supported_route_count,s8_incomplete_supported_route_count,territorial_other_core_worker_mass_upper_bound,territorial_other_external_worker_mass_upper_bound,territorial_total_worker_mass_upper_bound_reporting_only,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_operational_unknown_distance_share_lower_bound,public_explicit_field_check_pending_count,public_distance_km,public_runtime_min,public_route_count,equivalent_metric_scenario_count,frontier_timing_key,was_on_prior_robustness_frontier
P2_21bb22f7f9723427,hybrid_interlined,15,CORE_0600_2200,360,1320,3,True,0.0,2,0,0,217,217,0.04746624121,0.140976450475,0.169969467798,0.0,0.0,0.0,0.0,2,6.041361016,14.929668659,2,2,H15_CORE_0600_2200,false
P2_229c6cd5496ddd91,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_23192714738222fc,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H15_CORE_0600_2200,false
P2_23628ba176dab27b,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,3,True,0.0,2,0,0,217,217,0.062290971213,0.137762766635,0.168900759401,0.0,0.0,0.0,0.0,2,5.786255991,14.650096498,2,2,H15_CORE_0600_2200,false
P2_23b2b022adbd20f8,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200,true
P2_23e63340d9c0f528,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H15_CORE_0600_2200,false
P2_23ed576313d7b9d4,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200,true
P2_250d170c553d3bd7,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_2537b802588b4405,short_turn_overlay,15,CORE_0600_2200,360,1320,6,True,0.0,2,0,0,0,0,0.071393604352,0.159676290905,0.174973871323,0.0,0.0,0.0,0.0,3,3.358420472,8.80663771,2,2,H15_CORE_0600_2200,true
P2_2554913ee81abaf5,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200,true
P2_25767deb38bce4ce,hybrid_interlined,15,CORE_0600_2200,360,1320,6,True,0.0,2,0,221,0,221,0.084909370269,0.187619352228,0.235518345801,0.0,0.0,0.0,0.0,1,5.421742319,12.855524025,2,2,H15_CORE_0600_2200,true
P2_2576a67ead695561,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H15_CORE_0600_2200,false
P2_25864bf2680e3c7a,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200,true
P2_26bb99c1ed0130d9,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_271863e0003d6814,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200,true
P2_272eda5518ba6c59,scheduled_extensions,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,134,0,134,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H15_CORE_0600_2200,true
P2_275e017253025199,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200,true
P2_283ca382fd8041f9,single_compact_loop,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,0,217,217,0.05516616002,0.149040987172,0.177632027558,0.0,0.0,0.0,0.0,3,6.271604314,15.28715431,1,2,H15_CORE_0600_2200,false
P2_28527a161c0431df,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200,true
P2_2865ef25df95f87f,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H15_CORE_0600_2200,false
P2_28e222d49119aa33,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_28e3bf9a77ed550d,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200,true
P2_28ee473cb788c76c,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200,true
P2_29ad16174b1ffe33,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200,true
P2_2a8acc1301199ff8,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200,true
P2_2bf39fe1dd081930,single_compact_loop,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,356,0,356,0.070965656614,0.154943151142,0.196652197246,0.0,0.0,0.0,0.0,0,5.779727838,9.431179251,1,2,H15_CORE_0600_2200,false
P2_2c081f11a917666d,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200,true
P2_2c57f8ac1c66b319,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200,true
P2_2c9151187f577495,scheduled_extensions,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,134,0,134,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H15_CORE_0600_2200,true
P2_2cda85b1e0ab4185,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200,true
P2_2d6062c218eaa793,scheduled_extensions,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,134,0,134,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H15_CORE_0600_2200,true
P2_2d6f1a96753e25ac,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200,true
P2_2dc98af518500e38,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200,true
P2_2dd1ca8b696abccf,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200,true
P2_2df02ea6697f4d7e,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200,true
P2_2df9cbebe616022d,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H15_CORE_0600_2200,false
P2_2e602e328bcc0bc2,blank_slate,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,356,0,356,0.070965656614,0.154943151142,0.196652197246,0.0,0.0,0.0,0.0,0,5.779727838,9.431179251,1,2,H15_CORE_0600_2200,false
P2_2e7c5b6a068e2602,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H15_CORE_0600_2200,false
P2_2f9d7db1171e7262,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200,true
P2_3058c75ede542cb2,single_compact_loop,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,221,0,221,0.077922907049,0.197092455187,0.253408341817,0.0,0.0,0.0,0.0,0,6.155031649,10.562667935,1,2,H15_CORE_0600_2200,true
P2_317c9a655b124eb6,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_32252ba5c59673c6,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_333ab4d89af6ae18,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200,true
P2_333c2c2d4b4220cf,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H15_CORE_0600_2200,false
P2_3390b332597f923f,hybrid_interlined,15,CORE_0600_2200,360,1320,6,True,0.0,2,0,221,0,221,0.081409006956,0.213911418102,0.243864050054,0.0,0.0,0.0,0.0,1,4.945825908,10.187855617,2,2,H15_CORE_0600_2200,true
P2_339672cd8aaea24f,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H15_CORE_0600_2200,false
P2_3438cd0daaf7ef77,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H15_CORE_0600_2200,false
P2_3464463ff4d085ed,single_compact_loop,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.079750420794,0.167678403918,0.20541398232,0.0,0.0,0.0,0.0,1,4.048218538,7.59276373,1,2,H15_CORE_0600_2200,true
P2_346d4093d0febddc,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200,true
P2_354da319c4603578,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200,true
P2_36030155cbb0f213,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_3648fe9e0f4eb697,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200,true
P2_36a8b13cf2180e7c,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200,true
P2_374a4bdd15f39f73,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,3,True,0.0,2,0,356,0,356,0.072177540993,0.134635985867,0.176833266055,0.0,0.0,0.0,0.0,1,6.302660786,11.683292884,2,2,H15_CORE_0600_2200,false
P2_382339146b8b1439,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H15_CORE_0600_2200,false
P2_384e2187047c63de,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200,true
P2_384f465315932f06,single_compact_loop,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.066801065591,0.125790875033,0.168044538947,0.0,0.0,0.0,0.0,2,3.087959815,7.731416574,1,2,H15_CORE_0600_2200,false
P2_387060b24beb3614,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H15_CORE_0600_2200,false
P2_39307c0efd0b2622,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200,true
P2_3932cf3be3096af6,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200,true
P2_395944987d5a99bc,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200,true
P2_39f0d34fc5a1101d,short_turn_overlay,15,CORE_0600_2200,360,1320,6,True,0.0,2,0,0,0,0,0.062827789244,0.138693609348,0.183831649395,0.0,0.0,0.0,0.0,2,2.808982905,7.4372343,2,2,H15_CORE_0600_2200,true
P2_39fdaa24b3517ff9,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200,true
P2_3a2d7e699822aa3c,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200,true
P2_3a9c8e802d07a919,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200,true
P2_3acbebf5389ec8e8,scheduled_extensions,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,134,0,134,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H15_CORE_0600_2200,true
P2_3b2fc843810e0b5c,multiple_short_radials,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200,true
P2_3d015571596fa24e,single_compact_loop,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.053717137723,0.157969892058,0.205046174247,0.0,0.0,0.0,0.0,2,3.849749723,10.150160908,1,2,H15_CORE_0600_2200,true
P2_3d110befe0bda5e7,single_compact_loop,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,490,0,490,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,0.0,1,5.699126388,10.510258833,1,2,H15_CORE_0600_2200,false
P2_3d61cecc053c5af4,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200,true
P2_3d90da0fdfcccaab,hybrid_interlined,15,CORE_0600_2200,360,1320,6,True,0.0,2,0,0,217,217,0.04728270757,0.111507762329,0.148427228521,0.0,0.0,0.0,0.0,1,5.270590806,12.676608819,2,2,H15_CORE_0600_2200,false
P2_3daaef618c8f855e,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H15_CORE_0600_2200,false
P2_3dab41b62577d8a0,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_3ddcd17d4652d63e,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200,true
P2_3e114ce9c21b74f5,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200,true
P2_3e1b18ff30761326,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200,true
P2_3e6619d8e7ff9abd,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200,true
P2_3e8e2810871094ef,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H15_CORE_0600_2200,true
P2_3edc18bf32617dc1,hybrid_interlined,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,0,0,0,0.059675464584,0.136705343328,0.17679240448,0.0,0.0,0.0,0.0,1,3.404506762,8.644838333,2,2,H15_CORE_0600_2200,true
P2_401e4ea57162db71,hybrid_interlined,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,0,0,0,0.05981588606,0.134315712241,0.161453038602,0.0,0.0,0.0,0.0,1,2.82687926,6.860398402,2,2,H15_CORE_0600_2200,true
P2_406bbf9f0b24fec6,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200,true
P2_40b910c7a8f7f0fa,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200,true
P2_40d9e28714a04636,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200,true
P2_40eee7a7cf8d1b04,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H15_CORE_0600_2200,true
P2_416142cc56452bc4,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_4180cc04dcc447ac,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200,true
P2_418b2522b82a1848,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H15_CORE_0600_2200,true
P2_42113e2beeab5800,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200,true
P2_423a3578d413ecac,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_424945a2b9839620,single_compact_loop,15,CORE_0600_2200,360,1320,3,True,0.0,1,0,356,0,356,0.07253908628,0.13419050612,0.174476650067,0.0,0.0,0.0,0.0,1,5.771718277,10.125291627,1,2,H15_CORE_0600_2200,false
P2_42ed16e2eed3b0af,multiple_short_radials,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H15_CORE_0600_2200,false
P2_4327183a8760fa32,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200,true
P2_433756c4d6168372,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,221,0,221,0.065536731226,0.160637803851,0.219194081859,0.0,0.0,0.0,0.0,1,4.489255737,10.455703255,2,2,H15_CORE_0600_2200,true
P2_434608f909f18271,hybrid_interlined,15,CORE_0600_2200,360,1320,3,True,0.0,2,0,356,0,356,0.072177540993,0.134635985867,0.176833266055,0.0,0.0,0.0,0.0,1,6.302660786,11.683292884,2,2,H15_CORE_0600_2200,false
P2_4353636864d21af2,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200,true
P2_435ee4cd1b5454a9,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200,true
P2_43f3f77e28e68c0d,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200,true
P2_44462de87a0f43bc,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200,true
P2_448137bf422adfc4,two_radial_out_and_back_feeders,15,CORE_0600_2200,360,1320,9,True,0.0,2,0,0,0,0,0.059675464584,0.136705343328,0.17679240448,0.0,0.0,0.0,0.0,1,3.404506762,8.644838333,2,2,H15_CORE_0600_2200,true
P2_44c700e682514826,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H15_CORE_0600_2200,true
P2_44e92c023540cb58,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_456d5e6cbd54ee2a,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H15_CORE_0600_2200,true
P2_457ab82317cc7d42,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H15_CORE_0600_2200,true
P2_457cb86820fc8749,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H15_CORE_0600_2200,true
P2_45d29fbed5feb60c,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H15_CORE_0600_2200,false
P2_45ebfe38aa62aceb,scheduled_extensions,15,CORE_0600_2200,360,1320,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H15_CORE_0600_2200,true
