pair_id,source_routing_terminal_id,target_routing_terminal_id,source_stop_place_id,target_stop_place_id,source_graph_node_id,target_graph_node_id,status,failure_reason,corridor_count,certified_shortest_present,certified_shortest_physical_loopless,certified_reference_turn_legal,certified_edge_sequence_matches_rt017,certified_runtime_delta_vs_rt017_min,certified_distance_delta_vs_rt017_m,generation_paths_examined,generation_rounds_attempted,ksp_fallback_used,generator_contract,completeness_claim,graph_epoch_id,gate_d_route_found
DIR_PAIR_297AFD92C23E81DC,FROZEN::300782,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300782,ASF::VACCAREZZA_CARTELLO_PAESE,n:529070.45:5065704.08,n:533924.18:5064904.08,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_9296835D1CAD1AAA,FROZEN::300782,FROZEN::100005,FROZEN::300782,FROZEN::100005,n:529070.45:5065704.08,n:532851.78:5064657.22,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_B7F24D8059663F2F,FROZEN::300782,FROZEN::300063,FROZEN::300782,FROZEN::300063,n:529070.45:5065704.08,n:534678.16:5065404.73,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_FBD784472E888B95,FROZEN::300782,FROZEN::300086,FROZEN::300782,FROZEN::300086,n:529070.45:5065704.08,n:532908.34:5065306.79,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_963011E546A41302,FROZEN::300782,FROZEN::300398,FROZEN::300782,FROZEN::300398,n:529070.45:5065704.08,n:533292.19:5064957.79,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_926E06BDD564587C,FROZEN::300782,FROZEN::300487,FROZEN::300782,FROZEN::300487,n:529070.45:5065704.08,n:533212.76:5064666.32,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_5CC55C02019724D9,FROZEN::300782,FROZEN::300527,FROZEN::300782,FROZEN::300527,n:529070.45:5065704.08,n:532936.37:5065399.23,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_82DD1922E1D2B48E,FROZEN::300782,FROZEN::300634,FROZEN::300782,FROZEN::300634,n:529070.45:5065704.08,n:532499.08:5064091.41,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,8,7,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_DB31D22E5FA0AEE2,FROZEN::300782,FROZEN::300743,FROZEN::300782,FROZEN::300743,n:529070.45:5065704.08,n:534316.06:5063448.92,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_538C3D1320DB7675,FROZEN::300782,FROZEN::300805,FROZEN::300782,FROZEN::300805,n:529070.45:5065704.08,n:529432.61:5065522.14,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_8566F4E6628188D2,FROZEN::300782,FROZEN::300873,FROZEN::300782,FROZEN::300873,n:529070.45:5065704.08,n:528613.81:5066189.00,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_D0F52B5D6F7A419D,FROZEN::300782,FROZEN::300879,FROZEN::300782,FROZEN::300879,n:529070.45:5065704.08,n:528369.47:5065199.46,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_6C7A018711263781,FROZEN::300782,FROZEN::300956,FROZEN::300782,FROZEN::300956,n:529070.45:5065704.08,n:532637.53:5064842.40,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_6FE58530835D70AA,FROZEN::300782,FROZEN::L00407,FROZEN::300782,FROZEN::L00407,n:529070.45:5065704.08,n:531469.30:5064033.74,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_462B778D534B719F,FROZEN::300782,MANUAL::CALCO_SCAGNELLO,FROZEN::300782,MANUAL::CALCO_SCAGNELLO,n:529070.45:5065704.08,n:531765.58:5062675.56,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_572AC0F71041E0F3,FROZEN::300805,ASF::ARLATE_BIVIO_PER_IL_PAESE,FROZEN::300805,ASF::ARLATE_BIVIO_PER_IL_PAESE,n:529432.61:5065522.14,n:534549.56:5063427.02,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_1C0EC105198BE092,FROZEN::300805,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300805,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,n:529432.61:5065522.14,n:532842.42:5064426.53,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,9,8,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_44DB3844A3B16419,FROZEN::300805,ASF::ARLATE_CANTINA_PIROVANO,FROZEN::300805,ASF::ARLATE_CANTINA_PIROVANO,n:529432.61:5065522.14,n:533967.82:5063859.74,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,9,8,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_8A97100C751E4024,FROZEN::300805,ASF::BEVERATE_CARTELLO_PAESE,FROZEN::300805,ASF::BEVERATE_CARTELLO_PAESE,n:529432.61:5065522.14,n:533188.78:5064580.99,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_FA210FAA300EEC93,FROZEN::300805,ASF::BRIVIO_BAR_CRISTALLO,FROZEN::300805,ASF::BRIVIO_BAR_CRISTALLO,n:529432.61:5065522.14,n:534184.20:5065526.96,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_7CCBBCC5F7029630,FROZEN::300805,ASF::BRIVIO_VIA_COMO_PENSILINA,FROZEN::300805,ASF::BRIVIO_VIA_COMO_PENSILINA,n:529432.61:5065522.14,n:534685.94:5065520.58,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_372AA272D7DDCF1A,FROZEN::300805,ASF::CALCO_LARGO_POMEA,FROZEN::300805,ASF::CALCO_LARGO_POMEA,n:529432.61:5065522.14,n:532307.89:5063449.27,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_263C7B3B469FBA6D,FROZEN::300805,ASF::CALCO_VIA_GARIBALDI,FROZEN::300805,ASF::CALCO_VIA_GARIBALDI,n:529432.61:5065522.14,n:531909.01:5063573.49,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_7A066A0B4BF55992,FROZEN::300805,ASF::IMBERSAGO_LOCALITA_CAZZULINO,FROZEN::300805,ASF::IMBERSAGO_LOCALITA_CAZZULINO,n:529432.61:5065522.14,n:534603.14:5062862.41,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_829B649F2F60F89E,FROZEN::300805,ASF::OLGIATE_MOLGORA_SCARPONE,FROZEN::300805,ASF::OLGIATE_MOLGORA_SCARPONE,n:529432.61:5065522.14,n:530344.40:5064262.68,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_918713D2CA71F414,FROZEN::300805,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,FROZEN::300805,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,n:529432.61:5065522.14,n:530415.35:5064323.47,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_4F4957E7790126A1,FROZEN::300805,ASF::OLGIATE_MOLGORA_VIA_STATALE,FROZEN::300805,ASF::OLGIATE_MOLGORA_VIA_STATALE,n:529432.61:5065522.14,n:531145.24:5063989.14,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_A7B9C82BFE16E1F5,FROZEN::300805,ASF::PEREGO_VIA_STATALE_79,FROZEN::300805,ASF::PEREGO_VIA_STATALE_79,n:529432.61:5065522.14,n:528194.22:5065073.20,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_B515237C753BA77C,FROZEN::300805,ASF::ROVAGNATE_FRAZIONE_ALDUNO,FROZEN::300805,ASF::ROVAGNATE_FRAZIONE_ALDUNO,n:529432.61:5065522.14,n:529748.77:5064659.61,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,5,4,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_0A56DD32B276C671,FROZEN::300805,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,FROZEN::300805,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,n:529432.61:5065522.14,n:528782.93:5064911.12,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_1C16CFB44A90ADEC,FROZEN::300805,ASF::ROVAGNATE_STRADA_STATALE_AGIP,FROZEN::300805,ASF::ROVAGNATE_STRADA_STATALE_AGIP,n:529432.61:5065522.14,n:529135.04:5064918.23,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_5E88EA4F06A19FC9,FROZEN::300805,ASF::SANTA_MARIA_HOE_VIA_COMO,FROZEN::300805,ASF::SANTA_MARIA_HOE_VIA_COMO,n:529432.61:5065522.14,n:529138.47:5065631.58,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_18D83A46F2C2501A,FROZEN::300805,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,FROZEN::300805,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,n:529432.61:5065522.14,n:529606.17:5065364.68,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_EA189C93E1961C4E,FROZEN::300805,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,FROZEN::300805,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,n:529432.61:5065522.14,n:530166.34:5065037.27,PASS_ROUTED_CORRIDOR_POOL,,2,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_F9B38F0057C443FE,FROZEN::300805,ASF::VACCAREZZA_CARTELLO_PAESE,FROZEN::300805,ASF::VACCAREZZA_CARTELLO_PAESE,n:529432.61:5065522.14,n:533924.18:5064904.08,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_1674315EF0D1A9A7,FROZEN::300805,FROZEN::100005,FROZEN::300805,FROZEN::100005,n:529432.61:5065522.14,n:532851.78:5064657.22,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,5,4,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_E23A73D4F2C7B14B,FROZEN::300805,FROZEN::300063,FROZEN::300805,FROZEN::300063,n:529432.61:5065522.14,n:534678.16:5065404.73,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_4E9E3387C54F3061,FROZEN::300805,FROZEN::300086,FROZEN::300805,FROZEN::300086,n:529432.61:5065522.14,n:532908.34:5065306.79,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,5,4,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_9DAFE24E94E0029B,FROZEN::300805,FROZEN::300398,FROZEN::300805,FROZEN::300398,n:529432.61:5065522.14,n:533292.19:5064957.79,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_EE8878154EF3A2B3,FROZEN::300805,FROZEN::300487,FROZEN::300805,FROZEN::300487,n:529432.61:5065522.14,n:533212.76:5064666.32,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_82EDAF5FC76B68A7,FROZEN::300805,FROZEN::300527,FROZEN::300805,FROZEN::300527,n:529432.61:5065522.14,n:532936.37:5065399.23,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,5,4,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_0F3F753CD21816B4,FROZEN::300805,FROZEN::300634,FROZEN::300805,FROZEN::300634,n:529432.61:5065522.14,n:532499.08:5064091.41,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_51B1DA9FD8927B11,FROZEN::300805,FROZEN::300743,FROZEN::300805,FROZEN::300743,n:529432.61:5065522.14,n:534316.06:5063448.92,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,5,4,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_6BF351600C4EAA4B,FROZEN::300805,FROZEN::300782,FROZEN::300805,FROZEN::300782,n:529432.61:5065522.14,n:529070.45:5065704.08,PASS_ROUTED_CORRIDOR_POOL,,1,True,True,True,True,0.0,0.0,11,10,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_99A94AB072D0F3B1,FROZEN::300805,FROZEN::300873,FROZEN::300805,FROZEN::300873,n:529432.61:5065522.14,n:528613.81:5066189.00,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,9,8,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_08C93E886DB5CEFE,FROZEN::300805,FROZEN::300879,FROZEN::300805,FROZEN::300879,n:529432.61:5065522.14,n:528369.47:5065199.46,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_5D28EFD9FA55A0F1,FROZEN::300805,FROZEN::300956,FROZEN::300805,FROZEN::300956,n:529432.61:5065522.14,n:532637.53:5064842.40,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,5,4,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_07A5A11B79DBAA39,FROZEN::300805,FROZEN::L00407,FROZEN::300805,FROZEN::L00407,n:529432.61:5065522.14,n:531469.30:5064033.74,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_376BD2D4068298A7,FROZEN::300805,MANUAL::CALCO_SCAGNELLO,FROZEN::300805,MANUAL::CALCO_SCAGNELLO,n:529432.61:5065522.14,n:531765.58:5062675.56,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_73D7FDA90AAABE92,FROZEN::300873,ASF::ARLATE_BIVIO_PER_IL_PAESE,FROZEN::300873,ASF::ARLATE_BIVIO_PER_IL_PAESE,n:528613.81:5066189.00,n:534549.56:5063427.02,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_89717B32FCFB5B2C,FROZEN::300873,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,FROZEN::300873,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,n:528613.81:5066189.00,n:532842.42:5064426.53,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_7A053C6DEF2C9EB7,FROZEN::300873,ASF::ARLATE_CANTINA_PIROVANO,FROZEN::300873,ASF::ARLATE_CANTINA_PIROVANO,n:528613.81:5066189.00,n:533967.82:5063859.74,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_2FE0C1180CBE875A,FROZEN::300873,ASF::BEVERATE_CARTELLO_PAESE,FROZEN::300873,ASF::BEVERATE_CARTELLO_PAESE,n:528613.81:5066189.00,n:533188.78:5064580.99,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_630347793BA08240,FROZEN::300873,ASF::BRIVIO_BAR_CRISTALLO,FROZEN::300873,ASF::BRIVIO_BAR_CRISTALLO,n:528613.81:5066189.00,n:534184.20:5065526.96,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_28075477A2E809C3,FROZEN::300873,ASF::BRIVIO_VIA_COMO_PENSILINA,FROZEN::300873,ASF::BRIVIO_VIA_COMO_PENSILINA,n:528613.81:5066189.00,n:534685.94:5065520.58,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,3,2,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_B0400B54FB158AA8,FROZEN::300873,ASF::CALCO_LARGO_POMEA,FROZEN::300873,ASF::CALCO_LARGO_POMEA,n:528613.81:5066189.00,n:532307.89:5063449.27,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
DIR_PAIR_C71F3AF39AFA103A,FROZEN::300873,ASF::CALCO_VIA_GARIBALDI,FROZEN::300873,ASF::CALCO_VIA_GARIBALDI,n:528613.81:5066189.00,n:531909.01:5063573.49,PASS_ROUTED_CORRIDOR_POOL,,3,True,True,True,True,0.0,0.0,4,3,False,ALTERNATIVE_POOL_NOT_NETWORK_RECOMMENDATION,NO_K_SHORTEST_COMPLETENESS_CLAIM,RT017::2026-09-05T13:45:50Z::466f562f95805cb1,True
