pair_id,source_routing_terminal_id,target_routing_terminal_id,reverse_pair_id,scope
DIR_PAIR_7CF3F29B5EBEC80A,FROZEN::300527,FROZEN::300956,DIR_PAIR_F0C066D3CA4EB35D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A2B9AAAED885DE3F,FROZEN::300527,FROZEN::L00407,DIR_PAIR_CE8396DE596BC62D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_AE2CC84A265BF995,FROZEN::300527,MANUAL::CALCO_SCAGNELLO,DIR_PAIR_627F113A11C1640A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D92EF49CE38F1BBD,FROZEN::300634,ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_A3545AAEFACA3B24,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A8AC8568A28790D2,FROZEN::300634,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_BB09FB433087D1DE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A4FDECB798ADC358,FROZEN::300634,ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_5FD12B2584C90A90,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_71D3BD444F80801D,FROZEN::300634,ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_D4745704AADFCD0B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A89642853DBF6613,FROZEN::300634,ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_6A0DF3BA495060BA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BF1B21DD18C1ABDD,FROZEN::300634,ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_F65F981FD20A3144,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9256E927DEB695AC,FROZEN::300634,ASF::CALCO_LARGO_POMEA,DIR_PAIR_12BCE30C3C1494C8,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D1FF59E24ADC327C,FROZEN::300634,ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_5AE4836344111DB5,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4DFD63F807F6C89D,FROZEN::300634,ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_935BE2A42B836A92,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C6A89190F5FD5204,FROZEN::300634,ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_E5E20EA3C6B87981,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_83FD4ACABECD94C7,FROZEN::300634,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_05D2D9DE272AF7BD,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A41D44E353A318B8,FROZEN::300634,ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_9580E8836CC6568F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D985D7763BD6768A,FROZEN::300634,ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_4F40F8B23CA2618C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D4B296B748206065,FROZEN::300634,ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_CE50FCE62DA6967B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_96DF2BA7FDA0636B,FROZEN::300634,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_EB5619E0C94DF35A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_133FC9C65EC86C51,FROZEN::300634,ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_B3553E60357AEEAC,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1F2C4EB17303A1DD,FROZEN::300634,ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_639A3183781FFD28,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_FAF643EA1B47A09B,FROZEN::300634,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_BE4939E2F25B1C22,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B999E174940C2D22,FROZEN::300634,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_259AFE1233537886,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C57F648BE859DFDD,FROZEN::300634,ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_8D2F9ECE24B37A80,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_73C344E64B33EDE6,FROZEN::300634,FROZEN::100005,DIR_PAIR_2A5886517E2B1CD0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A201FA0730170EAC,FROZEN::300634,FROZEN::300063,DIR_PAIR_7459885639C73E14,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_245F9BFA9F36CA7D,FROZEN::300634,FROZEN::300086,DIR_PAIR_2B1F600ACF962076,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0C6F904056681E2A,FROZEN::300634,FROZEN::300398,DIR_PAIR_1EAB7AA969BF6CF9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C5AB3E09AD5C732B,FROZEN::300634,FROZEN::300487,DIR_PAIR_5AFB9EE67CEE5CD6,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_660A2CBEAAB156F5,FROZEN::300634,FROZEN::300527,DIR_PAIR_8FA9F2CBF50F61CB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B1F4EC2F66F64952,FROZEN::300634,FROZEN::300743,DIR_PAIR_010464A16B6D9CE0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_85BABFBB63DCEE0C,FROZEN::300634,FROZEN::300782,DIR_PAIR_82DD1922E1D2B48E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6249E8166EC8B9A9,FROZEN::300634,FROZEN::300805,DIR_PAIR_0F3F753CD21816B4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D1C51D0C7473D43A,FROZEN::300634,FROZEN::300873,DIR_PAIR_3D18FB233369865F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_84832CC00AB150CA,FROZEN::300634,FROZEN::300879,DIR_PAIR_A082548FF4C0E7C1,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3D063239EFA16A51,FROZEN::300634,FROZEN::300956,DIR_PAIR_64BCB2882AB26A7E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_7FC3E4268E3A8CE4,FROZEN::300634,FROZEN::L00407,DIR_PAIR_6412531111FDC2E5,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9BD69F272BC034D2,FROZEN::300634,MANUAL::CALCO_SCAGNELLO,DIR_PAIR_27EEAA2AA9F5CBF4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9016AAD958DC7606,FROZEN::300743,ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_417392EBEF010A2B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C139F2BFA1F5E673,FROZEN::300743,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_B1AC27BF5AA33BA7,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EFA171607FA08F60,FROZEN::300743,ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_5847E47B79685B82,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_675CADC61692DBC7,FROZEN::300743,ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_50E267C1038036BB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9B5BF4D28BA4A7A1,FROZEN::300743,ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_995ECEC10E9DADA1,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2F44C75B350544E4,FROZEN::300743,ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_51E959BACC5778CA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4B00601BC9ADCC96,FROZEN::300743,ASF::CALCO_LARGO_POMEA,DIR_PAIR_DB65A803825B2B1D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_0B8E656AE288AE43,FROZEN::300743,ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_A0C7623DA4D13883,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8704A5EA4740FE94,FROZEN::300743,ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_6C7FDD38FCC68E80,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2F7B9A48969BBA2F,FROZEN::300743,ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_021B55E9F136114E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EE8F3FC788137536,FROZEN::300743,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_384DFE5A7229C6E4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D8CC77B268357A20,FROZEN::300743,ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_711AAE755BEE1DBD,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5B258A4CA6E80418,FROZEN::300743,ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_78A6ED3291DD07BF,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_7F99B332F7E1FF69,FROZEN::300743,ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_E7844D36195BBC3A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_32E0A81E4DD0BDD2,FROZEN::300743,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_EF6D58318AA772C5,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A83ECC664467C54D,FROZEN::300743,ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_D0482CE08284C86C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4A5F6A034175930F,FROZEN::300743,ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_C90B524A30C26A0D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D7174F22C14757A0,FROZEN::300743,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_1B41069F37971633,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E10B6005D8476BA2,FROZEN::300743,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_159DA1D4045B4F1F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_FBA1578DF29E225F,FROZEN::300743,ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_E0A7326E0CB516F2,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8A8475E67B70F533,FROZEN::300743,FROZEN::100005,DIR_PAIR_CC8EAC36DA008DF1,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_EA38ADC7C17DD919,FROZEN::300743,FROZEN::300063,DIR_PAIR_321FF40922A6190A,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_2AC7E1F8D007F2A2,FROZEN::300743,FROZEN::300086,DIR_PAIR_20FBD0052EE4A5B5,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5131D924391632E4,FROZEN::300743,FROZEN::300398,DIR_PAIR_7D938C4CA94C33F9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3D78F4EF9147E0B8,FROZEN::300743,FROZEN::300487,DIR_PAIR_8C43D79E9B554796,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5B7E7A1F67BE01BF,FROZEN::300743,FROZEN::300527,DIR_PAIR_56EFFDBDEBBA911E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_010464A16B6D9CE0,FROZEN::300743,FROZEN::300634,DIR_PAIR_B1F4EC2F66F64952,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4EEDCFC1B604F085,FROZEN::300743,FROZEN::300782,DIR_PAIR_DB31D22E5FA0AEE2,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D41D3959A06AB71D,FROZEN::300743,FROZEN::300805,DIR_PAIR_51B1DA9FD8927B11,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BB3E371CA85313B0,FROZEN::300743,FROZEN::300873,DIR_PAIR_1F3A308B8CA77495,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BDC193121F3152DF,FROZEN::300743,FROZEN::300879,DIR_PAIR_DE3CB468F2FB0233,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_F2771261B58E1D6C,FROZEN::300743,FROZEN::300956,DIR_PAIR_BEBBC6E599220BE0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8A1336864031615E,FROZEN::300743,FROZEN::L00407,DIR_PAIR_DF4E80A5AF936B62,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B9255452A2BC889A,FROZEN::300743,MANUAL::CALCO_SCAGNELLO,DIR_PAIR_E4EFD49AE76445C9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_3E444244C62A63D4,FROZEN::300782,ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_FC3CA976FE75B69D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_23E1AC583C74AECA,FROZEN::300782,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_A1C949FD697AD036,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4FE2C3C04B3F724F,FROZEN::300782,ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_53CA8BAE53F949AB,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_78040D9D72BF84E5,FROZEN::300782,ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_D53A5B79A2E94C8F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_275E08CFCFDD93B0,FROZEN::300782,ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_65C92ED5849F9544,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_FF09CBCC1468D529,FROZEN::300782,ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_425991842B62079B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A111172F3AB09FD7,FROZEN::300782,ASF::CALCO_LARGO_POMEA,DIR_PAIR_EF8383E265BCE8BC,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D9A946F486B797FC,FROZEN::300782,ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_B2247ECA9127F02D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1FB3B776DFF9CC49,FROZEN::300782,ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_D2FBF75A586E2D15,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_29FF651B73F26A49,FROZEN::300782,ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_6B6A5FD0745324D1,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_E8FB9D516A8297FF,FROZEN::300782,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_4DAEDD6886126F79,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BF185237C987F0D4,FROZEN::300782,ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_40F075BD67756E68,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DFB54970C6837FCD,FROZEN::300782,ASF::PEREGO_VIA_STATALE_79,DIR_PAIR_F6154DB3888B32EE,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8608F9978C632E35,FROZEN::300782,ASF::ROVAGNATE_FRAZIONE_ALDUNO,DIR_PAIR_5EF08B591EEC053F,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5AD181D827F915FE,FROZEN::300782,ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,DIR_PAIR_1AE3EC1BC9A635D0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_A4419FC01B644FA5,FROZEN::300782,ASF::ROVAGNATE_STRADA_STATALE_AGIP,DIR_PAIR_2B23A2EA05D28271,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_BD4547E5B5041485,FROZEN::300782,ASF::SANTA_MARIA_HOE_VIA_COMO,DIR_PAIR_97BFA888D30DA1D8,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_C13A31CEC27DB5BE,FROZEN::300782,ASF::SANTA_MARIA_HOE_VIA_GIOVANNI_XXIII,DIR_PAIR_F0E2347E9AFECADF,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_10747CC4467FFBA6,FROZEN::300782,ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO,DIR_PAIR_383954E8B2588688,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_297AFD92C23E81DC,FROZEN::300782,ASF::VACCAREZZA_CARTELLO_PAESE,DIR_PAIR_4C235AA814BD5312,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_9296835D1CAD1AAA,FROZEN::300782,FROZEN::100005,DIR_PAIR_ABFACC3E55FCCE73,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_B7F24D8059663F2F,FROZEN::300782,FROZEN::300063,DIR_PAIR_6FD945F2C4601364,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_FBD784472E888B95,FROZEN::300782,FROZEN::300086,DIR_PAIR_D0B0945581C4EF93,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_963011E546A41302,FROZEN::300782,FROZEN::300398,DIR_PAIR_021BDA85DAFDDDE4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_926E06BDD564587C,FROZEN::300782,FROZEN::300487,DIR_PAIR_D1B6EDCE4177F049,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_5CC55C02019724D9,FROZEN::300782,FROZEN::300527,DIR_PAIR_52BAE637F5038246,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_82DD1922E1D2B48E,FROZEN::300782,FROZEN::300634,DIR_PAIR_85BABFBB63DCEE0C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_DB31D22E5FA0AEE2,FROZEN::300782,FROZEN::300743,DIR_PAIR_4EEDCFC1B604F085,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_538C3D1320DB7675,FROZEN::300782,FROZEN::300805,DIR_PAIR_6BF351600C4EAA4B,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8566F4E6628188D2,FROZEN::300782,FROZEN::300873,DIR_PAIR_51F47669FAE784E3,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_D0F52B5D6F7A419D,FROZEN::300782,FROZEN::300879,DIR_PAIR_5303B58E385E8333,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6C7A018711263781,FROZEN::300782,FROZEN::300956,DIR_PAIR_CA185EA4DD19B6C0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_6FE58530835D70AA,FROZEN::300782,FROZEN::L00407,DIR_PAIR_8F2B39CEBF811742,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_462B778D534B719F,FROZEN::300782,MANUAL::CALCO_SCAGNELLO,DIR_PAIR_9CCAB344E715F8F9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_572AC0F71041E0F3,FROZEN::300805,ASF::ARLATE_BIVIO_PER_IL_PAESE,DIR_PAIR_837E38FED957ADA4,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_1C0EC105198BE092,FROZEN::300805,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA,DIR_PAIR_93F5938CB297BB2E,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_44DB3844A3B16419,FROZEN::300805,ASF::ARLATE_CANTINA_PIROVANO,DIR_PAIR_2B993D3BB1000F2D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_8A97100C751E4024,FROZEN::300805,ASF::BEVERATE_CARTELLO_PAESE,DIR_PAIR_B846C0ADE9EF6214,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_FA210FAA300EEC93,FROZEN::300805,ASF::BRIVIO_BAR_CRISTALLO,DIR_PAIR_4F529D55969041D9,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_7CCBBCC5F7029630,FROZEN::300805,ASF::BRIVIO_VIA_COMO_PENSILINA,DIR_PAIR_9B73D67AC38B710C,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_372AA272D7DDCF1A,FROZEN::300805,ASF::CALCO_LARGO_POMEA,DIR_PAIR_991C8A056B9453BA,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_263C7B3B469FBA6D,FROZEN::300805,ASF::CALCO_VIA_GARIBALDI,DIR_PAIR_A8F046B0C798DDD0,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_7A066A0B4BF55992,FROZEN::300805,ASF::IMBERSAGO_LOCALITA_CAZZULINO,DIR_PAIR_56EE110D46D5FC71,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_829B649F2F60F89E,FROZEN::300805,ASF::OLGIATE_MOLGORA_SCARPONE,DIR_PAIR_5ED9D54F10E921CD,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_918713D2CA71F414,FROZEN::300805,ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE,DIR_PAIR_F52B16352E9F552D,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
DIR_PAIR_4F4957E7790126A1,FROZEN::300805,ASF::OLGIATE_MOLGORA_VIA_STATALE,DIR_PAIR_057FE60A74762875,COMPLETE_DIRECTED_PAIR_TEST_UNIVERSE_NOT_NETWORK_SELECTION
