route_id,runtime_archetype_id,roles,public_runtime_min,cycle_runtime_min,rail_to_bus_passenger_supported,bus_to_rail_passenger_supported,roundtrip_passenger_supported,passenger_support_class,support_evidence_status,passenger_demand_assigned_to_route,passenger_utility_calculated
R2_0091b21b36ecf9cecec4,RT2_b94ea94e21b0f0c1b613,PUBLIC,13.826033907,23.383823556,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_0096d40446b354750e8c,RT2_635bd960a8ffec9a5149,PUBLIC,51.805118644,51.805118644,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_0097241e92e534948d3b,RT2_e358cad3a28b70419b64,PUBLIC,23.767575528,28.524375876,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_0099c896592360f8502d,RT2_461422b280a66d8f8b63,PUBLIC,8.350000962,8.350000962,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_009a0dbbcdbea5a54318,RT2_7beec4d41d4305b347b0,PUBLIC,39.242192800,39.242192800,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_009d67f630dc5d4889e6,RT2_7e77d213b708b9452d48,EXTENSION,29.253735685,29.253735685,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_009d9f3a8fa4113f062a,RT2_2a59af984a742a1c4a7c,PUBLIC,29.118266689,29.118266689,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_009e3fd9da7c5716dcac,RT2_de8eb50c8ca32b78ee9b,PUBLIC,19.942639725,19.942639725,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_009fec9fb81a28c5a465,RT2_6ec63c3e48ef5c923676,PUBLIC,14.756957294,22.920974401,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00a19242895c3c7f9434,RT2_690e39c7eb7a9bea5326,PUBLIC,17.599232366,21.712623771,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00a3c881bbbf76242bd9,RT2_6ab9131d33e6dca6849e,PUBLIC,34.862749218,34.862749218,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00a78e9b0f91b3ea1469,RT2_eb83aee7aaa695894c73,PUBLIC,8.097254883,9.015571308,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00a7fc1842526ea45ddf,RT2_2ee48c92b257d2dd6e7f,PUBLIC,35.407737987,48.444536183,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00a897acffb84206b8e7,RT2_c3359d92b83857be4a95,PUBLIC,30.061283481,40.520963124,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00a8b3fbdf2728b48508,RT2_a81bcab2b4e71373edd1,PUBLIC,18.077872667,18.077872667,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00aa723c352cdee496bc,RT2_6248e30f1baef476cbe9,PUBLIC,11.229030570,19.934068402,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00abb586a96ee60051a8,RT2_31daf8e5782a46ffada4,EXTENSION,52.109333047,52.109333047,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00adf4abf10f03f83ea7,RT2_a1ef96fcd4fc36a925ac,PUBLIC,22.970489549,22.970489549,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00aea98c20092a972bd9,RT2_c73e938a207c35f21b02,PUBLIC,16.067114329,21.499937373,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00af6fa2457d00ea37ae,RT2_88bf0a18207da4c97001,EXTENSION,45.418402439,45.418402439,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00afb7beb8234c1dc060,RT2_d2c9d6c69ad14b833f45,PUBLIC,23.352735314,26.600187961,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b1f56f78f560cccf7a,RT2_dfbcc797b25b2254857c,PUBLIC,30.555562166,30.555562166,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b230ceb78a780548ce,RT2_91f76e4c7cd1fd37d53f,EXTENSION,67.336630790,67.336630790,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b24cb837115a9cf38e,RT2_23954dd1dbc8763b17fa,PUBLIC,30.995595569,30.995595569,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b2dca412ce2cbb101c,RT2_85d83ee4c1be423e78b4,PUBLIC,21.153315734,30.711105383,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b38fa26e824c6766e6,RT2_7abfed887686f331206e,PUBLIC,33.150893451,33.150893451,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b3c32433bb6bf4f996,RT2_af8236285e1c9592bc89,EXTENSION,55.558428861,55.558428861,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b435deb13ffbaebe97,RT2_0a7e5c9e6ce4050cf747,PUBLIC,10.547442338,17.758629558,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b4a0e24b492d663813,RT2_a4ea783311ffaf392053,EXTENSION,23.362618360,23.362618360,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b52ecc2d5c6dc35fe7,RT2_7b5f6e9003245357da9e,PUBLIC,24.532122871,35.293986042,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b848996ee892a604c6,RT2_dda264f7bfbe81035eb7,PUBLIC,22.484349134,30.604708131,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b903f3f76e749618c7,RT2_56ba80449a112c6ce6de,PUBLIC,45.972185761,45.972185761,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b9f15ded1ffe291cd2,RT2_3ef9003cbaf3cfccd872,PUBLIC,23.869786017,30.880245985,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00b9ff970aec82205c2a,RT2_4d60511a3d1064912d76,PUBLIC,40.692043195,40.692043195,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00ba1856c462ace6e7e8,RT2_a464f5a80c21810e4980,PUBLIC,43.377168149,43.377168149,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00ba417ca2bc04bb595a,RT2_9207065881323632a2e0,PUBLIC,43.502882647,43.502882647,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00ba52122e81517928bf,RT2_881ff643aa07b3eefbdf,PUBLIC,28.083147375,28.083147375,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00bb0a2ee61a504ac93a,RT2_0efa9b60b5fcb0dc1c09,EXTENSION,24.396414547,24.396414547,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00bb1b8b1114f82caa24,RT2_b61ce8be53448ce78d59,PUBLIC,36.812472513,36.812472513,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00bc24be3d08e355784e,RT2_2abff5d78be91996abfb,PUBLIC,36.420629486,36.420629486,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00bcd35ad38b5758be9d,RT2_992cfc2dc5c0899a0dba,PUBLIC,21.844911329,26.624930643,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00bf483c107282490e20,RT2_6d2f30f2023ddc34f60c,EXTENSION,52.402007382,52.402007382,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00bfa8eee409d5165da0,RT2_d50a9bd7c7532731d176,PUBLIC,8.823216523,11.145126934,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00c08d63860ee5254961,RT2_7eb4b0fb399e3c341c9a,PUBLIC,19.251217437,29.317321493,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00c3047bb70f6081a765,RT2_b5416f530ecbb581e91b,PUBLIC,15.851006993,15.851006993,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00c4e3b775f75e174e5d,RT2_d03d7058631c440213e7,PUBLIC,75.421301450,75.421301450,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00c4f900f70d9e9a6152,RT2_e4bd4552001655bdb347,PUBLIC,52.151529418,52.151529418,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00c514a54b352f4ed671,RT2_38d78c367aec4cb31289,PUBLIC,14.487792097,21.064259340,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00c68677809fdfe37db9,RT2_06c76fc84f5eff81af5a,PUBLIC,28.046599396,35.258229405,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00c6f8dccf7e57fd27df,RT2_5a5b416f231fadd1f833,PUBLIC,21.389084217,23.433930562,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00c86f1bb8f4c760ec26,RT2_cc6eff25072e2eaf0f87,EXTENSION,45.143793113,45.143793113,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00c90ef61e967b057046,RT2_8f9e3d02b5775f3f6523,PUBLIC,7.753869341,11.814360747,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00ca88923307ca5203a5,RT2_f31299f2dff655c599ee,PUBLIC,34.413662230,34.413662230,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00cac3ce636ec264683c,RT2_374acc4f3972081d2b2b,PUBLIC,33.925416464,33.925416464,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00cb38694787f0f8564f,RT2_cb9abd3cd8aaab41d49c,PUBLIC,12.721872172,19.946584454,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00cbf9b1e7881e3fdb36,RT2_25d368014d3ee9e2e451,PUBLIC,17.962267913,24.321611898,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00cf5d934301bce92a7b,RT2_4304b2a58737d1c2d1ff,PUBLIC,11.490504600,11.490504600,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00d2cdf567eda5962545,RT2_23cb3e6f44c083ef7de4,PUBLIC,22.037138793,28.456744497,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00d6e42f1f3d676de15b,RT2_e6dcb688981bb3d7a74c,PUBLIC,20.191677955,23.583135303,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00d846195a501be97ac9,RT2_0b08b8b0e7f8d067fbba,PUBLIC,19.107196261,26.940773953,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00d89c27d11cac200ca8,RT2_e6580d7b85dea8adbe92,EXTENSION,24.312172209,24.312172209,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00d8c80473b6ac262c96,RT2_d84eb7f716d0c2e23db5,PUBLIC,25.673558383,25.673558383,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00d8e9450b1184a19511,RT2_b1a6a1f22677ed8e0343,EXTENSION,26.210498907,26.210498907,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00d990da9305beb9ae83,RT2_eaaeb9da114e984aba5c,PUBLIC,13.846732639,21.538967416,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00d9b820de5ebf29630b,RT2_3e16e3f4b2a4df864d90,EXTENSION,48.512981398,48.512981398,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00da011b98c829485af0,RT2_c86107c1c44e36f594a4,PUBLIC,42.202079323,42.202079323,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00da27b9fc9604242aa0,RT2_753d33e0847713a2798b,PUBLIC,6.938431905,11.912118525,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00dadb1d8a54ea5c0625,RT2_ae9d51e322c406166d52,PUBLIC,27.818456973,27.818456973,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00db01796c9995c14f44,RT2_64cac54f017d13e6cdc7,PUBLIC,17.857543788,25.476760659,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00dbfab775fc6a960393,RT2_ea2c6c293ea6e03c246f,PUBLIC,11.919767901,20.803845574,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00dd376fe7474f3b8dcb,RT2_0ad4ef78bfd963d6db48,PUBLIC,11.939489453,19.599000020,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00dec11e020630351d92,RT2_a6e944b86ded8299a0f1,PUBLIC,20.533184803,20.533184803,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00df371a5c4aee80425e,RT2_6fa80452ea299769453e,PUBLIC,26.524796883,26.524796883,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00e41bd1924e1e664f18,RT2_b29668e95a5dbbf279dd,PUBLIC,21.958245732,31.828945052,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00e44ce3c03dbc94cf0c,RT2_674ea275616791b9253e,PUBLIC,49.470619143,49.470619143,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00e5b53ed7a943ed2d05,RT2_8c63f04fbe521b85b477,EXTENSION,49.164359146,49.164359146,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00e62106a59f069ef234,RT2_ce1dc5f3c896ac8024af,PUBLIC,19.263463544,26.731959562,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00e7a3fa0c7be26d0e7b,RT2_a294764d3bcf16d4ccc1,PUBLIC,26.267551682,33.095845599,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00e8ca3c8dba4a8674fb,RT2_2eeafb04eff1e599c780,PUBLIC,43.314676575,43.314676575,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00e98f1d30d91d91bac4,RT2_60b53e0d8adb50ef026f,PUBLIC,32.282420956,32.282420956,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00e9a9a7fe3a0e145725,RT2_cc2dcac0917bca3d6c5c,EXTENSION,30.012634408,30.012634408,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00ee04725b0875d0ed26,RT2_74965573a3e9cdf1feb4,EXTENSION,28.131600554,28.131600554,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00ee67f4b6d128cb39be,RT2_beb0e504f39cd7292233,PUBLIC,25.152945871,25.152945871,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00eec8c14ec0f2259fd0,RT2_eedc3fd742f7b0fdd04f,PUBLIC,20.444507972,26.818514169,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00f08b13c8c1c0189d43,RT2_aaed62d4dc167b74b588,PUBLIC,16.162838427,18.379493809,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00f0b72798bf87f835be,RT2_ef4146ae2b0f7a29964c,PUBLIC,17.128616278,20.590162896,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00f18b52400fdbdd1963,RT2_b8f7e71c3d12a187c8b8,PUBLIC,9.174791142,13.235282548,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00f2734bdcba17554647,RT2_44cc9bee1fd9dca2a7cb,PUBLIC,43.573904545,43.573904545,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00f468c348b01d34ed10,RT2_cfc2ddae673073381458,PUBLIC,28.117872578,28.117872578,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_00f46d3c29777dfc1c72,RT2_84f065cec1f153344d77,PUBLIC,54.495434959,54.495434959,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
