scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,current_lower_bound_non_regression_pass,minimum_worst_municipality_threshold_margin_vs_current_lower_bound,s8_complete_supported_route_count,s8_incomplete_supported_route_count,territorial_other_core_worker_mass_upper_bound,territorial_other_external_worker_mass_upper_bound,territorial_total_worker_mass_upper_bound_reporting_only,public_equal_pattern_set_cycle_distance_km_lower_bound,public_equal_pattern_set_cycle_runtime_min_lower_bound,public_max_single_route_cycle_runtime_min_lower_bound,public_closure_added_route_count,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_operational_unknown_distance_share_lower_bound,public_explicit_field_check_pending_count,public_distance_km,public_runtime_min,public_route_count,equivalent_metric_scenario_count,frontier_timing_key,on_reference_budget_multiblock_frontier
P2_eaabf4f5df623568,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,356,488,844,23.630868816,49.399099247,49.399099247,0,2,2,0.09852251551,0.20135902162,0.262181515974,0.0,0.0,0.0,0.0,2,23.630868816,49.399099247,1,2,H60_S8_EXTENDED_0530_2400,false
P2_eab3b197069f7918,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,356,0,356,6.40028061,11.123595904,7.246186323,0,0,2,0.070965656614,0.154943151142,0.196652197246,0.0,0.0,0.0,0.0,0,6.40028061,11.123595904,2,2,H60_S8_EXTENDED_0530_2400,true
P2_eac19a091629cdbf,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,641,35,676,27.643893588,50.056402641,28.131635348,0,4,1,0.086457986537,0.202325603882,0.279756255072,0.0,0.007264091995,0.025310778256,0.0,4,27.643893588,50.056402641,2,2,H60_S8_EXTENDED_0530_2400,false
P2_eac95c6c066e84e1,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,True,0.031914729768,2,0,116,0,116,13.282664213,29.091231874,16.493982876,2,1,2,0.07122526011,0.174694074861,0.231585936693,0.031914729768,0.060146651461,0.063137253657,0.0,1,7.905107778,19.347376521,2,2,H60_S8_EXTENDED_0530_2400,true
P2_ead13841110b59f4,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,176,4,180,27.053227698,54.899611778,29.410304987,2,1,2,0.106640967936,0.23211259499,0.272651889222,0.0,0.0,0.0,0.0,1,21.943008539,46.420638262,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ead70639f195bb7c,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,5.0341214e-05,2,0,1055,680,1735,37.130533342,72.727397852,40.123695401,0,4,4,0.142524545598,0.29540653048,0.387277632754,5.0341214e-05,0.001838235294,0.015897834464,0.0,4,37.130533342,72.727397852,2,2,H60_S8_EXTENDED_0530_2400,false
P2_eaef4d4d9dcc8ecd,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,375,370,745,24.694692768,44.896927858,22.495680478,0,3,2,0.092379302963,0.221904353058,0.310256994573,0.0,0.0,0.0,0.0,3,24.694692768,44.896927858,2,2,H60_S8_EXTENDED_0530_2400,false
P2_eaf1d0e801d219b6,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,True,0.00558467758,1,0,733,0,733,18.498741381,35.705423461,35.705423461,0,2,2,0.055435737546,0.1512263025,0.230183793776,0.00558467758,0.014483704493,0.024687174258,0.204904579881,2,18.498741381,35.705423461,1,2,H60_S8_EXTENDED_0530_2400,true
P2_eb03e7032e9ce9e5,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,0,0,0,2.156645432,5.24249741,5.24249741,0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H60_S8_EXTENDED_0530_2400,true
P2_eb155ed82fc4fc06,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,0,0,0,1.709094245,4.597510344,4.597510344,0,0,1,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H60_S8_EXTENDED_0530_2400,true
P2_eb35b4919d4cfa65,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,753,0,753,16.978507234,32.070524625,32.070524625,0,1,2,0.087347221107,0.193746849686,0.253147590425,0.0,0.0,0.007765537274,0.0,1,16.978507234,32.070524625,1,2,H60_S8_EXTENDED_0530_2400,true
P2_eb46f860b1bacb63,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,0,0,0,2.156645432,5.24249741,5.24249741,0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H60_S8_EXTENDED_0530_2400,true
P2_eb6a40bfd26fca02,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,75,0,75,21.954476129,38.57464524,23.129312307,2,0,3,0.098168149027,0.216389510114,0.286790373425,0.0,0.006505370732,0.009189912991,0.0,0,13.260722914,22.925779999,2,2,H60_S8_EXTENDED_0530_2400,true
P2_eb74eea75275552b,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,733,54,787,27.188739835,52.132909537,28.033254326,0,4,3,0.123509138639,0.273558983528,0.377533716624,0.0,0.0,0.0,0.0,4,27.188739835,52.132909537,2,2,H60_S8_EXTENDED_0530_2400,false
P2_eba4d27bd73722ca,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,True,0.033700294459,2,0,1055,0,1055,26.128625944,51.030923409,32.093122797,0,2,3,0.082106558863,0.235612570418,0.352253676309,0.033700294459,0.135516149024,0.274051753101,0.0,2,26.128625944,51.030923409,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ebb51b7f89848e46,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,0,0,0,1.54371971,4.27715696,4.27715696,0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H60_S8_EXTENDED_0530_2400,true
P2_ebc254c3166e29f4,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,5.0341214e-05,2,0,1055,680,1735,33.517630494,67.30804358,40.123695401,0,4,3,0.13113368207,0.276211078097,0.367102320423,5.0341214e-05,0.001838235294,0.015897834464,0.0,4,33.517630494,67.30804358,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ebd5ffadbcab446b,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,490,0,490,6.798178807,12.261503716,12.261503716,0,1,2,0.065792941786,0.154874093467,0.211922605731,0.0,0.0,0.0,0.0,1,6.798178807,12.261503716,1,2,H60_S8_EXTENDED_0530_2400,true
P2_ebdaaf1baa144ee0,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,True,5.0341214e-05,1,0,733,575,1308,18.169483853,33.552971384,33.552971384,0,4,0,0.051603185214,0.131734781877,0.203897683849,5.0341214e-05,5.0341214e-05,0.010743097632,0.0,4,18.169483853,33.552971384,1,2,H60_S8_EXTENDED_0530_2400,true
P2_ebdd88f2a1cd8e47,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,5.0341214e-05,2,0,1055,680,1735,25.802437911,51.28400339,27.184348179,0,4,2,0.0947375224,0.222599749932,0.304776516606,5.0341214e-05,0.001838235294,0.015897834464,0.0,4,25.802437911,51.28400339,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ebe727d3ffae26dc,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,True,0.047740710108,2,0,1055,680,1735,43.378693081,81.739644117,42.349878282,0,6,2,0.097649515995,0.256086584112,0.351219474982,0.047740710108,0.196156824748,0.268733040034,0.0,6,43.378693081,81.739644117,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ebeca863bc35c89f,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,True,0.034222283209,1,0,567,0,567,13.129829148,23.634067955,23.634067955,0,0,3,0.081179345927,0.20256526837,0.296334373215,0.034222283209,0.131290820698,0.1719969483,0.0,0,13.129829148,23.634067955,1,2,H60_S8_EXTENDED_0530_2400,true
P2_ec27c09e73849129,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,310,33,343,21.8000221,37.811425651,37.811425651,0,1,3,0.093530234175,0.219594129346,0.305528475168,0.0,0.017816214136,0.131607387804,0.0,1,21.8000221,37.811425651,1,2,H60_S8_EXTENDED_0530_2400,true
P2_ec365cff961be701,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,753,0,753,15.810332656,29.811539551,15.812531224,0,2,3,0.112204215596,0.233881459688,0.289256538033,0.0,0.0,0.0,0.0,2,15.810332656,29.811539551,2,2,H60_S8_EXTENDED_0530_2400,true
P2_ec43fa06073e0792,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,0,0,0,2.156645432,5.24249741,5.24249741,0,1,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H60_S8_EXTENDED_0530_2400,true
P2_ec4c2c24a999c1e7,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,733,54,787,27.292647097,53.748058101,35.656932625,0,4,2,0.103680811757,0.224781913944,0.293598046074,0.0,5.0341214e-05,5.0341214e-05,0.0,4,27.292647097,53.748058101,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ec51bf12aba2306e,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,310,409,719,19.986229937,36.494688805,22.495680478,0,2,2,0.072279730207,0.163829619515,0.21441447783,0.0,0.0,0.0,0.0,2,19.986229937,36.494688805,2,2,H60_S8_EXTENDED_0530_2400,true
P2_ec52f9f98680a2e2,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,0,0,0,1.798824735,4.556729121,4.556729121,0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H60_S8_EXTENDED_0530_2400,true
P2_ec6c64d6179bfc40,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,733,0,733,20.253632678,39.148602653,39.148602653,0,3,1,0.086232835205,0.216375065012,0.292632326918,0.0,0.000465712767,0.013951238382,0.0,3,20.253632678,39.148602653,1,2,H60_S8_EXTENDED_0530_2400,true
P2_ecba9ba5dbd173e0,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,375,0,375,20.030247685,36.033918353,24.099655211,0,1,4,0.106052385678,0.239004010862,0.308583530026,0.0,0.0,0.0,0.0,1,20.030247685,36.033918353,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ecd7af871c8bdfd4,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,447,0,447,7.630671021,15.254386665,10.682864707,0,2,0,0.071018503546,0.13233970123,0.17227470788,0.0,0.0,0.0,0.0,2,7.630671021,15.254386665,2,2,H60_S8_EXTENDED_0530_2400,true
P2_ece3878be9b512c0,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,0,0,0,1.798824735,4.556729121,4.556729121,0,1,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H60_S8_EXTENDED_0530_2400,true
P2_ece920537cbfb3a0,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,134,11,145,27.612829015,58.890227962,32.926999896,2,2,1,0.04940083316,0.12676472359,0.183017334895,0.0,0.003800609435,0.005068818003,0.0,2,19.886740385,45.063425351,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ecf59955f7375156,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,221,0,221,2.077214724,3.877409581,3.877409581,0,0,1,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H60_S8_EXTENDED_0530_2400,true
P2_ed1719f069b0edf2,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,753,614,1367,22.696861664,45.963189125,26.299866052,0,3,2,0.068288056481,0.165023663964,0.220441974627,0.0,0.020088235979,0.047087312348,0.0,3,22.696861664,45.963189125,2,2,H60_S8_EXTENDED_0530_2400,true
P2_ed3958cdea7d70cd,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,134,0,134,11.768591233,19.744594804,10.562667935,0,0,2,0.068897859842,0.172124806725,0.259135154709,0.0,0.017816214136,0.115619645938,0.0,0,11.768591233,19.744594804,2,2,H60_S8_EXTENDED_0530_2400,true
P2_ed4260173b675a72,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,490,0,490,7.768331553,15.081780791,10.510258833,0,2,0,0.062577310344,0.12272128952,0.164072284902,0.0,0.0,0.0,0.0,2,7.768331553,15.081780791,2,2,H60_S8_EXTENDED_0530_2400,true
P2_ed924c06660be3ee,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,733,0,733,16.153106597,29.276959309,29.276959309,0,2,2,0.105661368712,0.246951736323,0.329285129051,0.0,0.0,0.0,0.0,2,16.153106597,29.276959309,1,2,H60_S8_EXTENDED_0530_2400,true
P2_ed97b3b9176eefba,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,221,422,643,15.453438696,31.212899397,31.212899397,0,2,2,0.085391565611,0.195363856689,0.270868545346,0.0,0.0,0.0,0.0,2,15.453438696,31.212899397,1,2,H60_S8_EXTENDED_0530_2400,true
P2_eda824f1f5fdfa3f,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,True,0.005468937022,0,1,567,475,1042,26.510191203,55.556371492,55.556371492,0,2,2,0.104608891442,0.214683704074,0.266018404278,0.005468937022,0.006973590133,0.00909239741,0.0,2,26.510191203,55.556371492,1,2,H60_S8_EXTENDED_0530_2400,false
P2_edb8645f2fa73f51,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,286,0,286,13.616453847,27.449274548,14.167625499,2,1,2,0.092831340578,0.197483511861,0.252151670173,0.0,0.0,0.0,0.0,1,8.026088668,15.763443747,2,2,H60_S8_EXTENDED_0530_2400,true
P2_edbb8210cb2000a2,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,447,0,447,8.815083953,15.362468205,11.485058624,0,0,2,0.087274095011,0.190964872808,0.24820817253,0.0,0.0,0.0,0.0,0,8.815083953,15.362468205,2,2,H60_S8_EXTENDED_0530_2400,true
P2_eddc5474f5a0060f,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,True,0.033700294459,2,0,567,475,1042,37.770293776,67.868188253,45.372507775,0,3,3,0.068863461553,0.201226159,0.309650306643,0.033700294459,0.13167864373,0.1719969483,0.0,3,37.770293776,67.868188253,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ede63011d0d37ac0,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,True,0.00777700183,2,0,1055,56,1111,30.331863375,52.180593607,34.089468131,0,4,1,0.077108035758,0.16907109277,0.223760311927,0.00777700183,0.021499263498,0.045532564017,0.195945870635,4,30.331863375,52.180593607,2,2,H60_S8_EXTENDED_0530_2400,false
P2_edf8841736cce165,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,True,0.034857470318,1,0,567,0,567,15.710807811,31.306760484,31.306760484,0,1,3,0.095795133313,0.252397441406,0.364011177271,0.034857470318,0.131290820698,0.175453129957,0.0,1,15.710807811,31.306760484,1,2,H60_S8_EXTENDED_0530_2400,true
P2_ee089503c149b5dd,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,134,11,145,26.026318382,48.50678448,28.065360891,2,1,2,0.079968916101,0.185345938412,0.266784831132,0.0,0.0,0.007765537274,0.0,1,17.99059886,32.552998644,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ee153057e9029e6d,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,310,0,310,18.257174707,32.946791646,19.986044894,0,0,2,0.11986711738,0.232788791533,0.285687160529,0.0,0.0,0.0,0.0,0,18.257174707,32.946791646,2,2,H60_S8_EXTENDED_0530_2400,true
P2_ee1da09f44922886,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,291,0,291,15.798547823,27.601819554,15.542152553,2,2,1,0.071589091262,0.171802458831,0.26302348423,0.0,5.0341214e-05,0.010743097632,0.0,2,12.1304213,20.366272784,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ee40aea38f7545a2,multiple_short_radials,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,134,0,134,6.363990446,10.307573164,10.307573164,0,0,1,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H60_S8_EXTENDED_0530_2400,true
P2_ee6a0518fd33ad54,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,0,0,0,1.54371971,4.27715696,4.27715696,0,1,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H60_S8_EXTENDED_0530_2400,true
P2_ee6f96d119cc6f9a,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,75,217,292,14.709842032,24.917497538,13.22521258,2,1,2,0.060380442869,0.14802874828,0.224537568977,0.0,0.0,0.0,0.0,1,9.427945677,16.063141423,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ee79d16936e498a5,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,166,22,188,18.860883224,35.628943925,20.767206049,2,2,1,0.091261339569,0.16579461452,0.212641550333,0.0,0.0,0.0,0.0,2,11.037525828,21.149927706,2,2,H60_S8_EXTENDED_0530_2400,true
P2_ee804d5b6162ec0b,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,447,0,447,6.824429979,11.902302545,11.902302545,0,1,1,0.068786297532,0.150218529988,0.197428516783,0.0,0.0,0.0,0.0,1,6.824429979,11.902302545,1,2,H60_S8_EXTENDED_0530_2400,true
P2_ee8fe872c1f1e216,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,447,509,956,16.860058721,30.608333556,22.495680478,0,3,1,0.064249801567,0.162390693521,0.209090879849,0.0,0.0,0.0,0.0,3,16.860058721,30.608333556,2,2,H60_S8_EXTENDED_0530_2400,true
P2_ee96814473b409b6,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,5.0341214e-05,2,0,1055,680,1735,30.717075771,60.586712243,40.123695401,0,3,3,0.122454768258,0.26313681218,0.358209863458,5.0341214e-05,0.001838235294,0.011016508985,0.0,3,30.717075771,60.586712243,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ee9bc4a023916f5d,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,90,0,90,17.158455714,34.953280801,20.103683343,2,2,1,0.082882367527,0.209466604859,0.278796767647,0.0,0.0,0.000465712767,0.0,2,14.098323032,27.1195362,2,2,H60_S8_EXTENDED_0530_2400,false
P2_ee9edb0ea60173bd,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,0,0,0,1.028054525,2.303669281,2.303669281,0,0,1,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400,true
P2_eec3f1ede33a89d5,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,641,0,641,26.197311289,47.201608285,24.967723161,0,1,3,0.096050289374,0.233106960501,0.296486524781,0.0,0.00566028293,0.0133129396,0.0,1,26.197311289,47.201608285,2,2,H60_S8_EXTENDED_0530_2400,false
P2_eecd9170a08f6755,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,True,0.023480202014,2,0,41,0,41,15.67689541,30.920555688,19.091202767,2,1,2,0.064567298338,0.158657247979,0.226438776019,0.023480202014,0.062574266565,0.074188964284,0.0,1,10.609644745,22.484414891,2,2,H60_S8_EXTENDED_0530_2400,false
P2_eed9c0ec8c871d6f,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,221,0,221,3.127658298,7.45821232,4.571521958,0,2,0,0.064754840651,0.115607327028,0.155000554596,0.0,0.0,0.0,0.0,2,3.127658298,7.45821232,2,2,H60_S8_EXTENDED_0530_2400,true
P2_ef06b97f912d88b7,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,490,0,490,10.097737782,20.99040357,20.99040357,0,1,2,0.089361056662,0.173795378122,0.23534211811,0.0,0.0,0.0,0.198911111812,1,10.097737782,20.99040357,1,2,H60_S8_EXTENDED_0530_2400,true
P2_ef0c24af1d81d76d,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,310,0,310,22.171257535,39.776421032,39.776421032,0,2,2,0.12697515247,0.251507230589,0.321589987431,0.0,0.019833047594,0.093473095134,0.0,2,22.171257535,39.776421032,1,2,H60_S8_EXTENDED_0530_2400,true
P2_ef36a09be8026dba,multiple_short_radials,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,0,0,0,1.028054525,2.303669281,2.303669281,0,0,1,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400,true
P2_ef8ecea52ee5c356,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,753,0,753,18.137676479,38.5384317,22.01837604,0,4,1,0.07802161657,0.19266850937,0.260078220948,0.0,0.0,0.0089553354,0.0,4,18.137676479,38.5384317,2,2,H60_S8_EXTENDED_0530_2400,true
P2_ef989c6f8ce31077,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,134,0,134,7.392044971,12.611242445,10.307573164,0,0,2,0.077619457319,0.167478198219,0.222571939226,0.0,0.0,0.0,0.0,0,7.392044971,12.611242445,2,2,H60_S8_EXTENDED_0530_2400,false
P2_efb7898b0d4b89dc,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,221,422,643,6.21477593,10.629073297,10.629073297,0,2,0,0.04676944458,0.121359780663,0.186539274648,0.0,0.0,0.0,0.0,2,6.21477593,10.629073297,1,2,H60_S8_EXTENDED_0530_2400,true
P2_efc741595fd121f7,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,221,422,643,7.75019001,13.368013152,7.726686336,0,1,1,0.063103750318,0.155314470675,0.192912542315,0.0,0.0,0.0,0.0,1,7.75019001,13.368013152,2,2,H60_S8_EXTENDED_0530_2400,true
P2_efe2a26e5fd31832,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,375,370,745,24.694692768,44.896927858,22.495680478,0,3,2,0.092379302963,0.221904353058,0.310256994573,0.0,0.0,0.0,0.0,3,24.694692768,44.896927858,2,2,H60_S8_EXTENDED_0530_2400,false
P2_efefcd2690aa66ab,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,447,0,447,13.366958038,26.100214198,26.100214198,0,2,2,0.086888218542,0.228064681113,0.322751199496,0.0,5.0341214e-05,0.000516053981,0.0,2,13.366958038,26.100214198,1,2,H60_S8_EXTENDED_0530_2400,true
P2_f000285d2b776c30,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,0,217,217,4.242536281,10.372939538,10.372939538,0,1,0,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H60_S8_EXTENDED_0530_2400,true
P2_f000a6fccf477858,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,248,0,248,12.880130745,23.557774331,13.059909437,2,1,2,0.068511229374,0.169543592717,0.248758063854,0.0,0.0,0.0,0.0,1,7.308414451,13.823132327,2,2,H60_S8_EXTENDED_0530_2400,false
P2_f0235466402babdc,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,733,54,787,23.105021422,47.042357689,31.447454687,0,3,2,0.092970889599,0.225125809962,0.280052819112,0.0,0.0,0.0,0.0,3,23.105021422,47.042357689,2,2,H60_S8_EXTENDED_0530_2400,true
P2_f04b9f69a935bd71,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,733,0,733,18.466866048,35.497406036,24.099655211,0,3,2,0.117141725935,0.252849820306,0.327462039368,0.0,0.0,0.0,0.0,3,18.466866048,35.497406036,2,2,H60_S8_EXTENDED_0530_2400,true
P2_f05f90a30950a5df,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,True,0.016551571261,0,1,1055,0,1055,31.102305451,57.040944854,57.040944854,0,1,3,0.118879401927,0.247835901654,0.312143070478,0.016551571261,0.08093352771,0.105869585076,0.0,1,31.102305451,57.040944854,1,2,H60_S8_EXTENDED_0530_2400,false
P2_f07042635b03f81e,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,447,43,490,27.736170109,52.771453756,30.846686463,0,3,2,0.127174792088,0.275431569734,0.373179459846,0.0,0.0,0.0,0.0,3,27.736170109,52.771453756,2,2,H60_S8_EXTENDED_0530_2400,false
P2_f071b6afb81cf93c,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,221,422,643,6.584275351,12.298208294,7.726686336,0,2,0,0.06526729864,0.128479095518,0.168298036294,0.0,0.0,0.0,0.0,2,6.584275351,12.298208294,2,2,H60_S8_EXTENDED_0530_2400,true
P2_f097b11f682a5838,bidirectional_loop_pair,60,S8_EXTENDED_0530_2400,330,1440,True,0.036037351747,2,0,567,0,567,27.155976725,49.497746556,24.761757996,0,1,3,0.082969978805,0.210071945938,0.308605331697,0.036037351747,0.131290820698,0.22184050544,0.0,1,27.155976725,49.497746556,2,1,H60_S8_EXTENDED_0530_2400,false
P2_f0a0176cad91088e,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,733,0,733,13.341750246,24.790377776,24.790377776,0,1,3,0.095674794311,0.223651318187,0.314206133096,0.0,5.0341214e-05,5.0341214e-05,0.0,1,13.341750246,24.790377776,1,2,H60_S8_EXTENDED_0530_2400,true
P2_f0d71ad287369ff8,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,2,0,0,0,0,4.888247305,13.255271404,8.978114444,0,2,0,0.08791450677,0.182898370888,0.225587864928,0.0,0.0,0.0,0.0,2,4.888247305,13.255271404,2,2,H60_S8_EXTENDED_0530_2400,false
P2_f0e80559d703dbd6,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,True,0.0,1,0,0,0,0,1.028054525,2.303669281,2.303669281,0,0,1,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400,true
